Tempo,Referencia,Saída,Erro
0.141831004,68.42685756,76.66143043028325,-8.234572870283237
0.158313623,69.4158147,0.29546356228689064,69.12035113771312
0.174813221,70.40579058,0.29546356228689064,70.11032701771312
0.191350423,71.3980227,0,71.3980227
0.207917677,72.39205794,0,72.39205794
0.224382693,73.3799589,0,73.3799589
0.240826093,74.3665629,0,74.3665629
0.257315014,75.35589816000001,0,75.35589816000001
0.273711644,76.33969596,0,76.33969596
0.290118639,77.32411566,0,77.32411566
0.306639279,78.31535406,0,78.31535406
0.323038826,79.29932688,0,79.29932688
0.339441706,80.28349968,0,80.28349968
0.355929012,81.27273804,0,81.27273804
0.372327049,82.25662026,0,82.25662026
0.388641439,83.23548366,0,83.23548366
0.405137756,84.22526268,0,84.22526268
0.421519647,85.20817613999999,0,85.20817613999999
0.437821955,86.18631462,0,86.18631462
0.454308532,87.17550924,0,87.17550924
0.470716412,88.15998203999999,0,88.15998203999999
0.486837471,89.12724558,0,89.12724558
0.50342186,90.12230892000001,0,90.12230892000001
0.519892761,91.11056298,0,91.11056298
0.536234183,92.0910483,0,92.0910483
0.552928624,93.09271475999999,0,93.09271475999999
0.569357076,94.07842188,0,94.07842188
0.585645686,95.05573848,0,95.05573848
0.602108878,96.04353,0,96.04353
0.62582474,97.46648172,0,97.46648172
0.642175328,98.447517,0,98.447517
0.658648989,99.43593666000001,0,99.43593666000001
0.674581299,100.39187525999999,0,100.39187525999999
0.689633405,101.29500162000001,0,101.29500162000001
0.704984207,102.21604974,0,102.21604974
0.720111938,103.1237136,0,103.1237136
0.735023524,104.01840876,0,104.01840876
0.750086724,104.92220076000001,0,104.92220076000001
0.765201382,105.82908024,0,105.82908024
0.780313331,106.73579718,0,106.73579718
0.795275021,107.63349858000001,0,107.63349858000001
0.810437804,108.54326556,0,108.54326556
0.825539284,109.44935436,0,109.44935436
0.840594567,110.35267134,0,110.35267134
0.855795996,111.26475708,0.6591110235630637,110.60564605643694
0.870889716,112.17038027999999,0.6591110235630637,111.51126925643693
0.887033848,113.13902819999998,0.6591110235630637,112.47991717643693
0.903396832,114.12080724,1.4886817945993336,112.63212544540066
0.919943617,115.11361434,1.4886817945993336,113.62493254540067
0.936248113,116.0918841,1.852329255875507,114.2395548441245
0.952690003,117.0783975,1.852329255875507,115.22606824412449
0.969213299,118.06979525999999,3.272827151485558,114.79696810851443
0.985584929,119.05209306,3.272827151485558,115.77926590851445
1.001806039,120.02535965999999,4.534229282787283,115.49113037721271
1.018307981,121.01547618000001,4.534229282787283,116.48124689721273
1.034723674,122.00041776,5.352436070658673,116.64798168934132
1.051112543,122.9837499,5.352436070658673,117.63131382934132
1.067598756,123.97292268,6.443378454487193,117.52954422551281
1.083845283,124.94771429999999,6.443378454487193,118.5043358455128
1.100340089,125.93740266,7.9320602490865255,118.00534241091347
1.116793125,126.92458482,7.9320602490865255,118.99252457091349
1.133228401,127.91070137999999,8.738903053793035,119.17179832620695
1.14968425,128.89805232,8.738903053793035,120.15914926620697
1.166178483,129.8877063,10.28440476421677,119.60330153578323
1.182572509,130.87134786000001,10.28440476421677,120.58694309578323
1.199021899,131.85831126,11.227615366901844,120.63069589309816
1.215444102,132.84364344000002,11.227615366901844,121.61602807309818
1.231853805,133.82822562,12.557201397192852,121.27102422280716
1.24813304,134.80497972,12.557201397192852,122.24777832280715
1.264753263,135.80219309999998,13.81860352849458,121.98358957150542
1.281212809,136.78976586,13.81860352849458,122.97116233150543
1.297564908,137.77089180000002,15.136825575620705,122.6340662243793
1.31420211,138.76912392000003,15.136825575620705,123.63229834437931
1.330603323,139.75319670000002,16.261859908943865,123.49133679105614
1.346950683,140.7340383,16.261859908943865,124.47217839105616
1.363315698,141.7159392,17.898273484686644,123.81766571531337
1.379824359,142.70645886,17.898273484686644,124.80818537531334
1.396058386,143.68050048,19.227859514977652,124.45264096502235
1.412416995,144.66201702,19.227859514977652,125.43415750502236
1.42884826,145.64789291999998,20.341529865135932,125.30636305486405
1.445205359,146.62931886,20.341529865135932,126.28778899486407
1.461594177,147.61264794,21.67111589542694,125.94153204457305
1.478013671,148.59781758,21.67111589542694,126.92670168457306
1.494417489,149.58204666,23.193889639520915,126.38815702047908
1.510782713,150.5639601,23.193889639520915,127.37007046047908
1.527253301,151.55219538,24.591659568801205,126.96053581119881
1.543601442,152.53308384000002,24.591659568801205,127.9414242711988
1.559907083,153.5114223,26.023521447576137,127.48790085242385
1.5763859,154.50015132000001,26.023521447576137,128.47662987242387
1.592829352,155.48675844,27.54629519167011,127.94046324832989
1.609290982,156.47445624000002,27.54629519167011,128.9281610483299
1.625790424,157.46442276,28.887245205126003,128.577177554874
1.642045701,158.43973938,28.887245205126003,129.552494174874
1.658416706,159.42199968,30.694118528341992,128.727881151658
1.674898231,160.41089118,30.694118528341992,129.716772651658
1.691382361,161.39993897999997,32.455535918898455,128.94440306110153
1.707767689,162.38305866,32.455535918898455,129.92752274110154
1.724270412,163.37322204,33.70557406703529,129.66764797296472
1.740600793,164.3530449,33.70557406703529,130.6474708329647
1.756950183,165.3340083,35.44426349126199,129.889744808738
1.77347874,166.32572172,35.44426349126199,130.881458228738
1.790135316,167.32511628,36.86476138687205,130.46035489312794
1.806507988,168.3074766,36.86476138687205,131.44271521312794
1.823118576,169.30411188,38.68299869325291,130.62111318674707
1.83961708,170.29402212000002,38.68299869325291,131.6110234267471
1.855945585,171.27373242,40.09213260569808,131.1815998143019
1.87306617,172.30096752,40.09213260569808,132.20883491430192
1.889707642,173.29945584,42.2285614406956,131.0708943993044
