Time,Output,Error,Control
0.011130999999998892,0.0,0.0,0.0
0.036090999999998985,0.0,0.0,0.0
0.0610500000000016,0.0,0.0,0.0
0.0860139999999987,0.0,0.0,0.0
0.11097000000000179,0.0,0.0,0.0
0.1359250000000003,14.662742,0.0,0.0
0.161921999999997,39.100647,0.0,0.0
0.18792299999999784,39.100765,0.0,0.0
0.21392399999999867,78.201294,0.0,0.0
0.2399249999999995,34.213066,0.0,0.0
0.2659230000000008,73.313828,0.0,0.0
0.2919240000000016,68.426132,0.0,0.0
0.3179239999999979,68.426369,0.0,0.0
0.3439249999999987,73.313713,0.0,0.0
0.36992599999999953,83.088867,0.0,0.0
0.39592400000000083,83.088867,0.0,0.0
0.42192500000000166,68.426369,0.0,0.0
0.4479260000000025,73.313713,0.0,0.0
0.4739229999999992,73.313713,0.0,0.0
0.49992400000000004,87.976692,0.0,0.0
0.5259250000000009,63.538548,0.0,0.0
0.5519260000000017,87.976448,0.0,0.0
0.5779229999999984,78.201294,0.0,0.0
0.6039239999999992,68.426369,0.0,0.0
0.6299250000000001,78.201294,0.0,0.0
0.6559260000000009,78.201294,0.0,0.0
0.6819229999999976,73.313713,0.0,0.0
0.7079239999999984,78.201767,0.0,0.0
0.7339249999999993,73.313713,0.0,0.0
0.7599260000000001,83.088867,0.0,0.0
0.7859229999999968,78.201294,0.0,0.0
0.8119239999999976,78.20153,0.0,0.0
0.8379249999999985,78.201294,0.0,0.0
0.8639220000000023,83.088867,0.0,0.0
0.8899230000000031,78.201294,0.0,0.0
0.9159239999999969,87.976692,0.0,0.0
0.9419249999999977,73.313713,0.0,0.0
0.9679339999999996,87.625954,0.0,0.0
0.9939230000000023,78.201294,0.0,0.0
1.0199240000000032,83.089348,0.0,0.0
1.0459249999999969,68.426132,0.0,0.0
1.0719220000000007,63.538548,0.0,0.0
1.0979230000000015,83.088867,0.0,0.0
1.1239240000000024,83.088867,0.0,0.0
1.1499250000000032,68.426132,0.0,0.0
1.175922,97.75161,0.0,0.0
1.2019230000000007,83.088867,0.0,0.0
1.2279240000000016,78.201767,0.0,0.0
1.2539250000000024,73.313713,0.0,0.0
1.659523,58.651024,0.0,0.0
1.685524000000001,58.651024,0.0,0.0
1.7115250000000017,92.864128,0.0,0.0
1.7375219999999985,63.538609,0.0,0.0
1.7635229999999993,58.651028,0.0,0.0
1.7895240000000001,87.97654,0.0,0.0
1.815525000000001,63.538578,0.0,0.0
1.8415219999999977,63.538639,0.0,0.0
1.8675229999999985,78.201347,0.0,0.0
1.8935239999999993,68.426186,0.0,0.0
1.9195250000000001,68.426186,0.0,0.0
1.9455219999999969,63.538666,0.0,0.0
1.9715229999999977,68.426132,0.0,0.0
1.9975239999999985,83.088989,0.0,0.0
2.0235249999999994,53.763386,0.0,0.0
2.049522000000003,73.313828,0.0,0.0
2.075522999999997,68.426132,0.0,0.0
2.1015239999999977,73.313828,0.0,0.0
2.1275249999999986,73.313713,0.0,0.0
2.1535220000000024,58.651089,0.0,0.0
2.179523000000003,78.201294,0.0,0.0
2.205523999999997,63.538666,0.0,0.0
2.2315249999999978,68.426132,0.0,0.0
2.257522999999999,68.426369,0.0,0.0
2.283524,63.538548,0.0,0.0
2.3095250000000007,87.97657,0.0,0.0
2.3355260000000015,63.538548,0.0,0.0
2.3615229999999983,63.538548,0.0,0.0
2.387523999999999,78.201408,0.0,0.0
2.413525,68.426132,0.0,0.0
2.4395260000000007,83.089111,0.0,0.0
2.4655229999999975,68.426132,0.0,0.0
2.4915239999999983,78.201294,0.0,0.0
2.5445629999999966,63.538788,0.0,0.0
2.5705639999999974,73.313713,0.0,0.0
2.5965649999999982,78.201294,0.0,0.0
2.622562000000002,87.976692,0.0,0.0
2.648563000000003,68.426132,0.0,0.0
2.6745639999999966,83.088867,0.0,0.0
2.7005649999999974,78.201294,0.0,0.0
2.7265629999999987,73.31395,0.0,0.0
2.752563000000002,73.313713,0.0,0.0
2.778564000000003,73.313713,0.0,0.0
2.8045649999999966,68.426132,0.0,0.0
2.830562999999998,78.201767,0.0,0.0
2.8565639999999988,83.088867,0.0,0.0
2.8825649999999996,78.201294,0.0,0.0
2.9085660000000004,78.201294,0.0,0.0
2.934562999999997,83.089111,0.0,0.0
2.960563999999998,68.426132,0.0,0.0
2.986564999999999,87.976448,0.0,0.0
3.0125659999999996,78.201294,0.0,0.0
3.0385630000000035,78.20153,0.0,0.0
3.064563999999997,83.088867,0.0,0.0
3.090564999999998,92.864029,0.0,0.0
3.116565999999999,73.313713,0.0,0.0
3.1425630000000027,83.089348,0.0,0.0
3.1685640000000035,78.201294,0.0,0.0
3.194564999999997,53.763386,0.0,0.0
3.220565999999998,78.201294,0.0,0.0
3.246563000000002,97.75161,0.0,0.0
3.2725640000000027,68.426132,0.0,0.0
3.2985690000000005,92.864029,0.0,0.0
3.3245659999999972,87.976448,0.0,0.0
3.350563000000001,68.426605,0.0,0.0
3.376564000000002,83.088867,0.0,0.0
3.7811239999999984,73.313774,0.0,0.0
3.807124999999999,68.426193,0.0,0.0
3.833122000000003,73.313782,0.0,0.0
3.8591229999999968,83.088928,0.0,0.0
3.8851239999999976,83.088959,0.0,0.0
3.9111249999999984,68.426216,0.0,0.0
3.9371220000000022,58.650997,0.0,0.0
3.963130999999997,63.285473,0.0,0.0
3.989123999999997,68.426186,0.0,0.0
4.0151209999999935,83.088928,0.0,0.0
4.041122000000001,58.651028,0.0,0.0
4.067122999999995,73.313828,0.0,0.0
4.093124000000003,68.426186,0.0,0.0
4.119124999999997,83.088928,0.0,0.0
4.145126000000005,53.763508,0.0,0.0
4.1711269999999985,73.313713,0.0,0.0
4.197120999999996,63.538548,0.0,0.0
4.223122000000004,78.201408,0.0,0.0
4.249122999999997,68.426247,0.0,0.0
4.275124000000005,58.650967,0.0,0.0
4.301124999999999,73.313713,0.0,0.0
4.327126000000007,53.763508,0.0,0.0
4.353127000000001,78.201294,0.0,0.0
4.379127999999994,68.426369,0.0,0.0
4.405120999999994,73.313713,0.0,0.0
4.431122000000002,68.426247,0.0,0.0
4.457122999999996,92.864029,0.0,0.0
4.483124000000004,48.875927,0.0,0.0
4.509124999999997,83.088867,0.0,0.0
4.535126000000005,78.20153,0.0,0.0
4.561126999999999,73.313713,0.0,0.0
4.587128000000007,73.313713,0.0,0.0
4.613121000000007,78.201294,0.0,0.0
4.639122,87.976692,0.0,0.0
4.665122999999994,78.201294,0.0,0.0
4.691124000000002,63.538548,0.0,0.0
4.717124999999996,97.751854,0.0,0.0
4.743126000000004,68.426132,0.0,0.0
4.7691269999999975,78.201294,0.0,0.0
4.795119999999997,73.313713,0.0,0.0
4.821121000000005,68.426132,0.0,0.0
4.847121999999999,87.976692,0.0,0.0
4.873123000000007,73.313713,0.0,0.0
4.8991240000000005,73.313713,0.0,0.0
4.925124999999994,68.426132,0.0,0.0
4.951126000000002,87.976929,0.0,0.0
4.977126999999996,78.201294,0.0,0.0
5.003119999999996,68.426132,0.0,0.0
5.0291289999999975,92.864029,0.0,0.0
5.055121999999997,73.31395,0.0,0.0
5.081123000000005,83.088867,0.0,0.0
5.107123999999999,68.426132,0.0,0.0
5.133125000000007,87.625954,0.0,0.0
