Time,Output,Error,Control
0.01537299999999675,0.0,0.0,0.0
0.040332999999996844,0.0,0.0,0.0
0.06529199999999946,0.0,0.0,0.0
0.09024399999999844,0.0,0.0,0.0
0.11520399999999853,9.775162,0.0,0.0
0.14016300000000115,29.325483,0.0,0.0
0.16616400000000198,48.875805,0.0,0.0
0.1921650000000028,48.875805,0.0,0.0
0.218162999999997,63.539024,0.0,0.0
0.24416399999999783,78.201294,0.0,0.0
0.2701640000000012,68.426132,0.0,0.0
0.296165000000002,73.313713,0.0,0.0
0.3221630000000033,83.089111,0.0,0.0
0.34816399999999703,73.313713,0.0,0.0
0.37416499999999786,83.088867,0.0,0.0
0.4001659999999987,78.201294,0.0,0.0
0.4261630000000025,83.089111,0.0,0.0
0.45216400000000334,73.313713,0.0,0.0
0.47816499999999706,92.864029,0.0,0.0
0.5041659999999979,78.201294,0.0,0.0
0.5301630000000017,83.089348,0.0,0.0
0.5561640000000025,78.201294,0.0,0.0
0.6081659999999971,87.976448,0.0,0.0
0.6341630000000009,83.088867,0.0,0.0
0.6601679999999988,78.201294,0.0,0.0
0.6861650000000026,87.976448,0.0,0.0
0.7121660000000034,83.088867,0.0,0.0
0.7381630000000001,78.201767,0.0,0.0
0.764164000000001,73.313713,0.0,0.0
1.1697649999999982,63.538609,0.0,0.0
1.1957629999999995,53.763439,0.0,0.0
1.2217640000000003,87.976547,0.0,0.0
1.2477650000000011,68.426186,0.0,0.0
1.273766000000002,58.651028,0.0,0.0
1.2997629999999987,92.86412,0.0,0.0
1.3257679999999965,68.426186,0.0,0.0
1.3517650000000003,58.651028,0.0,0.0
1.3777660000000012,78.201347,0.0,0.0
1.4037629999999979,63.538609,0.0,0.0
1.4297639999999987,68.426186,0.0,0.0
1.4557649999999995,63.538666,0.0,0.0
1.4817660000000004,68.426132,0.0,0.0
1.507762999999997,83.088989,0.0,0.0
1.533763999999998,48.875805,0.0,0.0
1.5597649999999987,73.313828,0.0,0.0
1.5857659999999996,63.538548,0.0,0.0
1.6117630000000034,78.201408,0.0,0.0
1.637763999999997,73.313713,0.0,0.0
1.663764999999998,58.651089,0.0,0.0
1.6897620000000018,78.201294,0.0,0.0
1.7157630000000026,63.538666,0.0,0.0
1.7417640000000034,68.426132,0.0,0.0
1.7677649999999971,68.426369,0.0,0.0
1.793762000000001,63.538548,0.0,0.0
1.8197630000000018,92.864151,0.0,0.0
1.8457640000000026,58.650967,0.0,0.0
1.8717650000000035,68.426132,0.0,0.0
1.8977620000000002,73.313828,0.0,0.0
1.9237710000000021,73.021629,0.0,0.0
1.9497640000000018,83.089111,0.0,0.0
1.9757650000000027,73.313713,0.0,0.0
2.0017619999999994,73.313713,0.0,0.0
2.0548059999999992,53.763626,0.0,0.0
2.080803000000003,83.088867,0.0,0.0
2.106803999999997,73.313713,0.0,0.0
2.1328049999999976,83.089111,0.0,0.0
2.1588059999999984,73.313713,0.0,0.0
2.1848030000000023,73.313713,0.0,0.0
2.210804000000003,83.088867,0.0,0.0
2.236804999999997,73.31395,0.0,0.0
2.2628020000000006,78.201294,0.0,0.0
2.2888030000000015,68.426132,0.0,0.0
2.3148040000000023,73.313713,0.0,0.0
2.340805000000003,73.314186,0.0,0.0
2.366802,83.088867,0.0,0.0
2.3928030000000007,78.201294,0.0,0.0
2.4188040000000015,78.201294,0.0,0.0
2.4448050000000023,87.976692,0.0,0.0
2.470801999999999,63.538548,0.0,0.0
2.496803,87.976448,0.0,0.0
2.522812000000002,78.201294,0.0,0.0
2.5488050000000015,83.089111,0.0,0.0
2.5748019999999983,78.201294,0.0,0.0
2.600802999999999,97.75161,0.0,0.0
2.626804,73.313713,0.0,0.0
2.6528050000000007,83.089348,0.0,0.0
2.6788019999999975,78.201294,0.0,0.0
2.7048029999999983,48.875805,0.0,0.0
2.730803999999999,83.088867,0.0,0.0
2.783844000000002,58.650967,0.0,0.0
2.809845000000003,92.864029,0.0,0.0
2.8358419999999995,78.201294,0.0,0.0
2.8618430000000004,78.201767,0.0,0.0
2.887844000000001,78.201294,0.0,0.0
3.2976039999999998,78.201363,0.0,0.0
3.3236050000000006,68.426186,0.0,0.0
3.3496060000000014,68.426201,0.0,0.0
3.375602999999998,87.97654,0.0,0.0
3.401603999999999,78.201347,0.0,0.0
3.427605,68.426216,0.0,0.0
3.4536060000000006,58.650997,0.0,0.0
3.4796029999999973,63.538609,0.0,0.0
3.505603999999998,68.426186,0.0,0.0
3.531604999999999,83.088928,0.0,0.0
3.557606,58.651028,0.0,0.0
3.5836029999999965,73.313828,0.0,0.0
3.6096039999999974,68.426186,0.0,0.0
3.635604999999998,78.201347,0.0,0.0
3.661605999999999,53.763508,0.0,0.0
3.687603000000003,73.313713,0.0,0.0
3.7136039999999966,68.426132,0.0,0.0
3.7396049999999974,78.201408,0.0,0.0
3.7656020000000012,68.426247,0.0,0.0
3.791603000000002,53.763386,0.0,0.0
3.817604000000003,78.201294,0.0,0.0
3.8436049999999966,53.763508,0.0,0.0
3.8696020000000004,78.201294,0.0,0.0
3.8956030000000013,68.426369,0.0,0.0
3.921607999999999,78.201294,0.0,0.0
3.947605000000003,63.538666,0.0,0.0
3.9736019999999996,92.864029,0.0,0.0
3.9996030000000005,43.988346,0.0,0.0
4.025604000000001,87.976448,0.0,0.0
4.051605000000002,78.20153,0.0,0.0
4.077601999999999,68.426132,0.0,0.0
4.103603,68.426132,0.0,0.0
4.1296040000000005,78.201294,0.0,0.0
4.155605000000001,87.976692,0.0,0.0
4.181601999999998,78.201294,0.0,0.0
4.207602999999999,68.426132,0.0,0.0
4.233604,92.864273,0.0,0.0
4.2596050000000005,68.426132,0.0,0.0
4.285603000000002,68.426132,0.0,0.0
4.311604000000003,83.088867,0.0,0.0
4.3376050000000035,73.313713,0.0,0.0
4.363605,87.976692,0.0,0.0
4.389603000000001,73.313713,0.0,0.0
4.415604000000002,68.426132,0.0,0.0
4.441605000000003,68.426132,0.0,0.0
4.4676060000000035,83.089348,0.0,0.0
4.493603,83.088867,0.0,0.0
4.519610999999998,73.021629,0.0,0.0
4.545605000000002,87.976448,0.0,0.0
4.571606000000003,78.20153,0.0,0.0
4.597602999999999,68.426132,0.0,0.0
4.623604,83.088867,0.0,0.0
4.649605000000001,83.088867,0.0,0.0
4.675606000000002,83.089111,0.0,0.0
4.701602999999999,83.088867,0.0,0.0
4.7276039999999995,87.976448,0.0,0.0
4.753605,68.426132,0.0,0.0
4.779606000000001,73.314186,0.0,0.0
4.805602999999998,83.088867,0.0,0.0
4.831603999999999,68.426132,0.0,0.0
4.8576049999999995,73.313713,0.0,0.0
4.883602000000003,92.864029,0.0,0.0
4.909602999999997,73.313713,0.0,0.0
4.935603999999998,83.088867,0.0,0.0
4.961604999999999,87.976929,0.0,0.0
4.9876020000000025,68.426132,0.0,0.0
