Time,Output,Error,Control
33.079132,0.972629,0.027371,0.306069
33.118652,0.977517,0.022483,0.228124
33.158173,0.938416,0.061584,0.895535
33.197693,0.977517,0.022483,0.225135
33.237213,0.972629,0.027371,0.314181
33.276733,0.977517,0.022483,0.235463
33.316254,0.972629,0.027371,0.323525
33.35577,0.982405,0.017595,0.161253
33.39529,0.972629,0.027371,0.332999
33.434811,0.972629,0.027371,0.335154
33.474331,0.977517,0.022483,0.254439
33.513851,0.972629,0.027371,0.340694
33.553371,0.972629,0.027371,0.342116
33.592892,0.972629,0.027371,0.343403
33.632412,0.972629,0.027371,0.344568
33.671932,0.972629,0.027371,0.345621
33.711452,0.972629,0.027371,0.346574
33.750973,0.972629,0.027371,0.347437
33.790493,0.972629,0.027371,0.348217
33.830013,0.962854,0.037146,0.514251
33.869534,0.977517,0.022483,0.263246
33.909054,0.972629,0.027371,0.348662
33.948582,0.972629,0.027371,0.349326
33.988091,0.977517,0.022483,0.267261
34.027611,0.962854,0.037146,0.517623
34.067131,0.977517,0.022483,0.266297
34.106651,0.977517,0.022483,0.268756
34.146172,0.972629,0.027371,0.353647
34.185692,0.977517,0.022483,0.271171
34.225212,0.948192,0.051808,0.769153
34.264732,0.977517,0.022483,0.264023
34.304253,0.972629,0.027371,0.349364
34.343773,0.977517,0.022483,0.267296
34.383293,0.972629,0.027371,0.352326
34.422813,0.982405,0.017595,0.187311
34.462334,0.977517,0.022483,0.273909
34.50185,0.972629,0.027371,0.358309
34.54137,0.972629,0.027371,0.358054
34.580891,0.972629,0.027371,0.357823
34.620411,0.982405,0.017595,0.192284
34.659931,0.972629,0.027371,0.361074
34.699451,0.972629,0.027371,0.360556
34.738972,0.977517,0.022483,0.277421
34.778492,0.977517,0.022483,0.278821
34.818012,0.972629,0.027371,0.362754
34.857533,0.972629,0.027371,0.362075
34.897053,0.972629,0.027371,0.361461
34.936573,0.972629,0.027371,0.360905
34.976093,0.972629,0.027371,0.360403
35.015614,0.972629,0.027371,0.359948
35.055134,0.972629,0.027371,0.359537
35.094662,0.962854,-0.962854,-16.388638
35.137295,0.967742,-0.967742,-16.101925
35.179935,0.894428,-0.894428,-14.52594
35.222576,0.796676,-0.796676,-12.596008
35.265217,0.698925,-0.698925,-10.728925
35.307858,0.591398,-0.591398,-8.75337
35.349453,0.493646,-0.493646,-6.99824
35.391056,0.386119,-0.386119,-5.123978
35.432655,0.268817,-0.268817,-3.129835
35.474255,0.136852,-0.136852,-0.932465
35.515858,0.053763,-0.053763,0.392283
35.556416,0.0,0.0,1.197693
35.595932,0.0,0.0,1.083618
35.635452,0.0,0.0,0.980408
35.674973,0.0,0.0,0.887029
35.714493,0.0,0.0,0.802543
35.754013,0.0,0.0,0.726104
35.793533,0.0,0.0,0.656946
35.833054,0.0,0.0,0.594375
35.872574,0.0,0.0,0.537763
35.91209,0.0,0.0,0.486544
35.951633,0.0,0.0,0.440203
35.991131,0.0,0.0,0.398275
36.030651,0.0,0.0,0.360341
36.070171,0.0,0.0,0.32602
