Time,Output,Error,Control
1.528648,16.60454,0.0,0.0
1.553608,14.651022,0.0,0.0
1.578568,15.627757,0.0,0.0
1.603528,14.651022,0.0,0.0
1.628488,15.627805,0.0,0.0
1.653448,15.627757,0.0,0.0
1.678408,15.627757,0.0,0.0
1.703368,15.627757,0.0,0.0
1.728328,15.627852,0.0,0.0
1.753288,13.674287,0.0,0.0
1.778248,15.627757,0.0,0.0
1.803208,12.697553,0.0,0.0
1.828168,12.697553,0.0,0.0
1.853128,17.581226,0.0,0.0
1.878088,14.651022,0.0,0.0
1.903048,16.604492,0.0,0.0
1.928008,17.581226,0.0,0.0
1.952968,12.697648,0.0,0.0
1.977928,14.651022,0.0,0.0
2.002888,4.883674,0.0,0.0
2.026808,0.0,0.0,0.0
2.050728,0.0,0.0,0.0
2.074648,0.0,0.0,0.0
2.098568,0.0,0.0,0.0
2.122488,0.0,0.0,0.0
2.146408,0.0,0.0,0.0
2.170328,0.0,0.0,0.0
2.194248,0.0,0.0,0.0
2.218168,0.0,0.0,0.0
2.242088,-999.20068,0.0,0.0
2.269128,0.0,0.0,0.0
2.293048,0.0,0.0,0.0
2.316968,0.0,0.0,0.0
2.340888,0.0,0.0,0.0
2.364808,0.0,0.0,0.0
2.388728,14.651035,0.0,0.0
2.413688,11.720831,0.0,0.0
2.438648,15.627771,0.0,0.0
2.463608,14.651034,0.0,0.0
2.488568,10.744095,0.0,0.0
2.513528,17.581244,0.0,0.0
2.538488,12.697564,0.0,0.0
2.563448,10.744095,0.0,0.0
2.588408,14.651034,0.0,0.0
2.613368,12.697564,0.0,0.0
2.638328,13.674299,0.0,0.0
2.663288,11.720818,0.0,0.0
2.688248,13.674311,0.0,0.0
2.713208,13.674299,0.0,0.0
2.738168,13.674299,0.0,0.0
2.763128,10.744106,0.0,0.0
2.788088,13.674287,0.0,0.0
2.813048,12.697553,0.0,0.0
2.838008,15.627781,0.0,0.0
2.862968,13.674311,0.0,0.0
2.887928,9.767348,0.0,0.0
2.911848,13.674287,0.0,0.0
2.936808,11.720841,0.0,0.0
2.961768,12.697553,0.0,0.0
2.986728,13.674335,0.0,0.0
3.011688,12.697553,0.0,0.0
3.036648,16.604515,0.0,0.0
3.061608,11.720818,0.0,0.0
3.086568,14.651022,0.0,0.0
3.111528,11.720841,0.0,0.0
3.136488,14.651022,0.0,0.0
3.161448,15.627805,0.0,0.0
3.186408,13.674287,0.0,0.0
3.211368,16.604492,0.0,0.0
3.236328,10.744082,0.0,0.0
3.261288,17.581274,0.0,0.0
3.286248,14.651022,0.0,0.0
3.311208,11.720818,0.0,0.0
3.336168,18.558008,0.0,0.0
3.361128,12.697553,0.0,0.0
3.386088,13.674287,0.0,0.0
3.411048,14.651022,0.0,0.0
3.436008,15.627757,0.0,0.0
3.460968,13.674335,0.0,0.0
3.485928,13.674287,0.0,0.0
3.510888,14.651022,0.0,0.0
3.535848,14.651022,0.0,0.0
3.560808,13.674382,0.0,0.0
3.585768,13.674287,0.0,0.0
3.610728,16.604492,0.0,0.0
3.635688,13.674287,0.0,0.0
3.660648,15.627757,0.0,0.0
3.685608,15.627805,0.0,0.0
3.710568,14.651022,0.0,0.0
3.735528,14.651022,0.0,0.0
3.760488,15.627757,0.0,0.0
3.785448,15.627805,0.0,0.0
3.810408,14.651022,0.0,0.0
3.835368,18.557961,0.0,0.0
3.860328,13.674287,0.0,0.0
3.885288,14.651117,0.0,0.0
3.910248,15.627757,0.0,0.0
3.935208,8.790613,0.0,0.0
3.959128,15.627757,0.0,0.0
3.984088,17.581226,0.0,0.0
4.009048,12.697553,0.0,0.0
4.034008,16.604492,0.0,0.0
4.058968,15.627757,0.0,0.0
4.083928,14.651117,0.0,0.0
4.108888,13.674287,0.0,0.0
4.133848,12.697553,0.0,0.0
4.158808,0.0,0.0,0.0
4.182728,0.0,0.0,0.0
4.206648,0.0,0.0,0.0
4.230568,0.0,0.0,0.0
4.254488,0.0,0.0,0.0
4.278408,0.0,0.0,0.0
4.302328,0.0,0.0,0.0
4.326248,0.0,0.0,0.0
4.350168,0.0,0.0,0.0
4.374088,-703.24969,0.0,0.0
4.401128,-295.9509,0.0,0.0
4.428168,0.0,0.0,0.0
4.452088,0.0,0.0,0.0
4.476008,0.0,0.0,0.0
4.499928,0.0,0.0,0.0
4.523848,11.720829,0.0,0.0
4.548808,11.720829,0.0,0.0
4.573768,14.651035,0.0,0.0
4.598728,12.697564,0.0,0.0
4.623688,13.674299,0.0,0.0
4.648648,14.651034,0.0,0.0
4.673608,14.65104,0.0,0.0
4.698568,10.744089,0.0,0.0
4.723528,12.697564,0.0,0.0
4.748488,12.697564,0.0,0.0
4.773448,15.627769,0.0,0.0
4.798408,10.744095,0.0,0.0
4.823368,14.651046,0.0,0.0
4.848328,13.674299,0.0,0.0
4.873288,15.627769,0.0,0.0
4.898248,7.813879,0.0,0.0
4.922168,13.674311,0.0,0.0
4.947128,12.697553,0.0,0.0
4.972088,14.651046,0.0,0.0
4.997048,13.674287,0.0,0.0
5.022012,9.75957,0.0,0.0
5.045928,7.813879,0.0,0.0
5.069848,10.744082,0.0,0.0
5.094808,7.813902,0.0,0.0
5.118728,5.860409,0.0,0.0
5.142648,5.860409,0.0,0.0
5.166568,4.883674,0.0,0.0
5.190488,4.883674,0.0,0.0
5.214408,2.930204,0.0,0.0
5.238328,1.95347,0.0,0.0
5.262256,1.951909,0.0,0.0
5.286168,2.930252,0.0,0.0
5.310088,0.0,0.0,0.0
5.334012,0.975955,0.0,0.0
5.357928,0.976735,0.0,0.0
5.381848,0.0,0.0,0.0
5.405768,0.0,0.0,0.0
5.429688,0.0,0.0,0.0
5.453608,-0.976735,0.0,0.0
5.478568,0.0,0.0,0.0
5.502488,0.0,0.0,0.0
5.526408,0.976735,0.0,0.0
5.550328,-0.976735,0.0,0.0
5.575288,0.976735,0.0,0.0
5.599212,0.0,0.0,0.0
5.623128,-0.976735,0.0,0.0
5.648088,0.0,0.0,0.0
5.672008,0.0,0.0,0.0
5.695928,0.976735,0.0,0.0
5.719848,0.0,0.0,0.0
5.743768,-0.976735,0.0,0.0
5.768728,0.976735,0.0,0.0
5.792648,-0.976735,0.0,0.0
5.817608,0.0,0.0,0.0
5.841528,0.0,0.0,0.0
5.865452,0.975955,0.0,0.0
5.889368,-0.976735,0.0,0.0
5.914328,0.0,0.0,0.0
5.938248,0.976735,0.0,0.0
5.962168,-0.976735,0.0,0.0
5.987128,0.976735,0.0,0.0
6.011048,0.0,0.0,0.0
6.034968,-0.976735,0.0,0.0
6.059928,0.977516,0.0,0.0
6.083848,0.0,0.0,0.0
6.107768,0.0,0.0,0.0
6.131692,0.0,0.0,0.0
6.155608,-0.976735,0.0,0.0
6.180568,0.976735,0.0,0.0
6.204488,0.0,0.0,0.0
6.228408,-0.976735,0.0,0.0
6.253368,0.976735,0.0,0.0
6.277288,0.0,0.0,0.0
6.301208,0.0,0.0,0.0
6.325128,0.0,0.0,0.0
6.349048,0.0,0.0,0.0
6.372968,-0.976735,0.0,0.0
6.397932,0.0,0.0,0.0
6.421848,0.976735,0.0,0.0
6.445768,-0.976735,0.0,0.0
6.470728,0.976735,0.0,0.0
6.494648,-0.976735,0.0,0.0
6.519608,0.976735,0.0,0.0
6.543528,-0.976735,0.0,0.0
6.568488,0.0,0.0,0.0
6.59242,0.0,0.0,0.0
6.616328,0.0,0.0,0.0
6.640248,0.0,0.0,0.0
6.664172,0.975955,0.0,0.0
6.688088,-0.976735,0.0,0.0
6.713048,0.0,0.0,0.0
6.736968,0.0,0.0,0.0
6.760888,0.0,0.0,0.0
6.784808,0.976735,0.0,0.0
6.808728,0.0,0.0,0.0
6.832648,0.0,0.0,0.0
6.856568,-0.976735,0.0,0.0
6.881528,0.976735,0.0,0.0
6.905448,-0.976735,0.0,0.0
6.930412,0.975955,0.0,0.0
6.954328,-0.976735,0.0,0.0
6.979288,0.976735,0.0,0.0
7.003208,0.0,0.0,0.0
7.027128,0.0,0.0,0.0
7.051048,0.0,0.0,0.0
7.074968,-0.976735,0.0,0.0
7.099928,0.0,0.0,0.0
7.123848,0.0,0.0,0.0
7.147768,0.976735,0.0,0.0
7.171688,-0.976735,0.0,0.0
7.196652,0.975955,0.0,0.0
7.220568,-0.976735,0.0,0.0
7.245528,0.0,0.0,0.0
7.269448,0.0,0.0,0.0
7.293368,0.976735,0.0,0.0
7.317288,-0.976735,0.0,0.0
7.342248,0.976735,0.0,0.0
7.366168,-0.976735,0.0,0.0
7.391128,0.977516,0.0,0.0
7.415048,0.0,0.0,0.0
7.438968,0.0,0.0,0.0
7.462892,-0.975955,0.0,0.0
7.487848,0.0,0.0,0.0
7.511768,0.976735,0.0,0.0
7.535688,0.976735,0.0,0.0
7.559608,4.883674,0.0,0.0
7.583528,6.837143,0.0,0.0
7.607448,11.720818,0.0,0.0
7.632408,8.790637,0.0,0.0
7.656328,15.627757,0.0,0.0
7.681288,6.837143,0.0,0.0
7.705208,14.651046,0.0,0.0
7.730168,12.697553,0.0,0.0
7.755128,14.65107,0.0,0.0
7.780088,13.674287,0.0,0.0
7.805048,16.604492,0.0,0.0
7.830008,10.744082,0.0,0.0
7.854968,16.60454,0.0,0.0
7.879928,14.651022,0.0,0.0
7.904888,12.697553,0.0,0.0
7.929848,18.558008,0.0,0.0
7.954808,12.697553,0.0,0.0
7.979768,12.697553,0.0,0.0
8.004728,16.604492,0.0,0.0
8.029688,14.651022,0.0,0.0
8.054648,13.674335,0.0,0.0
8.079608,15.627757,0.0,0.0
8.104568,12.697553,0.0,0.0
8.129528,13.674287,0.0,0.0
8.154488,14.651117,0.0,0.0
8.179448,14.651022,0.0,0.0
8.204408,15.627757,0.0,0.0
8.229368,14.651022,0.0,0.0
8.254328,16.60454,0.0,0.0
8.279288,14.651022,0.0,0.0
8.304248,14.651022,0.0,0.0
8.329208,13.674287,0.0,0.0
8.354168,16.60454,0.0,0.0
8.379128,15.627757,0.0,0.0
8.404088,15.627757,0.0,0.0
8.429048,16.604492,0.0,0.0
8.454008,12.697553,0.0,0.0
8.478968,13.674382,0.0,0.0
8.503928,16.604492,0.0,0.0
8.528888,9.767348,0.0,0.0
8.552808,14.651022,0.0,0.0
8.577768,19.534697,0.0,0.0
8.602728,11.720818,0.0,0.0
8.627688,17.581226,0.0,0.0
8.652648,13.674287,0.0,0.0
8.677608,15.627852,0.0,0.0
8.702568,15.627757,0.0,0.0
8.727528,8.790613,0.0,0.0
8.751448,0.0,0.0,0.0
8.775368,0.0,0.0,0.0
8.799288,0.0,0.0,0.0
8.823208,0.0,0.0,0.0
8.847128,0.0,0.0,0.0
8.871048,0.0,0.0,0.0
8.894968,0.0,0.0,0.0
8.918888,0.0,0.0,0.0
8.942808,0.0,0.0,0.0
8.966728,-999.20068,0.0,0.0
8.993768,0.0,0.0,0.0
9.017688,0.0,0.0,0.0
9.041608,0.0,0.0,0.0
9.065528,0.0,0.0,0.0
9.089448,0.0,0.0,0.0
9.113368,10.744093,0.0,0.0
9.138328,11.72083,0.0,0.0
9.163288,14.651035,0.0,0.0
9.188248,13.685239,0.0,0.0
9.213208,13.674299,0.0,0.0
9.238168,13.674299,0.0,0.0
9.263128,15.627774,0.0,0.0
9.288088,10.744089,0.0,0.0
9.313048,12.697564,0.0,0.0
9.338008,13.674299,0.0,0.0
9.362968,15.627769,0.0,0.0
9.387932,10.75269,0.0,0.0
9.412888,14.651046,0.0,0.0
9.437848,12.697564,0.0,0.0
9.462808,15.627769,0.0,0.0
9.487768,7.813879,0.0,0.0
9.511688,13.674311,0.0,0.0
9.536648,13.674287,0.0,0.0
9.561608,13.674311,0.0,0.0
9.586568,13.674287,0.0,0.0
9.611528,9.767372,0.0,0.0
9.635448,14.651022,0.0,0.0
9.660408,11.720841,0.0,0.0
9.685368,12.697553,0.0,0.0
9.710328,13.674287,0.0,0.0
9.735288,12.6976,0.0,0.0
9.760248,14.651022,0.0,0.0
9.785208,11.720841,0.0,0.0
9.810168,17.581226,0.0,0.0
9.835128,8.790637,0.0,0.0
9.859048,17.581226,0.0,0.0
9.884008,13.674335,0.0,0.0
9.908968,13.674287,0.0,0.0
9.933928,11.720818,0.0,0.0
9.958888,14.651022,0.0,0.0
9.983848,19.534697,0.0,0.0
10.008808,10.74413,0.0,0.0
10.034808,16.604492,0.0,0.0
10.060808,15.627757,0.0,0.0
10.086808,15.627805,0.0,0.0
10.112808,13.674287,0.0,0.0
10.138808,15.627757,0.0,0.0
10.164808,16.604492,0.0,0.0
10.190808,14.65107,0.0,0.0
10.216808,14.651022,0.0,0.0
10.242808,14.651022,0.0,0.0
10.268808,14.651022,0.0,0.0
10.294808,13.674382,0.0,0.0
10.320812,15.627757,0.0,0.0
10.346808,16.604492,0.0,0.0
10.372808,15.627757,0.0,0.0
10.398808,15.627805,0.0,0.0
10.424808,14.651022,0.0,0.0
10.450808,14.651022,0.0,0.0
10.476808,15.627757,0.0,0.0
10.502808,17.581274,0.0,0.0
10.528808,15.627757,0.0,0.0
10.554808,18.557961,0.0,0.0
10.580808,14.651022,0.0,0.0
10.606808,14.651117,0.0,0.0
10.632808,14.651022,0.0,0.0
10.658808,13.674287,0.0,0.0
10.684808,16.604492,0.0,0.0
10.710808,15.627757,0.0,0.0
10.736808,14.651022,0.0,0.0
10.762808,17.581226,0.0,0.0
10.788808,14.651022,0.0,0.0
10.814808,17.581322,0.0,0.0
10.840808,15.627757,0.0,0.0
10.866808,10.744082,0.0,0.0
10.892808,0.0,0.0,0.0
10.917768,0.0,0.0,0.0
10.942728,0.0,0.0,0.0
10.967688,0.0,0.0,0.0
10.992648,0.0,0.0,0.0
11.017608,0.0,0.0,0.0
11.042568,0.0,0.0,0.0
11.067528,0.0,0.0,0.0
11.092488,0.0,0.0,0.0
11.117448,-999.20068,0.0,0.0
11.145528,0.0,0.0,0.0
11.170488,0.0,0.0,0.0
11.195448,0.0,0.0,0.0
11.220408,0.0,0.0,0.0
11.245368,1.953471,0.0,0.0
11.270328,16.604507,0.0,0.0
11.296328,13.674299,0.0,0.0
11.322328,15.627771,0.0,0.0
11.348328,14.651037,0.0,0.0
11.374328,14.651034,0.0,0.0
11.400328,14.65104,0.0,0.0
11.426328,10.744089,0.0,0.0
11.452332,13.674299,0.0,0.0
11.478328,14.651034,0.0,0.0
11.504328,15.627769,0.0,0.0
11.530328,10.744095,0.0,0.0
11.556328,14.651046,0.0,0.0
11.582328,14.651034,0.0,0.0
11.608328,14.651034,0.0,0.0
11.634328,10.744106,0.0,0.0
11.660328,14.651022,0.0,0.0
11.686328,13.674287,0.0,0.0
11.712328,14.651046,0.0,0.0
11.738328,13.674311,0.0,0.0
11.764328,9.767348,0.0,0.0
11.789288,15.627757,0.0,0.0
11.815288,10.744106,0.0,0.0
11.841288,15.627757,0.0,0.0
11.867288,12.6976,0.0,0.0
11.893288,13.674287,0.0,0.0
11.919288,15.627781,0.0,0.0
11.945288,16.604492,0.0,0.0
11.971288,9.767348,0.0,0.0
11.996248,17.581251,0.0,0.0
12.022248,13.674287,0.0,0.0
12.048248,15.627805,0.0,0.0
12.074248,11.720818,0.0,0.0
12.100248,14.651022,0.0,0.0
12.126248,21.488165,0.0,0.0
12.152248,13.674335,0.0,0.0
12.178248,14.651022,0.0,0.0
12.204248,14.651022,0.0,0.0
12.230248,15.627805,0.0,0.0
12.256248,13.674287,0.0,0.0
12.282248,15.627757,0.0,0.0
12.308248,17.581226,0.0,0.0
12.334248,13.674335,0.0,0.0
12.360248,13.674287,0.0,0.0
12.386248,13.674287,0.0,0.0
12.412248,14.651022,0.0,0.0
12.438248,14.651117,0.0,0.0
12.464248,16.604492,0.0,0.0
12.490248,15.627757,0.0,0.0
12.516252,15.640259,0.0,0.0
12.542248,14.65107,0.0,0.0
12.568248,10.744082,0.0,0.0
12.594248,4.883674,0.0,0.0
12.619208,5.860409,0.0,0.0
12.644168,8.790613,0.0,0.0
12.669128,3.906939,0.0,0.0
12.694088,3.906939,0.0,0.0
12.719052,3.903819,0.0,0.0
12.744008,2.930204,0.0,0.0
12.768968,2.930204,0.0,0.0
12.793928,1.95347,0.0,0.0
12.818888,0.976735,0.0,0.0
12.843848,0.0,0.0,0.0
12.868808,0.0,0.0,0.0
12.893768,0.0,0.0,0.0
12.918732,0.0,0.0,0.0
12.943688,0.0,0.0,0.0
12.968648,0.0,0.0,0.0
12.993608,0.0,0.0,0.0
13.018568,0.0,0.0,0.0
13.043528,0.0,0.0,0.0
13.068488,0.0,0.0,0.0
13.093448,0.0,0.0,0.0
13.118412,0.0,0.0,0.0
13.143368,0.0,0.0,0.0
13.168328,0.0,0.0,0.0
13.193288,0.0,0.0,0.0
13.218248,0.0,0.0,0.0
13.243208,0.0,0.0,0.0
13.268168,0.0,0.0,0.0
13.293128,0.0,0.0,0.0
13.318092,0.0,0.0,0.0
13.343048,0.0,0.0,0.0
13.368008,0.0,0.0,0.0
13.392968,0.0,0.0,0.0
13.417928,0.0,0.0,0.0
13.442888,0.0,0.0,0.0
13.467848,0.0,0.0,0.0
13.492808,0.0,0.0,0.0
13.517772,0.0,0.0,0.0
13.542728,0.0,0.0,0.0
13.567688,0.0,0.0,0.0
13.592648,0.0,0.0,0.0
13.617608,0.0,0.0,0.0
13.642568,0.0,0.0,0.0
13.667528,0.0,0.0,0.0
13.692488,0.0,0.0,0.0
13.717452,0.0,0.0,0.0
13.742408,0.0,0.0,0.0
13.767368,0.0,0.0,0.0
13.792328,0.0,0.0,0.0
13.817288,0.0,0.0,0.0
13.842248,0.0,0.0,0.0
13.867208,0.0,0.0,0.0
13.892168,0.0,0.0,0.0
13.917132,0.0,0.0,0.0
13.942088,0.0,0.0,0.0
13.967048,0.0,0.0,0.0
13.992008,0.0,0.0,0.0
14.016968,0.0,0.0,0.0
14.041928,0.0,0.0,0.0
14.066888,0.0,0.0,0.0
14.091848,0.0,0.0,0.0
14.116812,0.0,0.0,0.0
14.141768,0.0,0.0,0.0
14.166728,0.0,0.0,0.0
14.191688,0.0,0.0,0.0
14.216648,0.0,0.0,0.0
14.241608,0.0,0.0,0.0
14.266568,0.0,0.0,0.0
14.291528,0.0,0.0,0.0
14.316492,0.0,0.0,0.0
14.341448,0.0,0.0,0.0
14.366408,0.0,0.0,0.0
14.391368,0.0,0.0,0.0
14.416328,0.0,0.0,0.0
14.441288,0.0,0.0,0.0
14.466248,0.0,0.0,0.0
14.491208,0.0,0.0,0.0
14.516172,0.0,0.0,0.0
14.541128,0.0,0.0,0.0
14.566088,0.0,0.0,0.0
14.591048,0.0,0.0,0.0
14.616008,0.0,0.0,0.0
14.640968,0.0,0.0,0.0
14.665928,0.0,0.0,0.0
14.690888,0.0,0.0,0.0
14.715852,0.0,0.0,0.0
14.740808,0.0,0.0,0.0
14.765768,0.0,0.0,0.0
14.790728,0.0,0.0,0.0
14.815688,0.0,0.0,0.0
14.840648,0.0,0.0,0.0
14.865608,0.0,0.0,0.0
14.890568,0.0,0.0,0.0
14.915532,0.0,0.0,0.0
14.940488,0.0,0.0,0.0
14.965448,0.0,0.0,0.0
14.990408,0.0,0.0,0.0
15.015368,0.0,0.0,0.0
15.040328,1.95347,0.0,0.0
15.065288,6.837191,0.0,0.0
15.090248,9.767348,0.0,0.0
15.115208,10.744082,0.0,0.0
15.141208,15.627757,0.0,0.0
15.167208,13.674287,0.0,0.0
15.193208,12.697648,0.0,0.0
15.219208,14.651022,0.0,0.0
15.245212,15.640259,0.0,0.0
15.271208,13.674287,0.0,0.0
15.297208,13.674287,0.0,0.0
15.323208,17.581226,0.0,0.0
15.349208,12.697553,0.0,0.0
15.375208,17.581226,0.0,0.0
15.401208,17.581226,0.0,0.0
15.427208,13.674382,0.0,0.0
15.453208,16.604492,0.0,0.0
15.479208,1.95347,0.0,0.0
15.504168,0.0,0.0,0.0
15.529128,0.0,0.0,0.0
15.554088,0.0,0.0,0.0
15.579052,0.0,0.0,0.0
15.604008,0.0,0.0,0.0
15.628968,0.0,0.0,0.0
15.653928,0.0,0.0,0.0
15.678888,0.0,0.0,0.0
15.703848,-456.13559,0.0,0.0
15.731928,-543.06506,0.0,0.0
15.760008,0.0,0.0,0.0
15.784968,0.0,0.0,0.0
15.809928,0.0,0.0,0.0
15.834888,0.0,0.0,0.0
15.859848,14.651035,0.0,0.0
15.885848,11.720831,0.0,0.0
15.911848,16.61779,0.0,0.0
15.937848,15.627769,0.0,0.0
15.963848,16.604509,0.0,0.0
15.989848,11.72083,0.0,0.0
16.015848,12.697564,0.0,0.0
16.041847,12.697564,0.0,0.0
16.067848,14.651034,0.0,0.0
16.093847,13.674299,0.0,0.0
16.119848,13.674299,0.0,0.0
16.145847,11.720841,0.0,0.0
16.171848,14.651034,0.0,0.0
16.197847,14.651034,0.0,0.0
16.223848,10.744082,0.0,0.0
16.249847,15.627781,0.0,0.0
16.275848,13.674287,0.0,0.0
16.301847,13.674311,0.0,0.0
16.327848,13.674287,0.0,0.0
16.353848,11.720841,0.0,0.0
16.379848,16.604492,0.0,0.0
16.405848,12.697577,0.0,0.0
16.431849,12.697553,0.0,0.0
16.457848,13.674335,0.0,0.0
16.483849,12.697553,0.0,0.0
16.509851,17.595316,0.0,0.0
16.535849,10.744082,0.0,0.0
16.561848,15.627757,0.0,0.0
16.587849,14.651046,0.0,0.0
16.613848,13.674287,0.0,0.0
16.639849,14.65107,0.0,0.0
16.665848,14.651022,0.0,0.0
16.691849,16.604492,0.0,0.0
16.717848,17.581226,0.0,0.0
16.743849,12.6976,0.0,0.0
16.769848,13.674287,0.0,0.0
16.795849,14.651022,0.0,0.0
16.821848,17.581274,0.0,0.0
16.847849,12.697553,0.0,0.0
16.873848,17.581226,0.0,0.0
16.899849,14.651022,0.0,0.0
16.925848,14.65107,0.0,0.0
16.951847,15.627757,0.0,0.0
16.977848,13.674287,0.0,0.0
17.003847,15.627757,0.0,0.0
17.029848,14.651117,0.0,0.0
17.055847,14.651022,0.0,0.0
17.081848,17.581226,0.0,0.0
17.107847,13.674287,0.0,0.0
17.133848,16.60454,0.0,0.0
17.159847,14.651022,0.0,0.0
17.185848,16.604492,0.0,0.0
17.211847,14.651022,0.0,0.0
17.237848,16.60454,0.0,0.0
17.263847,16.604492,0.0,0.0
17.289848,15.627757,0.0,0.0
17.315847,16.604492,0.0,0.0
17.341848,14.651117,0.0,0.0
17.367847,13.674287,0.0,0.0
17.393848,16.604492,0.0,0.0
17.419847,14.651022,0.0,0.0
17.445848,12.697553,0.0,0.0
17.471848,17.581226,0.0,0.0
17.497849,14.651022,0.0,0.0
17.523848,18.557961,0.0,0.0
17.549849,16.604588,0.0,0.0
17.575851,12.697553,0.0,0.0
17.601849,15.627757,0.0,0.0
17.627848,0.976735,0.0,0.0
17.652807,0.0,0.0,0.0
17.677769,0.0,0.0,0.0
17.702728,0.0,0.0,0.0
17.727688,0.0,0.0,0.0
17.752647,0.0,0.0,0.0
17.777609,0.0,0.0,0.0
17.802568,0.0,0.0,0.0
17.827528,0.0,0.0,0.0
17.852488,-999.20068,0.0,0.0
17.880568,0.0,0.0,0.0
17.905527,0.0,0.0,0.0
17.930489,0.0,0.0,0.0
17.955448,0.0,0.0,0.0
17.980408,0.0,0.0,0.0
18.005367,14.651035,0.0,0.0
18.031368,12.697566,0.0,0.0
18.057367,15.627771,0.0,0.0
18.083368,14.651034,0.0,0.0
18.109367,17.581244,0.0,0.0
18.135368,11.72083,0.0,0.0
18.161367,12.697564,0.0,0.0
18.187368,12.697564,0.0,0.0
18.213367,14.651034,0.0,0.0
18.239368,13.674299,0.0,0.0
18.265368,13.674299,0.0,0.0
18.291368,12.697577,0.0,0.0
18.317368,12.697564,0.0,0.0
18.343369,16.604504,0.0,0.0
18.369368,9.767348,0.0,0.0
18.394327,14.651046,0.0,0.0
18.420328,12.697553,0.0,0.0
18.446327,15.627781,0.0,0.0
18.472328,13.674287,0.0,0.0
18.498327,11.720841,0.0,0.0
18.524328,15.627757,0.0,0.0
18.550327,12.697577,0.0,0.0
18.576328,12.697553,0.0,0.0
18.602327,12.6976,0.0,0.0
18.628328,13.674287,0.0,0.0
18.654327,16.604492,0.0,0.0
18.680328,11.720841,0.0,0.0
18.706331,15.640259,0.0,0.0
18.732328,13.674311,0.0,0.0
18.758327,13.674287,0.0,0.0
18.784328,15.627805,0.0,0.0
18.810328,14.651022,0.0,0.0
18.836329,17.581226,0.0,0.0
18.862328,16.604492,0.0,0.0
18.888329,12.6976,0.0,0.0
18.914328,13.674287,0.0,0.0
18.940329,14.651022,0.0,0.0
18.966328,17.581274,0.0,0.0
18.992329,13.674287,0.0,0.0
19.018328,17.581226,0.0,0.0
19.044329,13.674287,0.0,0.0
19.070328,14.65107,0.0,0.0
19.096329,15.627757,0.0,0.0
19.122328,14.651022,0.0,0.0
19.148329,15.627757,0.0,0.0
19.174328,14.651117,0.0,0.0
19.200329,14.651022,0.0,0.0
19.226328,16.604492,0.0,0.0
19.252329,12.697553,0.0,0.0
19.278328,17.581226,0.0,0.0
19.304329,14.65107,0.0,0.0
19.330328,16.604492,0.0,0.0
19.356327,14.651022,0.0,0.0
19.382328,16.604492,0.0,0.0
19.408327,16.60454,0.0,0.0
19.434328,15.627757,0.0,0.0
19.460327,16.604492,0.0,0.0
19.486328,14.651117,0.0,0.0
19.512327,14.651022,0.0,0.0
19.538328,15.627757,0.0,0.0
19.564327,14.651022,0.0,0.0
19.590328,12.697553,0.0,0.0
19.616327,18.557961,0.0,0.0
19.642328,15.627757,0.0,0.0
19.668327,17.581226,0.0,0.0
