Time,Output,Error,Control
3.855284,73.313766,0.0,0.0
3.880244,83.088959,0.0,0.0
3.905204,58.651028,0.0,0.0
3.930164,58.651028,0.0,0.0
3.955124,58.651028,0.0,0.0
3.980084,73.313766,0.0,0.0
4.005044,63.538609,0.0,0.0
4.030004,73.313766,0.0,0.0
4.054964,53.763386,0.0,0.0
4.079924,63.538666,0.0,0.0
4.104884,73.313766,0.0,0.0
4.129844,68.426186,0.0,0.0
4.154804,63.538666,0.0,0.0
4.179764,63.538548,0.0,0.0
4.204724,63.538548,0.0,0.0
4.229684,73.313828,0.0,0.0
4.254644,63.538666,0.0,0.0
4.279604,53.763386,0.0,0.0
4.304564,73.313713,0.0,0.0
4.329524,53.763508,0.0,0.0
4.354484,73.313713,0.0,0.0
4.379444,68.426369,0.0,0.0
4.404404,58.650967,0.0,0.0
4.429364,83.088989,0.0,0.0
4.454324,63.538548,0.0,0.0
4.479284,63.538548,0.0,0.0
4.504244,73.313828,0.0,0.0
4.529204,68.426132,0.0,0.0
4.554164,68.426369,0.0,0.0
4.579124,68.426132,0.0,0.0
4.604084,87.976448,0.0,0.0
4.629044,68.426132,0.0,0.0
4.654004,73.31395,0.0,0.0
4.678964,73.313713,0.0,0.0
4.703924,68.426132,0.0,0.0
4.728884,83.089111,0.0,0.0
4.753844,63.538548,0.0,0.0
4.778804,73.313713,0.0,0.0
4.803764,78.201294,0.0,0.0
4.828724,73.313713,0.0,0.0
4.853684,78.20153,0.0,0.0
4.878644,63.538548,0.0,0.0
4.903604,68.426132,0.0,0.0
4.928564,68.426132,0.0,0.0
4.953524,73.314186,0.0,0.0
4.978484,83.088867,0.0,0.0
5.003448,73.021629,0.0,0.0
