Time,Output,Error,Control
0.02481300000000175,4.848791,0.0,0.0
0.0757639999999995,24.437902,0.0,0.0
0.10176500000000033,39.100647,0.0,0.0
0.1277639999999991,34.213066,0.0,0.0
0.15376499999999993,78.201294,0.0,0.0
0.1797639999999987,63.538548,0.0,0.0
0.20576499999999953,78.201767,0.0,0.0
0.2317639999999983,58.650967,0.0,0.0
0.25776499999999913,83.088867,0.0,0.0
0.6623249999999992,78.201363,0.0,0.0
0.6883240000000015,58.651028,0.0,0.0
0.7143249999999988,78.201363,0.0,0.0
0.7403240000000011,78.201347,0.0,0.0
0.7663229999999999,83.088959,0.0,0.0
0.7923240000000007,68.426186,0.0,0.0
0.8183229999999995,63.538609,0.0,0.0
0.8443240000000003,58.651028,0.0,0.0
0.8703229999999991,73.313766,0.0,0.0
0.8963239999999999,73.313766,0.0,0.0
0.9223229999999987,63.538609,0.0,0.0
0.9483239999999995,73.313828,0.0,0.0
0.9743229999999983,68.426186,0.0,0.0
1.000323999999999,83.088928,0.0,0.0
1.0263230000000014,48.875805,0.0,0.0
1.0523239999999987,73.313828,0.0,0.0
1.078323000000001,68.426132,0.0,0.0
1.1043279999999989,77.889854,0.0,0.0
1.1303230000000006,68.426247,0.0,0.0
1.1563240000000015,53.763386,0.0,0.0
1.1823230000000002,73.313713,0.0,0.0
1.208324000000001,58.651089,0.0,0.0
1.2343240000000009,78.201294,0.0,0.0
1.2603240000000007,63.538788,0.0,0.0
1.2863240000000005,73.313713,0.0,0.0
1.3123250000000013,73.313828,0.0,0.0
1.338324,83.088867,0.0,0.0
1.364325000000001,48.875805,0.0,0.0
1.3903239999999997,87.97657,0.0,0.0
1.416328,73.313713,0.0,0.0
1.4423239999999993,73.31395,0.0,0.0
1.468325,63.538548,0.0,0.0
1.4943239999999989,73.313713,0.0,0.0
1.5473630000000007,73.31395,0.0,0.0
1.5733640000000015,68.426132,0.0,0.0
1.5993630000000003,92.864029,0.0,0.0
1.6253640000000011,68.426369,0.0,0.0
1.651363,68.426132,0.0,0.0
1.6773640000000007,87.976448,0.0,0.0
1.7033629999999995,73.313713,0.0,0.0
1.7293640000000003,78.20153,0.0,0.0
1.7553629999999991,73.313713,0.0,0.0
1.781364,73.313713,0.0,0.0
1.8073639999999997,68.426132,0.0,0.0
1.8333639999999995,73.314186,0.0,0.0
1.8593639999999994,83.088867,0.0,0.0
1.8853650000000002,78.201294,0.0,0.0
1.911363999999999,83.088867,0.0,0.0
1.9373649999999998,78.20153,0.0,0.0
1.9633639999999986,68.426132,0.0,0.0
1.9893649999999994,78.201294,0.0,0.0
2.0153689999999997,87.976448,0.0,0.0
2.041362999999997,78.20153,0.0,0.0
2.0673639999999978,83.088867,0.0,0.0
2.0933649999999986,92.864029,0.0,0.0
2.1193659999999994,73.313713,0.0,0.0
2.1453630000000032,78.201767,0.0,0.0
2.171363999999997,78.201294,0.0,0.0
2.197364999999998,53.763386,0.0,0.0
2.2233659999999986,83.088867,0.0,0.0
2.2493630000000024,97.75161,0.0,0.0
2.2753640000000033,68.426132,0.0,0.0
2.301364999999997,83.088867,0.0,0.0
2.327365999999998,87.976448,0.0,0.0
2.3533630000000016,78.201767,0.0,0.0
2.3793640000000025,83.088867,0.0,0.0
2.788082000000003,78.201363,0.0,0.0
2.8140870000000007,68.426186,0.0,0.0
2.8400839999999974,68.426201,0.0,0.0
2.866084999999998,87.97654,0.0,0.0
2.892082000000002,78.201347,0.0,0.0
2.918083000000003,73.313797,0.0,0.0
2.9440839999999966,58.650997,0.0,0.0
2.9700849999999974,58.651028,0.0,0.0
2.9960820000000012,68.426186,0.0,0.0
3.022083000000002,87.976509,0.0,0.0
3.048084000000003,53.763447,0.0,0.0
3.0740849999999966,78.201408,0.0,0.0
3.1000820000000004,63.538609,0.0,0.0
3.1260830000000013,78.201347,0.0,0.0
3.152084000000002,53.763508,0.0,0.0
3.178085000000003,73.313713,0.0,0.0
3.2040819999999997,68.426132,0.0,0.0
3.2300830000000005,78.201408,0.0,0.0
3.2560840000000013,63.538666,0.0,0.0
3.282085000000002,53.763386,0.0,0.0
3.3080830000000034,73.313713,0.0,0.0
3.334083999999997,58.651089,0.0,0.0
3.360084999999998,78.201294,0.0,0.0
3.386085999999999,68.426369,0.0,0.0
3.412089999999999,73.313713,0.0,0.0
3.4380840000000035,73.313828,0.0,0.0
3.464084999999997,83.088867,0.0,0.0
3.490085999999998,48.875805,0.0,0.0
3.516083000000002,87.97657,0.0,0.0
3.5420840000000027,78.20153,0.0,0.0
3.5680850000000035,68.426132,0.0,0.0
3.5940859999999972,63.538548,0.0,0.0
3.620083000000001,78.201294,0.0,0.0
3.646084000000002,97.751854,0.0,0.0
3.6720850000000027,78.201294,0.0,0.0
3.6980860000000035,68.426132,0.0,0.0
3.7240830000000003,87.976692,0.0,0.0
3.750084000000001,68.426132,0.0,0.0
3.776085000000002,63.538548,0.0,0.0
3.8020860000000027,87.976448,0.0,0.0
3.8280829999999995,78.201294,0.0,0.0
3.8540840000000003,78.20153,0.0,0.0
3.880085000000001,68.426132,0.0,0.0
3.906081999999998,68.426132,0.0,0.0
3.9320829999999987,68.426132,0.0,0.0
3.9580839999999995,73.314186,0.0,0.0
3.9840850000000003,92.864029,0.0,0.0
4.010081999999997,73.313713,0.0,0.0
4.036082999999998,87.976448,0.0,0.0
4.062083999999999,78.20153,0.0,0.0
4.0880849999999995,63.538548,0.0,0.0
4.114082000000003,83.088867,0.0,0.0
4.140082999999997,83.088867,0.0,0.0
4.166083999999998,83.089111,0.0,0.0
4.192084999999999,83.088867,0.0,0.0
4.2180820000000026,92.864029,0.0,0.0
4.244083000000003,68.426132,0.0,0.0
4.270083999999997,78.201767,0.0,0.0
4.296084999999998,83.088867,0.0,0.0
4.322082999999999,58.650967,0.0,0.0
4.348083000000003,78.201294,0.0,0.0
4.374084000000003,92.864029,0.0,0.0
4.400084999999997,68.426132,0.0,0.0
4.426082999999998,87.976448,0.0,0.0
4.452083999999999,87.976448,0.0,0.0
4.478088,73.314186,0.0,0.0
4.504086000000001,78.201294,0.0,0.0
4.911762000000003,78.201363,0.0,0.0
4.937762999999997,63.538609,0.0,0.0
4.963763999999998,78.201363,0.0,0.0
4.9897649999999985,87.97654,0.0,0.0
5.015762000000002,73.313766,0.0,0.0
5.041763000000003,68.426216,0.0,0.0
5.067768000000001,58.417332,0.0,0.0
5.118732000000001,72.731918,0.0,0.0
