Time,Output,Error,Control
0.0,0.0,0.0,0.0
0.0009700000000017056,0.0,0.0,0.0
0.025925000000000295,14.662742,0.0,0.0
0.05192199999999701,39.100647,0.0,0.0
0.07792299999999779,39.100765,0.0,0.0
0.10392399999999859,78.201294,0.0,0.0
0.1299249999999995,34.213066,0.0,0.0
0.1559230000000008,73.313828,0.0,0.0
0.18192400000000164,68.426132,0.0,0.0
0.2079239999999979,68.426369,0.0,0.0
0.23392499999999872,73.313713,0.0,0.0
0.2599259999999995,83.088867,0.0,0.0
0.2859240000000008,83.088867,0.0,0.0
0.3119250000000016,68.426369,0.0,0.0
0.3379260000000025,73.313713,0.0,0.0
0.3639229999999992,73.313713,0.0,0.0
0.389924,87.976692,0.0,0.0
0.4159250000000009,63.538548,0.0,0.0
0.4419260000000017,87.976448,0.0,0.0
0.4679229999999984,78.201294,0.0,0.0
0.49392399999999925,68.426369,0.0,0.0
0.5199250000000001,78.201294,0.0,0.0
0.5459260000000009,78.201294,0.0,0.0
0.5719229999999976,73.313713,0.0,0.0
0.5979239999999985,78.201767,0.0,0.0
0.6239249999999993,73.313713,0.0,0.0
0.6499260000000001,83.088867,0.0,0.0
0.6759229999999968,78.201294,0.0,0.0
0.7019239999999977,78.20153,0.0,0.0
0.7279249999999985,78.201294,0.0,0.0
0.7539220000000023,83.088867,0.0,0.0
0.7799230000000031,78.201294,0.0,0.0
0.8059239999999969,87.976692,0.0,0.0
0.8319249999999976,73.313713,0.0,0.0
0.8579339999999996,87.625954,0.0,0.0
0.8839230000000025,78.201294,0.0,0.0
0.9099240000000032,83.089348,0.0,0.0
0.9359249999999969,68.426132,0.0,0.0
0.9619220000000007,63.538548,0.0,0.0
0.9879230000000015,83.088867,0.0,0.0
1.0139240000000023,83.088867,0.0,0.0
1.039925000000003,68.426132,0.0,0.0
1.0659219999999998,97.75161,0.0,0.0
1.0919230000000006,83.088867,0.0,0.0
1.1179240000000015,78.201767,0.0,0.0
1.1439250000000023,73.313713,0.0,0.0
1.549523,58.651024,0.0,0.0
1.5755240000000008,58.651024,0.0,0.0
1.6015250000000014,92.864128,0.0,0.0
1.6275219999999984,63.538609,0.0,0.0
1.6535229999999992,58.651028,0.0,0.0
1.6795239999999998,87.97654,0.0,0.0
1.7055250000000008,63.538578,0.0,0.0
1.7315219999999976,63.538639,0.0,0.0
1.7575229999999984,78.201347,0.0,0.0
1.7835239999999994,68.426186,0.0,0.0
1.8095249999999998,68.426186,0.0,0.0
1.8355219999999968,63.538666,0.0,0.0
1.8615229999999976,68.426132,0.0,0.0
1.8875239999999982,83.088989,0.0,0.0
1.9135249999999997,53.763386,0.0,0.0
1.939522000000003,73.313828,0.0,0.0
1.9655229999999968,68.426132,0.0,0.0
1.9915239999999976,73.313828,0.0,0.0
2.0175249999999987,73.313713,0.0,0.0
2.0435220000000025,58.651089,0.0,0.0
2.0695230000000033,78.201294,0.0,0.0
2.095523999999997,63.538666,0.0,0.0
2.121524999999998,68.426132,0.0,0.0
2.147522999999999,68.426369,0.0,0.0
2.173524,63.538548,0.0,0.0
2.199525000000001,87.97657,0.0,0.0
2.2255260000000012,63.538548,0.0,0.0
2.2515229999999984,63.538548,0.0,0.0
2.277523999999999,78.201408,0.0,0.0
2.303525,68.426132,0.0,0.0
2.329526000000001,83.089111,0.0,0.0
2.355522999999997,68.426132,0.0,0.0
2.3815239999999984,78.201294,0.0,0.0
2.434562999999997,63.538788,0.0,0.0
2.4605639999999975,73.313713,0.0,0.0
2.4865649999999984,78.201294,0.0,0.0
2.512562000000002,87.976692,0.0,0.0
2.538563000000003,68.426132,0.0,0.0
2.5645639999999967,83.088867,0.0,0.0
2.590564999999997,78.201294,0.0,0.0
2.616562999999999,73.31395,0.0,0.0
2.642563000000002,73.313713,0.0,0.0
2.668564000000003,73.313713,0.0,0.0
2.6945649999999968,68.426132,0.0,0.0
2.720562999999998,78.201767,0.0,0.0
2.746563999999999,83.088867,0.0,0.0
2.772565,78.201294,0.0,0.0
2.7985660000000006,78.201294,0.0,0.0
2.8245629999999973,83.089111,0.0,0.0
2.850563999999998,68.426132,0.0,0.0
2.876564999999999,87.976448,0.0,0.0
2.902566,78.201294,0.0,0.0
2.9285630000000036,78.20153,0.0,0.0
2.9545639999999973,83.088867,0.0,0.0
2.980564999999998,92.864029,0.0,0.0
3.006565999999999,73.313713,0.0,0.0
3.032563000000003,83.089348,0.0,0.0
3.0585640000000036,78.201294,0.0,0.0
3.0845649999999973,53.763386,0.0,0.0
3.110565999999998,78.201294,0.0,0.0
3.136563000000002,97.75161,0.0,0.0
3.162564000000003,68.426132,0.0,0.0
3.1885690000000007,92.864029,0.0,0.0
3.214565999999997,87.976448,0.0,0.0
3.240563000000001,68.426605,0.0,0.0
3.266564000000002,83.088867,0.0,0.0
3.6711239999999985,73.313774,0.0,0.0
3.6971249999999993,68.426193,0.0,0.0
3.723122000000003,73.313782,0.0,0.0
3.749122999999997,83.088928,0.0,0.0
3.7751239999999977,83.088959,0.0,0.0
3.8011249999999985,68.426216,0.0,0.0
3.827122000000002,58.650997,0.0,0.0
3.853130999999997,63.285473,0.0,0.0
3.879123999999997,68.426186,0.0,0.0
3.9051209999999936,83.088928,0.0,0.0
3.9311220000000016,58.651028,0.0,0.0
3.9571229999999953,73.313828,0.0,0.0
3.983124000000003,68.426186,0.0,0.0
4.0091249999999965,83.088928,0.0,0.0
4.035126000000004,53.763508,0.0,0.0
4.061126999999999,73.313713,0.0,0.0
4.087120999999995,63.538548,0.0,0.0
4.113122000000003,78.201408,0.0,0.0
4.139122999999997,68.426247,0.0,0.0
4.165124000000005,58.650967,0.0,0.0
4.191124999999999,73.313713,0.0,0.0
4.217126000000007,53.763508,0.0,0.0
4.243127,78.201294,0.0,0.0
4.269127999999994,68.426369,0.0,0.0
4.295120999999994,73.313713,0.0,0.0
4.321122000000002,68.426247,0.0,0.0
4.347122999999995,92.864029,0.0,0.0
4.373124000000003,48.875927,0.0,0.0
4.399124999999997,83.088867,0.0,0.0
4.425126000000005,78.20153,0.0,0.0
4.451126999999999,73.313713,0.0,0.0
4.477128000000007,73.313713,0.0,0.0
4.503121000000006,78.201294,0.0,0.0
4.529122,87.976692,0.0,0.0
4.555122999999994,78.201294,0.0,0.0
4.581124000000002,63.538548,0.0,0.0
4.6071249999999955,97.751854,0.0,0.0
4.633126000000003,68.426132,0.0,0.0
4.659126999999997,78.201294,0.0,0.0
4.685119999999997,73.313713,0.0,0.0
4.711121000000005,68.426132,0.0,0.0
