Tempo,Referencia,Erro,Posicao
0.622000,1.000000,0.457478,0.542522
0.625000,1.000000,0.452590,0.547410
0.629000,1.000000,0.452590,0.547410
0.632000,1.000000,0.472141,0.527859
0.635000,1.000000,0.442815,0.557185
0.640000,1.000000,0.437928,0.562072
0.643000,1.000000,0.472141,0.527859
0.646000,1.000000,0.433040,0.566960
0.650000,1.000000,0.433040,0.566960
0.653000,1.000000,0.477028,0.522972
0.656000,1.000000,0.423265,0.576735
0.660000,1.000000,0.428153,0.571847
0.663000,1.000000,0.413490,0.586510
0.666000,1.000000,0.418377,0.581623
0.670000,1.000000,0.418377,0.581623
0.673000,1.000000,0.403715,0.596285
0.676000,1.000000,0.408602,0.591398
0.680000,1.000000,0.408602,0.591398
0.684000,1.000000,0.403715,0.596285
0.687000,1.000000,0.398827,0.601173
0.690000,1.000000,0.398827,0.601173
0.694000,1.000000,0.398827,0.601173
0.697000,1.000000,0.393939,0.606061
0.700000,1.000000,0.384164,0.615836
0.704000,1.000000,0.379277,0.620723
0.707000,1.000000,0.374389,0.625611
0.710000,1.000000,0.369501,0.630499
0.714000,1.000000,0.369501,0.630499
0.717000,1.000000,0.379277,0.620723
0.720000,1.000000,0.369501,0.630499
0.724000,1.000000,0.364614,0.635386
0.728000,1.000000,0.393939,0.606061
0.731000,1.000000,0.364614,0.635386
0.735000,1.000000,0.364614,0.635386
0.738000,1.000000,0.403715,0.596285
0.741000,1.000000,0.354839,0.645161
0.745000,1.000000,0.354839,0.645161
0.748000,1.000000,0.413490,0.586510
0.751000,1.000000,0.349951,0.650049
0.755000,1.000000,0.349951,0.650049
0.758000,1.000000,0.335288,0.664712
0.761000,1.000000,0.345064,0.654936
0.765000,1.000000,0.340176,0.659824
0.769000,1.000000,0.330401,0.669599
0.772000,1.000000,0.330401,0.669599
0.775000,1.000000,0.325513,0.674487
0.779000,1.000000,0.325513,0.674487
0.782000,1.000000,0.320626,0.679374
0.785000,1.000000,0.315738,0.684262
0.789000,1.000000,0.315738,0.684262
0.792000,1.000000,0.315738,0.684262
0.795000,1.000000,0.310850,0.689150
0.799000,1.000000,0.310850,0.689150
0.802000,1.000000,0.310850,0.689150
0.805000,1.000000,0.305963,0.694037
0.809000,1.000000,0.301075,0.698925
0.813000,1.000000,0.320626,0.679374
0.816000,1.000000,0.296188,0.703812
0.820000,1.000000,0.291300,0.708700
0.823000,1.000000,0.325513,0.674487
0.826000,1.000000,0.286413,0.713587
0.830000,1.000000,0.286413,0.713587
0.833000,1.000000,0.325513,0.674487
0.836000,1.000000,0.271750,0.728250
0.840000,1.000000,0.276637,0.723363
0.843000,1.000000,0.261975,0.738025
0.846000,1.000000,0.271750,0.728250
0.850000,1.000000,0.266862,0.733138
0.854000,1.000000,0.257087,0.742913
0.857000,1.000000,0.261975,0.738025
0.860000,1.000000,0.261975,0.738025
0.864000,1.000000,0.257087,0.742913
0.867000,1.000000,0.257087,0.742913
0.870000,1.000000,0.257087,0.742913
0.874000,1.000000,0.252199,0.747801
0.877000,1.000000,0.252199,0.747801
0.880000,1.000000,0.247312,0.752688
0.884000,1.000000,0.247312,0.752688
0.887000,1.000000,0.242424,0.757576
0.890000,1.000000,0.242424,0.757576
0.894000,1.000000,0.237537,0.762463
0.898000,1.000000,0.252199,0.747801
0.901000,1.000000,0.237537,0.762463
0.905000,1.000000,0.232649,0.767351
0.908000,1.000000,0.261975,0.738025
0.911000,1.000000,0.232649,0.767351
0.915000,1.000000,0.232649,0.767351
0.918000,1.000000,0.271750,0.728250
0.921000,1.000000,0.227762,0.772238
0.925000,1.000000,0.227762,0.772238
0.928000,1.000000,0.276637,0.723363
0.931000,1.000000,0.222874,0.777126
0.935000,1.000000,0.222874,0.777126
0.939000,1.000000,0.208211,0.791789
0.942000,1.000000,0.217986,0.782014
0.946000,1.000000,0.217986,0.782014
0.949000,1.000000,0.213099,0.786901
0.952000,1.000000,0.217986,0.782014
0.955000,1.000000,0.217986,0.782014
0.959000,1.000000,0.213099,0.786901
0.962000,1.000000,0.213099,0.786901
0.965000,1.000000,0.208211,0.791789
0.969000,1.000000,0.203324,0.796676
0.972000,1.000000,0.198436,0.801564
0.975000,1.000000,0.198436,0.801564
0.979000,1.000000,0.193548,0.806452
0.983000,1.000000,0.203324,0.796676
0.986000,1.000000,0.193548,0.806452
0.990000,1.000000,0.188661,0.811339
0.993000,1.000000,0.213099,0.786901
0.996000,1.000000,0.183773,0.816227
1.000000,1.000000,0.183773,0.816227
1.003000,1.000000,0.217986,0.782014
1.006000,1.000000,0.178886,0.821114
1.010000,1.000000,0.178886,0.821114
1.013000,1.000000,0.232649,0.767351
1.016000,1.000000,0.173998,0.826002
1.020000,1.000000,0.173998,0.826002
1.024000,1.000000,0.164223,0.835777
1.027000,1.000000,0.173998,0.826002
1.031000,1.000000,0.169110,0.830890
1.034000,1.000000,0.159335,0.840665
1.037000,1.000000,0.164223,0.835777
1.040000,1.000000,0.164223,0.835777
1.044000,1.000000,0.164223,0.835777
1.047000,1.000000,0.159335,0.840665
1.050000,1.000000,0.154448,0.845552
1.054000,1.000000,0.149560,0.850440
1.057000,1.000000,0.149560,0.850440
1.060000,1.000000,0.149560,0.850440
1.064000,1.000000,0.144673,0.855327
1.068000,1.000000,0.144673,0.855327
1.071000,1.000000,0.139785,0.860215
1.075000,1.000000,0.139785,0.860215
1.078000,1.000000,0.154448,0.845552
1.081000,1.000000,0.134897,0.865103
1.085000,1.000000,0.134897,0.865103
1.088000,1.000000,0.169110,0.830890
1.091000,1.000000,0.134897,0.865103
1.095000,1.000000,0.130010,0.869990
1.098000,1.000000,0.169110,0.830890
1.101000,1.000000,0.130010,0.869990
1.105000,1.000000,0.130010,0.869990
1.108000,1.000000,0.193548,0.806452
1.112000,1.000000,0.125122,0.874878
1.116000,1.000000,0.120235,0.879765
1.119000,1.000000,0.110459,0.889541
1.122000,1.000000,0.115347,0.884653
1.125000,1.000000,0.115347,0.884653
1.129000,1.000000,0.115347,0.884653
1.132000,1.000000,0.110459,0.889541
1.135000,1.000000,0.110459,0.889541
1.139000,1.000000,0.110459,0.889541
1.142000,1.000000,0.105572,0.894428
1.145000,1.000000,0.105572,0.894428
1.149000,1.000000,0.105572,0.894428
1.153000,1.000000,0.105572,0.894428
1.156000,1.000000,0.100684,0.899316
1.160000,1.000000,0.100684,0.899316
1.163000,1.000000,0.115347,0.884653
1.166000,1.000000,0.100684,0.899316
1.170000,1.000000,0.100684,0.899316
1.173000,1.000000,0.130010,0.869990
1.176000,1.000000,0.095797,0.904203
1.180000,1.000000,0.095797,0.904203
1.183000,1.000000,0.130010,0.869990
1.186000,1.000000,0.081134,0.918866
1.190000,1.000000,0.076246,0.923754
1.193000,1.000000,0.130010,0.869990
1.197000,1.000000,0.071359,0.928641
1.201000,1.000000,0.076246,0.923754
1.204000,1.000000,0.061584,0.938416
1.207000,1.000000,0.066471,0.933529
1.210000,1.000000,0.066471,0.933529
1.214000,1.000000,0.066471,0.933529
1.217000,1.000000,0.066471,0.933529
1.220000,1.000000,0.061584,0.938416
1.224000,1.000000,0.061584,0.938416
1.227000,1.000000,0.061584,0.938416
1.230000,1.000000,0.061584,0.938416
1.234000,1.000000,0.061584,0.938416
1.238000,1.000000,0.061584,0.938416
1.241000,1.000000,0.056696,0.943304
1.245000,1.000000,0.056696,0.943304
1.248000,1.000000,0.066471,0.933529
1.251000,1.000000,0.056696,0.943304
1.255000,1.000000,0.056696,0.943304
1.258000,1.000000,0.081134,0.918866
1.261000,1.000000,0.056696,0.943304
1.265000,1.000000,0.056696,0.943304
1.268000,1.000000,0.090909,0.909091
1.271000,1.000000,0.051808,0.948192
1.275000,1.000000,0.046921,0.953079
1.278000,1.000000,0.090909,0.909091
1.282000,1.000000,0.046921,0.953079
1.286000,1.000000,0.037146,0.962854
1.289000,1.000000,0.027371,0.972629
1.292000,1.000000,0.037146,0.962854
1.295000,1.000000,0.037146,0.962854
1.299000,1.000000,0.027371,0.972629
1.302000,1.000000,0.037146,0.962854
1.305000,1.000000,0.037146,0.962854
1.309000,1.000000,0.032258,0.967742
1.312000,1.000000,0.032258,0.967742
1.315000,1.000000,0.032258,0.967742
1.319000,1.000000,0.032258,0.967742
1.323000,1.000000,0.032258,0.967742
1.326000,1.000000,0.027371,0.972629
1.330000,1.000000,0.027371,0.972629
1.333000,1.000000,0.032258,0.967742
1.336000,1.000000,0.027371,0.972629
1.340000,1.000000,0.022483,0.977517
1.343000,1.000000,0.042033,0.957967
1.346000,1.000000,0.017595,0.982405
1.350000,1.000000,0.017595,0.982405
1.353000,1.000000,0.051808,0.948192
1.356000,1.000000,0.017595,0.982405
1.360000,1.000000,0.017595,0.982405
1.363000,1.000000,0.056696,0.943304
1.367000,1.000000,0.007820,0.992180
1.371000,1.000000,0.002933,0.997067
1.374000,1.000000,0.051808,0.948192
1.377000,1.000000,-0.001955,1.001955
1.381000,1.000000,-0.001955,1.001955
1.384000,1.000000,0.032258,0.967742
1.387000,1.000000,-0.006843,1.006843
1.391000,1.000000,-0.006843,1.006843
1.394000,1.000000,-0.001955,1.001955
1.398000,1.000000,-0.006843,1.006843
1.401000,1.000000,0.037146,0.962854
1.404000,1.000000,-0.006843,1.006843
1.409000,1.000000,-0.006843,1.006843
1.412000,1.000000,0.007820,0.992180
1.415000,1.000000,-0.006843,1.006843
1.419000,1.000000,-0.006843,1.006843
1.422000,1.000000,-0.006843,1.006843
1.426000,1.000000,-0.006843,1.006843
1.429000,1.000000,0.022483,0.977517
1.432000,1.000000,-0.006843,1.006843
1.436000,1.000000,-0.001955,1.001955
1.439000,1.000000,-0.006843,1.006843
1.443000,1.000000,-0.006843,1.006843
1.446000,1.000000,0.037146,0.962854
1.449000,1.000000,-0.006843,1.006843
1.454000,1.000000,-0.001955,1.001955
1.457000,1.000000,0.002933,0.997067
1.460000,1.000000,-0.006843,1.006843
1.464000,1.000000,-0.006843,1.006843
1.467000,1.000000,-0.006843,1.006843
1.471000,1.000000,-0.006843,1.006843
1.474000,1.000000,0.022483,0.977517
1.477000,1.000000,-0.006843,1.006843
1.481000,1.000000,-0.001955,1.001955
1.484000,1.000000,-0.006843,1.006843
1.488000,1.000000,-0.006843,1.006843
1.491000,1.000000,0.037146,0.962854
1.495000,1.000000,-0.006843,1.006843
1.499000,1.000000,-0.001955,1.001955
1.502000,1.000000,0.002933,0.997067
1.505000,1.000000,-0.006843,1.006843
1.509000,1.000000,-0.006843,1.006843
1.512000,1.000000,-0.006843,1.006843
1.516000,1.000000,-0.006843,1.006843
1.519000,1.000000,0.022483,0.977517
1.522000,1.000000,-0.006843,1.006843
1.526000,1.000000,-0.006843,1.006843
1.529000,1.000000,-0.006843,1.006843
1.533000,1.000000,-0.006843,1.006843
1.537000,1.000000,0.042033,0.957967
1.540000,1.000000,-0.006843,1.006843
1.544000,1.000000,-0.001955,1.001955
1.547000,1.000000,0.007820,0.992180
1.550000,1.000000,-0.006843,1.006843
1.554000,1.000000,-0.001955,1.001955
1.557000,1.000000,-0.006843,1.006843
1.561000,1.000000,-0.006843,1.006843
1.564000,1.000000,0.022483,0.977517
1.567000,1.000000,-0.006843,1.006843
1.571000,1.000000,-0.006843,1.006843
1.574000,1.000000,-0.006843,1.006843
1.579000,1.000000,-0.006843,1.006843
1.582000,1.000000,0.042033,0.957967
1.585000,1.000000,-0.001955,1.001955
1.589000,1.000000,-0.001955,1.001955
1.592000,1.000000,0.007820,0.992180
1.595000,1.000000,-0.006843,1.006843
1.599000,1.000000,-0.006843,1.006843
1.602000,1.000000,-0.006843,1.006843
1.606000,1.000000,-0.006843,1.006843
1.609000,1.000000,0.027371,0.972629
1.612000,1.000000,-0.006843,1.006843
1.616000,1.000000,-0.006843,1.006843
1.619000,1.000000,-0.001955,1.001955
1.623000,1.000000,-0.006843,1.006843
1.627000,1.000000,0.042033,0.957967
1.630000,1.000000,-0.006843,1.006843
1.634000,1.000000,-0.006843,1.006843
1.637000,1.000000,0.007820,0.992180
1.640000,1.000000,-0.006843,1.006843
1.644000,1.000000,-0.006843,1.006843
1.647000,1.000000,-0.006843,1.006843
1.651000,1.000000,-0.006843,1.006843
1.654000,1.000000,0.032258,0.967742
1.657000,1.000000,-0.006843,1.006843
1.661000,1.000000,-0.006843,1.006843
1.665000,1.000000,-0.001955,1.001955
1.668000,1.000000,-0.006843,1.006843
1.672000,1.000000,0.046921,0.953079
1.675000,1.000000,-0.001955,1.001955
1.679000,1.000000,-0.001955,1.001955
1.682000,1.000000,0.017595,0.982405
1.685000,1.000000,-0.006843,1.006843
1.689000,1.000000,-0.006843,1.006843
1.692000,1.000000,-0.006843,1.006843
1.696000,1.000000,-0.006843,1.006843
1.699000,1.000000,0.037146,0.962854
1.702000,1.000000,-0.001955,1.001955
1.707000,1.000000,-0.006843,1.006843
1.710000,1.000000,0.002933,0.997067
1.713000,1.000000,-0.006843,1.006843
1.717000,1.000000,-0.011730,1.011730
1.720000,1.000000,-0.006843,1.006843
1.724000,1.000000,-0.001955,1.001955
1.727000,1.000000,0.022483,0.977517
1.730000,1.000000,-0.006843,1.006843
1.734000,1.000000,-0.006843,1.006843
1.737000,1.000000,-0.006843,1.006843
1.741000,1.000000,-0.006843,1.006843
1.744000,1.000000,0.037146,0.962854
1.747000,1.000000,-0.006843,1.006843
1.752000,1.000000,-0.006843,1.006843
1.755000,1.000000,0.002933,0.997067
1.758000,1.000000,-0.001955,1.001955
1.762000,1.000000,-0.011730,1.011730
1.765000,1.000000,-0.006843,1.006843
1.769000,1.000000,-0.006843,1.006843
1.772000,1.000000,0.022483,0.977517
1.775000,1.000000,-0.006843,1.006843
1.779000,1.000000,-0.006843,1.006843
1.782000,1.000000,-0.006843,1.006843
1.786000,1.000000,-0.006843,1.006843
1.789000,1.000000,0.037146,0.962854
1.793000,1.000000,-0.006843,1.006843
1.797000,1.000000,-0.006843,1.006843
1.800000,1.000000,0.007820,0.992180
1.803000,1.000000,-0.006843,1.006843
1.807000,1.000000,-0.011730,1.011730
1.810000,1.000000,-0.006843,1.006843
1.814000,1.000000,-0.006843,1.006843
1.817000,1.000000,0.022483,0.977517
1.820000,1.000000,-0.006843,1.006843
1.824000,1.000000,-0.006843,1.006843
1.827000,1.000000,-0.006843,1.006843
1.831000,1.000000,-0.006843,1.006843
1.835000,1.000000,0.037146,0.962854
1.838000,1.000000,-0.001955,1.001955
1.842000,1.000000,-0.006843,1.006843
1.845000,1.000000,0.007820,0.992180
1.848000,1.000000,-0.001955,1.001955
1.852000,1.000000,-0.011730,1.011730
1.855000,1.000000,-0.006843,1.006843
1.859000,1.000000,-0.006843,1.006843
1.862000,1.000000,0.022483,0.977517
1.865000,1.000000,-0.006843,1.006843
1.869000,1.000000,-0.006843,1.006843
1.872000,1.000000,-0.006843,1.006843
1.876000,1.000000,-0.006843,1.006843
1.880000,1.000000,0.042033,0.957967
1.883000,1.000000,-0.006843,1.006843
1.887000,1.000000,-0.001955,1.001955
1.890000,1.000000,0.007820,0.992180
1.893000,1.000000,-0.006843,1.006843
1.897000,1.000000,-0.011730,1.011730
1.900000,1.000000,-0.006843,1.006843
1.904000,1.000000,-0.006843,1.006843
1.907000,1.000000,0.027371,0.972629
1.910000,1.000000,-0.006843,1.006843
1.914000,1.000000,-0.006843,1.006843
1.917000,1.000000,-0.001955,1.001955
1.922000,1.000000,-0.006843,1.006843
1.925000,1.000000,0.037146,0.962854
1.928000,1.000000,-0.006843,1.006843
1.932000,1.000000,-0.006843,1.006843
1.935000,1.000000,0.007820,0.992180
1.938000,1.000000,-0.006843,1.006843
1.942000,1.000000,-0.001955,1.001955
1.945000,1.000000,-0.006843,1.006843
1.949000,1.000000,-0.006843,1.006843
1.952000,1.000000,0.027371,0.972629
1.955000,1.000000,-0.006843,1.006843
1.959000,1.000000,-0.006843,1.006843
1.963000,1.000000,-0.006843,1.006843
1.967000,1.000000,-0.006843,1.006843
1.970000,1.000000,0.042033,0.957967
1.973000,1.000000,-0.006843,1.006843
1.977000,1.000000,-0.001955,1.001955
1.980000,1.000000,0.012708,0.987292
1.983000,1.000000,-0.006843,1.006843
1.987000,1.000000,-0.006843,1.006843
1.990000,1.000000,-0.006843,1.006843
1.994000,1.000000,-0.006843,1.006843
1.997000,1.000000,0.027371,0.972629
2.000000,1.000000,-0.006843,1.006843
2.004000,1.000000,-0.006843,1.006843
2.008000,1.000000,-0.001955,1.001955
2.012000,1.000000,-0.006843,1.006843
2.015000,1.000000,0.042033,0.957967
2.018000,1.000000,-0.001955,1.001955
2.022000,1.000000,-0.001955,1.001955
2.025000,1.000000,0.012708,0.987292
2.028000,1.000000,-0.006843,1.006843
2.032000,1.000000,-0.006843,1.006843
2.035000,1.000000,-0.006843,1.006843
2.039000,1.000000,-0.006843,1.006843
2.042000,1.000000,0.027371,0.972629
2.045000,1.000000,-0.006843,1.006843
2.050000,1.000000,-0.006843,1.006843
2.053000,1.000000,-0.001955,1.001955
2.057000,1.000000,-0.006843,1.006843
2.060000,1.000000,0.046921,0.953079
2.063000,1.000000,-0.006843,1.006843
2.067000,1.000000,-0.006843,1.006843
2.070000,1.000000,0.012708,0.987292
2.073000,1.000000,-0.006843,1.006843
2.077000,1.000000,-0.006843,1.006843
2.080000,1.000000,-0.006843,1.006843
2.084000,1.000000,-0.006843,1.006843
2.087000,1.000000,0.032258,0.967742
2.091000,1.000000,-0.001955,1.001955
2.095000,1.000000,-0.006843,1.006843
2.098000,1.000000,-0.001955,1.001955
2.101000,1.000000,-0.006843,1.006843
2.105000,1.000000,0.042033,0.957967
2.108000,1.000000,-0.006843,1.006843
2.112000,1.000000,-0.001955,1.001955
2.115000,1.000000,0.012708,0.987292
2.118000,1.000000,-0.006843,1.006843
2.122000,1.000000,-0.006843,1.006843
2.125000,1.000000,-0.006843,1.006843
2.129000,1.000000,-0.006843,1.006843
2.132000,1.000000,0.032258,0.967742
2.136000,1.000000,-0.001955,1.001955
2.140000,1.000000,-0.006843,1.006843
2.143000,1.000000,-0.001955,1.001955
2.146000,1.000000,-0.006843,1.006843
2.150000,1.000000,0.046921,0.953079
2.153000,1.000000,-0.006843,1.006843
2.157000,1.000000,-0.001955,1.001955
2.160000,1.000000,0.017595,0.982405
2.163000,1.000000,-0.006843,1.006843
2.167000,1.000000,-0.006843,1.006843
2.170000,1.000000,-0.006843,1.006843
2.174000,1.000000,-0.006843,1.006843
2.178000,1.000000,0.032258,0.967742
2.181000,1.000000,-0.006843,1.006843
2.185000,1.000000,-0.006843,1.006843
2.188000,1.000000,0.002933,0.997067
2.191000,1.000000,-0.006843,1.006843
2.195000,1.000000,-0.011730,1.011730
2.198000,1.000000,-0.006843,1.006843
2.202000,1.000000,-0.006843,1.006843
2.205000,1.000000,0.017595,0.982405
2.208000,1.000000,-0.006843,1.006843
2.212000,1.000000,-0.006843,1.006843
2.215000,1.000000,-0.006843,1.006843
2.220000,1.000000,-0.006843,1.006843
2.223000,1.000000,0.032258,0.967742
2.226000,1.000000,-0.001955,1.001955
2.230000,1.000000,-0.006843,1.006843
2.233000,1.000000,0.002933,0.997067
2.236000,1.000000,-0.006843,1.006843
2.240000,1.000000,-0.011730,1.011730
2.243000,1.000000,-0.006843,1.006843
2.247000,1.000000,-0.001955,1.001955
2.250000,1.000000,0.022483,0.977517
2.253000,1.000000,-0.006843,1.006843
2.257000,1.000000,-0.006843,1.006843
2.260000,1.000000,-0.006843,1.006843
2.265000,1.000000,-0.006843,1.006843
2.268000,1.000000,0.037146,0.962854
2.271000,1.000000,-0.006843,1.006843
2.275000,1.000000,-0.006843,1.006843
2.278000,1.000000,0.002933,0.997067
2.281000,1.000000,-0.006843,1.006843
2.285000,1.000000,-0.011730,1.011730
2.288000,1.000000,-0.006843,1.006843
2.292000,1.000000,-0.001955,1.001955
2.295000,1.000000,0.022483,0.977517
2.298000,1.000000,-0.006843,1.006843
2.302000,1.000000,-0.006843,1.006843
2.306000,1.000000,-0.006843,1.006843
2.310000,1.000000,-0.006843,1.006843
2.313000,1.000000,0.037146,0.962854
2.316000,1.000000,-0.006843,1.006843
2.320000,1.000000,-0.006843,1.006843
2.323000,1.000000,0.002933,0.997067
2.326000,1.000000,-0.001955,1.001955
2.330000,1.000000,-0.011730,1.011730
2.333000,1.000000,-0.006843,1.006843
2.337000,1.000000,-0.006843,1.006843
2.340000,1.000000,0.022483,0.977517
2.343000,1.000000,-0.006843,1.006843
2.348000,1.000000,-0.001955,1.001955
