Tempo,Referencia,Erro,Posicao
0.969000,0.969000,0.535892,0.430108
0.973000,0.973000,0.568218,0.400782
0.976000,0.976000,0.542892,0.430108
0.979000,0.979000,0.541005,0.434995
0.984000,0.984000,0.573330,0.405670
0.987000,0.987000,0.539230,0.444770
0.990000,0.990000,0.542230,0.444770
0.994000,0.994000,0.589218,0.400782
0.997000,0.997000,0.544342,0.449658
1.000000,1.000000,0.547342,0.449658
1.004000,1.004000,0.535679,0.464321
1.007000,1.007000,0.549454,0.454545
1.010000,1.010000,0.547567,0.459433
1.014000,1.014000,0.545679,0.464321
1.017000,1.017000,0.549679,0.464321
1.020000,1.020000,0.552679,0.464321
1.025000,1.025000,0.550792,0.469208
1.028000,1.028000,0.555792,0.469208
1.031000,1.031000,0.558792,0.469208
1.035000,1.035000,0.561792,0.469208
1.038000,1.038000,0.560904,0.474096
1.041000,1.041000,0.559017,0.478983
1.045000,1.045000,0.562017,0.478983
1.048000,1.048000,0.575792,0.469208
1.051000,1.051000,0.564129,0.483871
1.055000,1.055000,0.562241,0.488759
1.058000,1.058000,0.590679,0.464321
1.061000,1.061000,0.564354,0.493646
1.064000,1.064000,0.567354,0.493646
1.069000,1.069000,0.604567,0.459433
1.072000,1.072000,0.570466,0.498534
1.075000,1.075000,0.573466,0.498534
1.079000,1.079000,0.615567,0.459433
1.082000,1.082000,0.575579,0.503421
1.085000,1.085000,0.573691,0.508309
1.089000,1.089000,0.562028,0.522972
1.092000,1.092000,0.575804,0.513196
1.095000,1.095000,0.578804,0.513196
1.099000,1.099000,0.572028,0.522972
1.102000,1.102000,0.580916,0.518084
1.105000,1.105000,0.579028,0.522972
1.110000,1.110000,0.582028,0.522972
1.113000,1.113000,0.582141,0.527859
1.116000,1.116000,0.580253,0.532747
1.120000,1.120000,0.583253,0.532747
1.123000,1.123000,0.582366,0.537634
1.126000,1.126000,0.585366,0.537634
1.130000,1.130000,0.588366,0.537634
1.133000,1.133000,0.597253,0.532747
1.136000,1.136000,0.585590,0.547410
1.140000,1.140000,0.588590,0.547410
1.143000,1.143000,0.612141,0.527859
1.146000,1.146000,0.590703,0.552297
1.149000,1.149000,0.588815,0.557185
1.154000,1.154000,0.621141,0.527859
1.157000,1.157000,0.591928,0.562072
1.160000,1.160000,0.590040,0.566960
1.164000,1.164000,0.632141,0.527859
1.167000,1.167000,0.592153,0.571847
1.170000,1.170000,0.595153,0.571847
1.174000,1.174000,0.583490,0.586510
1.177000,1.177000,0.597265,0.576735
1.180000,1.180000,0.595377,0.581623
1.184000,1.184000,0.598377,0.581623
1.187000,1.187000,0.597490,0.586510
1.190000,1.190000,0.600490,0.586510
1.195000,1.195000,0.598602,0.591398
1.198000,1.198000,0.603602,0.591398
1.201000,1.201000,0.601715,0.596285
1.205000,1.205000,0.599827,0.601173
1.208000,1.208000,0.603827,0.601173
1.211000,1.211000,0.601939,0.606061
1.215000,1.215000,0.600052,0.610948
1.218000,1.218000,0.599164,0.615836
1.221000,1.221000,0.597277,0.620723
1.225000,1.225000,0.595389,0.625611
1.228000,1.228000,0.618939,0.606061
1.231000,1.231000,0.597502,0.630499
1.234000,1.234000,0.600501,0.630499
1.239000,1.239000,0.627939,0.606061
1.242000,1.242000,0.603614,0.635386
1.245000,1.245000,0.606614,0.635386
1.249000,1.249000,0.648715,0.596285
1.252000,1.252000,0.608726,0.640274
1.255000,1.255000,0.611726,0.640274
1.259000,1.259000,0.595176,0.659824
1.262000,1.262000,0.608951,0.650049
1.265000,1.265000,0.611951,0.650049
1.269000,1.269000,0.605176,0.659824
1.272000,1.272000,0.614064,0.654936
1.275000,1.275000,0.612176,0.659824
1.280000,1.280000,0.615176,0.659824
1.283000,1.283000,0.615288,0.664712
1.286000,1.286000,0.613401,0.669599
1.290000,1.290000,0.611513,0.674487
1.293000,1.293000,0.610626,0.679374
1.296000,1.296000,0.608738,0.684262
1.300000,1.300000,0.606850,0.689150
1.303000,1.303000,0.610850,0.689150
1.306000,1.306000,0.613850,0.689150
1.310000,1.310000,0.611963,0.694037
1.313000,1.313000,0.635513,0.674487
1.316000,1.316000,0.614075,0.698925
1.319000,1.319000,0.617075,0.698925
1.324000,1.324000,0.644513,0.674487
1.327000,1.327000,0.615300,0.708700
1.330000,1.330000,0.613413,0.713587
1.334000,1.334000,0.655513,0.674487
1.337000,1.337000,0.610637,0.723363
1.340000,1.340000,0.613637,0.723363
1.344000,1.344000,0.601975,0.738025
1.347000,1.347000,0.615750,0.728250
1.350000,1.350000,0.618750,0.728250
1.354000,1.354000,0.607087,0.742913
1.357000,1.357000,0.620862,0.733138
1.360000,1.360000,0.618975,0.738025
1.364000,1.364000,0.617087,0.742913
1.368000,1.368000,0.621087,0.742913
1.371000,1.371000,0.620199,0.747801
1.375000,1.375000,0.623199,0.747801
1.378000,1.378000,0.627199,0.747801
1.381000,1.381000,0.625312,0.752688
1.385000,1.385000,0.628312,0.752688
1.388000,1.388000,0.627424,0.757576
1.391000,1.391000,0.625537,0.762463
1.395000,1.395000,0.628537,0.762463
1.398000,1.398000,0.642312,0.752688
1.401000,1.401000,0.625762,0.772238
1.404000,1.404000,0.628762,0.772238
1.409000,1.409000,0.661087,0.742913
1.412000,1.412000,0.631874,0.777126
1.415000,1.415000,0.629986,0.782014
1.419000,1.419000,0.676975,0.738025
1.422000,1.422000,0.636986,0.782014
1.425000,1.425000,0.639986,0.782014
1.429000,1.429000,0.633211,0.791789
1.432000,1.432000,0.642099,0.786901
1.435000,1.435000,0.645099,0.786901
1.439000,1.439000,0.633436,0.801564
1.442000,1.442000,0.637436,0.801564
1.445000,1.445000,0.640436,0.801564
1.449000,1.449000,0.638548,0.806452
1.453000,1.453000,0.642548,0.806452
1.456000,1.456000,0.641661,0.811339
1.460000,1.460000,0.639773,0.816227
1.463000,1.463000,0.638886,0.821114
1.466000,1.466000,0.641886,0.821114
1.470000,1.470000,0.644886,0.821114
1.473000,1.473000,0.648886,0.821114
1.476000,1.476000,0.642110,0.830890
1.480000,1.480000,0.645110,0.830890
1.483000,1.483000,0.644223,0.835777
1.486000,1.486000,0.642335,0.840665
1.490000,1.490000,0.640448,0.845552
1.494000,1.494000,0.673773,0.816227
1.497000,1.497000,0.643560,0.850440
1.500000,1.500000,0.641672,0.855327
1.504000,1.504000,0.678886,0.821114
1.507000,1.507000,0.643785,0.860215
1.510000,1.510000,0.646785,0.860215
1.514000,1.514000,0.708436,0.801564
1.517000,1.517000,0.648897,0.865103
1.520000,1.520000,0.651897,0.865103
1.524000,1.524000,0.640235,0.879765
1.527000,1.527000,0.649122,0.874878
1.530000,1.530000,0.647235,0.879765
1.534000,1.534000,0.650235,0.879765
1.538000,1.538000,0.649347,0.884653
1.541000,1.541000,0.653347,0.884653
1.545000,1.545000,0.651459,0.889541
1.548000,1.548000,0.650572,0.894428
1.551000,1.551000,0.653572,0.894428
1.555000,1.555000,0.651684,0.899316
1.558000,1.558000,0.655684,0.899316
1.561000,1.561000,0.653797,0.904203
1.565000,1.565000,0.647021,0.913979
1.568000,1.568000,0.655909,0.909091
1.571000,1.571000,0.654021,0.913979
1.575000,1.575000,0.652134,0.918866
1.579000,1.579000,0.680572,0.894428
1.582000,1.582000,0.650359,0.928641
1.585000,1.585000,0.648471,0.933529
1.589000,1.589000,0.690572,0.894428
1.592000,1.592000,0.650584,0.938416
1.595000,1.595000,0.653584,0.938416
1.599000,1.599000,0.700572,0.894428
1.602000,1.602000,0.650808,0.948192
1.605000,1.605000,0.653808,0.948192
1.609000,1.609000,0.642146,0.962854
1.612000,1.612000,0.651033,0.957967
1.615000,1.615000,0.654033,0.957967
1.619000,1.619000,0.652146,0.962854
1.623000,1.623000,0.651258,0.967742
1.626000,1.626000,0.655258,0.967742
1.630000,1.630000,0.653371,0.972629
1.633000,1.633000,0.657371,0.972629
1.636000,1.636000,0.655483,0.977517
1.640000,1.640000,0.653595,0.982405
1.643000,1.643000,0.647820,0.992180
1.646000,1.646000,0.641045,1.001955
1.650000,1.650000,0.644045,1.001955
1.653000,1.653000,0.648045,1.001955
1.656000,1.656000,0.646157,1.006843
1.660000,1.660000,0.649157,1.006843
