Tempo, Referencia, Erro, Posicao
1.385000, 1.385000, 0.502235, 0.879765
1.389000, 1.389000, 0.500347, 0.884653
1.392000, 1.392000, 0.504347, 0.884653
1.395000, 1.395000, 0.502459, 0.889541
1.399000, 1.399000, 0.500572, 0.894428
1.402000, 1.402000, 0.504572, 0.894428
1.405000, 1.405000, 0.502684, 0.899316
1.410000, 1.410000, 0.505684, 0.899316
1.413000, 1.413000, 0.510684, 0.899316
1.416000, 1.416000, 0.508797, 0.904203
1.420000, 1.420000, 0.506909, 0.909091
1.423000, 1.423000, 0.506021, 0.913979
1.426000, 1.426000, 0.504134, 0.918866
1.429000, 1.429000, 0.502246, 0.923754
1.433000, 1.433000, 0.519909, 0.909091
1.436000, 1.436000, 0.504359, 0.928641
1.439000, 1.439000, 0.502471, 0.933529
1.443000, 1.443000, 0.539684, 0.899316
1.446000, 1.446000, 0.504584, 0.938416
1.449000, 1.449000, 0.502696, 0.943304
1.454000, 1.454000, 0.554572, 0.894428
1.457000, 1.457000, 0.510696, 0.943304
1.460000, 1.460000, 0.508808, 0.948192
1.464000, 1.464000, 0.492258, 0.967742
1.467000, 1.467000, 0.501146, 0.962854
1.470000, 1.470000, 0.504146, 0.962854
1.474000, 1.474000, 0.497371, 0.972629
1.477000, 1.477000, 0.506258, 0.967742
1.480000, 1.480000, 0.509258, 0.967742
1.484000, 1.484000, 0.507371, 0.972629
1.487000, 1.487000, 0.511370, 0.972629
1.490000, 1.490000, 0.509483, 0.977517
1.495000, 1.495000, 0.502708, 0.987292
1.498000, 1.498000, 0.507708, 0.987292
1.501000, 1.501000, 0.496045, 1.001955
1.505000, 1.505000, 0.499045, 1.001955
1.508000, 1.508000, 0.503045, 1.001955
1.511000, 1.511000, 0.501157, 1.006843
1.514000, 1.514000, 0.499270, 1.011730
1.518000, 1.518000, 0.521820, 0.992180
1.521000, 1.521000, 0.511157, 1.006843
1.524000, 1.524000, 0.509270, 1.011730
1.528000, 1.528000, 0.546483, 0.977517
1.531000, 1.531000, 0.516270, 1.011730
1.534000, 1.534000, 0.514382, 1.016618
1.539000, 1.539000, 0.556483, 0.977517
1.542000, 1.542000, 0.517495, 1.021505
1.545000, 1.545000, 0.520495, 1.021505
1.549000, 1.549000, 0.513719, 1.031281
1.552000, 1.552000, 0.527495, 1.021505
1.555000, 1.555000, 0.525607, 1.026393
1.559000, 1.559000, 0.523719, 1.031281
1.562000, 1.562000, 0.527719, 1.031281
1.565000, 1.565000, 0.530720, 1.031281
1.569000, 1.569000, 0.528832, 1.036168
1.572000, 1.572000, 0.527944, 1.041056
1.575000, 1.575000, 0.526057, 1.045943
1.580000, 1.580000, 0.524169, 1.050831
1.583000, 1.583000, 0.529169, 1.050831
