Tempo, Velocidade
0.199204, 2.875047
0.200904, 0.000000
0.202604, 5.750095
0.204304, 0.000000
0.206004, 5.750130
0.207704, 2.875047
0.209404, 5.750095
0.211104, 0.000000
0.212804, 2.875047
0.214504, 2.875047
0.216204, 2.875047
0.217904, 0.000000
0.219604, 5.750095
0.221304, 5.750095
0.223004, 5.750095
0.224704, 0.000000
0.226404, 2.875047
0.228104, 2.875047
0.229804, 2.875082
0.231504, 0.000000
0.233204, 2.875047
0.234904, 2.875047
0.236604, 2.875047
0.238304, 0.000000
0.240004, 5.750095
0.241704, 0.000000
0.243404, 2.875047
0.245104, 0.000000
0.246808, 2.868299
0.248504, 0.000000
0.250204, 2.875047
0.251908, 0.000000
0.253604, 2.881828
0.255304, 5.750095
0.257004, 2.875047
0.258704, 2.875047
0.260404, 2.875047
0.262104, 2.875047
0.263804, 0.000000
0.265504, 2.875118
0.267204, 2.875047
0.268904, 2.875047
0.270604, 2.875047
0.272304, 2.875047
0.274004, 2.875047
0.275704, 2.875047
0.277404, 5.750095
0.279104, 0.000000
0.280804, 2.875047
0.282504, 2.875047
0.284204, 0.000000
0.285904, 2.875047
0.287604, 2.875047
0.289304, 2.875047
0.291004, 2.875047
0.292704, 2.875047
0.294404, 0.000000
0.296104, 2.875082
0.297804, 2.875047
0.299504, 2.875047
0.301204, 5.750095
0.302904, 2.875047
0.304604, 2.875047
0.306304, 5.750095
0.308004, 0.000000
0.309704, 2.875047
0.311404, 0.000000
0.313104, 2.875047
0.314804, 5.750095
0.316504, 2.875047
0.318204, 2.875047
0.319904, 0.000000
0.321604, 0.000000
0.323304, 2.875047
0.325004, 5.750130
0.326704, 2.875047
0.328404, 8.625143
0.330104, 0.000000
0.331808, 0.000000
0.333504, 2.881828
0.335204, 0.000000
0.336908, 0.000000
0.338604, 2.881828
0.340304, 0.000000
0.342004, 2.875047
0.343704, 0.000000
0.345404, 2.875047
0.347104, 0.000000
0.348804, 2.875047
0.350504, 0.000000
0.352204, 2.875047
0.353904, 2.875047
0.355604, 2.875047
0.357304, 2.875047
0.359004, 8.625213
0.360704, 2.875047
0.362404, 0.000000
0.364104, 2.875047
0.365804, 2.875047
0.367504, 2.875047
0.369204, 5.750095
0.370904, 2.875047
0.372604, 0.000000
0.374304, 2.875047
0.376004, 2.875047
0.377704, 0.000000
0.379404, 5.750095
0.381104, 5.750095
0.382804, 2.875047
0.384504, 2.875047
0.386204, 2.875047
0.387904, 0.000000
0.389604, 0.000000
0.391304, 0.000000
0.393004, 2.875047
0.394704, 2.875047
0.396404, 0.000000
0.398104, 2.875047
0.399804, 2.875047
0.401504, 2.875047
0.403204, 5.750095
0.404904, 2.875047
0.406604, 2.875047
0.408304, 2.875047
0.410004, 2.875047
0.411704, 2.875047
0.413404, 2.875047
0.415104, 0.000000
0.416804, 2.875047
0.418504, 2.875118
0.420204, 2.875047
0.421908, 5.736597
0.423604, 2.881828
0.425304, 0.000000
0.427004, 5.750095
0.428704, 2.875047
0.430404, 0.000000
0.432104, 2.875047
0.433804, 2.875047
0.435504, 2.875047
0.437204, 5.750095
0.438904, 0.000000
0.440604, 5.750095
0.442304, 2.875047
0.444004, 0.000000
0.445704, 2.875047
0.447404, 2.875047
0.449104, 0.000000
0.450804, 2.875047
0.452504, 2.875047
0.454204, 2.875047
0.455904, 2.875047
0.457604, 2.875047
0.459304, 2.875047
0.461004, 2.875118
0.462704, 2.875047
0.464404, 5.750095
0.466104, 0.000000
0.467804, 0.000000
0.469504, 2.875047
0.471204, 0.000000
0.472904, 0.000000
0.474604, 5.750095
0.476304, -2.875047
0.478088, 2.739676
0.479788, 0.000000
0.481488, 5.750095
0.483188, 2.875047
0.484888, 2.875047
0.486588, 2.875047
0.488288, 2.875047
0.489988, 2.875047
0.491688, 2.875047
0.493388, 0.000000
0.495088, 0.000000
0.496788, 2.875047
0.498488, 5.750095
0.500188, 5.750095
0.501888, 0.000000
0.503588, 5.750095
0.505288, 2.875047
0.506988, 2.875047
0.508688, 2.875047
0.510388, 2.875047
0.512088, 2.875047
0.513788, 0.000000
0.515488, 2.875047
0.517188, 0.000000
0.518888, 2.875047
0.520588, 2.875047
0.522288, 5.750095
0.523988, 2.875118
0.525688, 0.000000
0.527392, 2.868299
0.529088, 0.000000
0.530788, 0.000000
0.532496, 5.723163
0.534188, 2.888641
0.535888, 2.875047
0.537588, 5.750095
0.539288, 0.000000
0.540988, 0.000000
0.542688, 0.000000
0.544388, 2.875047
0.546088, 0.000000
0.547788, 2.875047
0.549488, 5.750095
0.551188, 2.875047
0.552888, 2.875047
0.554588, 5.750095
0.556288, 2.875047
0.557988, 2.875047
0.559688, 2.875047
0.561388, 2.875047
0.563088, 2.875047
0.564788, 2.875047
0.566488, 2.875047
0.568188, 2.875047
0.569888, 2.875047
0.571588, 2.875047
0.573288, 2.875047
0.574988, 2.875047
0.576688, 2.875047
0.578388, 2.875047
0.580088, 0.000000
0.581788, 2.875047
0.583488, 0.000000
0.585188, 5.750235
0.586888, 2.875047
0.588588, 2.875047
0.590288, 5.750095
0.591988, 0.000000
0.593688, 2.875047
0.595388, 0.000000
0.597088, 0.000000
0.598788, 2.875047
0.600488, 2.875047
0.602188, 2.875047
0.603888, 2.875047
0.605588, 2.875047
0.607288, 2.875047
0.608988, 2.875047
0.610688, 2.875047
0.612388, 2.875047
0.614088, 0.000000
0.615788, 2.875047
0.617492, 2.868299
0.619188, 2.881828
0.620888, 2.875047
0.622588, 2.875047
0.624288, 5.750095
0.625988, 2.875047
0.627688, 2.875047
0.629388, 2.875047
0.631088, 0.000000
0.632788, 2.875047
0.634488, 8.625143
0.636188, 0.000000
0.637888, 2.875047
0.639588, 5.750095
0.641288, 2.875118
0.642988, 5.750095
0.644688, 0.000000
0.646388, 2.875047
0.648088, 0.000000
0.649788, 0.000000
0.651488, 2.875047
0.653188, -2.875047
0.654972, 2.739676
0.656672, 2.875047
0.658372, 2.875047
0.660072, 5.750095
0.661772, 2.875047
0.663472, 0.000000
0.665172, 2.875047
0.666872, 2.875047
0.668572, 2.875047
0.670272, 2.875047
0.671972, 2.875047
0.673672, 8.625143
0.675372, 5.750095
0.677072, 5.750095
0.678772, 0.000000
0.680472, 5.750095
0.682172, 2.875047
0.683872, 0.000000
0.685572, 2.875047
0.687272, 0.000000
0.688972, 2.875047
0.690672, 2.875047
0.692372, 0.000000
0.694072, 0.000000
0.695772, 0.000000
0.697472, 2.875047
0.699172, 0.000000
0.700872, 2.875047
0.702572, 0.000000
0.704272, 2.875047
0.705972, 5.750165
0.707672, 2.875047
0.709372, 2.875047
0.711072, 2.875047
0.712772, 2.875047
0.714472, 2.875047
0.716172, 2.875047
0.717872, 5.750095
0.719572, 2.875047
0.721272, 2.875047
0.722976, 0.000000
0.724672, 2.881828
0.726372, 5.750095
0.728080, 5.723163
0.729772, 5.777283
0.731472, 0.000000
0.733172, 2.875047
0.734872, 2.875047
0.736572, 2.875047
0.738272, 2.875047
0.739972, 2.875047
0.741672, 0.000000
0.743372, 2.875047
0.745072, 2.875047
0.746772, 2.875047
0.748472, 5.750095
0.750172, 2.875047
0.751872, 2.875047
0.753572, 2.875047
0.755272, 5.750235
0.756972, 0.000000
0.758672, 2.875047
0.760372, 2.875047
0.762072, 2.875047
0.763772, 0.000000
0.765472, 2.875047
0.767172, 5.750095
0.768872, 0.000000
0.770572, 2.875047
0.772272, 0.000000
0.773972, 5.750095
0.775672, 2.875047
0.777372, 5.750095
0.779072, 2.875047
0.780772, 0.000000
0.782472, 2.875047
0.784172, 2.875047
0.785872, 2.875047
0.787572, 2.875047
0.789272, 0.000000
0.790972, 5.750095
0.792672, 2.875047
0.794372, 2.875047
0.796072, 0.000000
0.797772, 2.875047
0.799472, 2.875047
0.801172, 0.000000
0.802872, 2.875047
0.804572, 2.875047
0.806272, 2.875047
0.807972, 2.875047
0.809672, 0.000000
0.811372, 2.875047
0.813080, 5.723163
0.814772, 2.888641
0.816472, 5.750095
0.818172, 5.750095
0.819872, 5.750095
0.821572, 5.750095
0.823272, 0.000000
0.824972, 0.000000
0.826672, 2.875047
0.828372, 0.000000
0.830072, 2.875047
0.831772, 0.000000
0.833472, 0.000000
0.835172, 2.875047
0.836872, 2.875047
0.838572, 2.875047
0.840272, 5.750095
0.841972, 2.875047
0.843672, 2.875047
0.845372, 2.875047
0.847072, 2.875047
0.848772, 2.875047
0.850472, 5.750095
0.852172, 8.625143
0.853872, 5.750095
0.855572, 2.875047
0.857272, 5.750095
0.858972, 2.875047
0.860672, 0.000000
0.862372, 5.750235
0.864072, 0.000000
0.865772, 2.875047
0.867472, 0.000000
0.869172, 2.875047
0.870872, 0.000000
0.872572, 2.875047
0.874272, 2.875047
0.875972, 0.000000
0.877672, 2.875047
0.879372, 2.875047
0.881072, 2.875047
0.882772, 2.875047
0.884472, 5.750095
0.886172, 5.750095
0.887872, 2.875047
0.889572, 5.750095
0.891272, 0.000000
0.892972, 2.875047
0.894672, 2.875047
0.896372, 0.000000
0.898080, 5.723163
0.899772, 0.000000
0.901472, 2.875047
0.903180, 0.000000
0.904872, 2.888641
0.906572, 2.875047
0.908272, 2.875047
0.909972, 5.750095
0.911672, 2.875047
0.913372, 2.875047
0.915072, 2.875047
0.916772, 2.875047
0.918472, 2.875047
0.920172, 0.000000
0.921872, 2.875047
0.923572, 2.875047
0.925272, 2.875047
0.926972, 2.875047
0.928672, 2.875047
0.930372, 2.875047
0.932072, 2.875047
0.933772, 5.750095
0.935472, 2.875047
0.937172, 2.875047
0.938872, 5.750095
0.940572, 2.875047
0.942272, 5.750095
0.943972, 5.750235
0.945672, 0.000000
0.947372, 2.875047
0.949072, 5.750095
0.950772, 0.000000
0.952472, 2.875047
0.954172, 0.000000
0.955872, 2.875047
0.957572, 5.750095
0.959272, 2.875047
0.960972, 2.875047
0.962672, 2.875047
0.964372, 2.875047
0.966072, 0.000000
0.967772, 2.875047
0.969472, 0.000000
0.971172, 5.750095
0.972872, 0.000000
0.974572, 2.875047
0.976272, 0.000000
0.977972, 2.875047
0.979672, 2.875047
0.981372, 2.875047
0.983072, 2.875047
0.984772, 2.875047
0.986472, 2.875047
0.988180, 2.861581
0.989872, 2.888641
0.991572, 2.875047
0.993272, 2.875047
0.994972, 0.000000
0.996672, 2.875047
0.998372, 5.750095
1.000072, 0.000000
1.001772, 2.875047
1.003472, 8.625143
1.005172, 5.750095
1.006872, 2.875047
1.008572, 0.000000
1.010272, 2.875047
1.011972, 2.875047
1.013672, 0.000000
1.015372, 2.875047
1.017072, 2.875047
1.018772, 2.875047
1.020472, 2.875047
1.022172, 2.875047
1.023872, 5.750095
1.025572, 0.000000
1.027272, 2.875047
1.028972, 0.000000
1.030672, 5.750095
1.032372, 2.875047
1.034072, 2.875047
1.035772, 2.875047
1.037472, 5.750095
1.039172, 2.875047
1.040872, 2.875047
1.042572, 2.875047
1.044272, 5.750095
1.045972, 2.875047
1.047672, 2.875047
1.049372, 0.000000
1.051072, 2.875047
1.052772, 2.875047
1.054472, 0.000000
1.056172, 0.000000
1.057872, 2.875047
1.059572, 2.875047
1.061272, 5.750235
1.062972, 2.875047
1.064672, 2.875047
1.066372, 5.750095
1.068072, 2.875047
1.069772, 2.875047
1.071472, 2.875047
1.073180, 2.861581
1.074872, 2.888641
1.076572, 2.875047
1.078280, 2.861581
1.079972, 5.777283
1.081672, 2.875047
1.083372, 0.000000
1.085072, 2.875047
1.086772, 2.875047
1.088472, 2.875047
1.090172, 2.875047
1.091872, 2.875047
1.093572, 0.000000
1.095272, 2.875047
1.096972, 2.875047
1.098672, 5.750095
1.100372, 2.875047
1.102072, 2.875047
1.103772, 2.875047
1.105472, 2.875047
1.107172, 2.875047
1.108872, 2.875047
1.110572, 2.875047
1.112272, 2.875047
1.113972, 0.000000
1.115672, 2.875047
1.117372, 2.875047
1.119072, 2.875047
1.120772, 2.875047
1.122472, 2.875047
1.124172, 0.000000
1.125872, 2.875047
1.127572, 2.875047
1.129272, 2.875047
1.130972, 2.875047
1.132672, 2.875047
1.134372, 2.875047
1.136072, 2.875047
1.137772, 2.875047
1.139472, 2.875047
1.141172, 5.750095
1.142872, 2.875047
1.144572, 2.875047
1.146272, 2.875047
1.147972, 2.875047
1.149672, 0.000000
1.151372, 0.000000
1.153072, 2.875047
1.154772, 2.875047
1.156472, 0.000000
1.158176, 2.868299
1.159872, 2.881828
1.161572, 5.750095
1.163280, 0.000000
1.164972, 5.777283
1.166672, 2.875047
1.168372, 8.625423
1.170072, 2.875047
1.171772, 0.000000
1.173472, 2.875047
1.175172, 0.000000
1.176872, 2.875047
1.178572, 0.000000
1.180272, 2.875047
1.181972, 0.000000
1.183672, 5.750095
1.185372, 2.875047
1.187072, 2.875047
1.188772, 5.750095
1.190472, 2.875047
1.192172, 5.750095
1.193872, 2.875047
1.195572, 0.000000
1.197272, 2.875047
1.198972, 2.875047
1.200672, 2.875047
1.202372, 5.750095
1.204072, 2.875047
1.205772, 2.875047
1.207472, 2.875047
1.209172, 2.875047
1.210872, 5.750095
1.212572, 2.875047
1.214272, 2.875047
1.215972, 5.750095
1.217672, 2.875047
1.219372, 0.000000
1.221072, 2.875047
1.222772, 2.875047
1.224472, 2.875047
1.226172, 2.875047
1.227872, 2.875047
1.229572, 5.750095
1.231272, 2.875047
1.232972, 0.000000
1.234672, 2.875047
1.236372, 2.875047
1.238072, 2.875047
1.239772, 0.000000
1.241472, 2.875047
1.243172, 2.875047
1.244872, 2.875047
1.246572, 2.875047
1.248280, 5.723163
1.249972, 2.888641
1.251672, 5.750095
1.253372, 0.000000
1.255072, 2.875047
1.256772, 2.875047
1.258472, 2.875047
1.260172, 2.875047
1.261872, 2.875047
1.263572, 5.750095
1.265272, 2.875047
1.266972, 5.750095
1.268672, 2.875047
1.270372, 2.875047
1.272072, 2.875047
1.273772, 0.000000
1.275472, 2.875188
1.277172, 2.875047
1.278872, 5.750095
1.280572, 2.875047
1.282272, 2.875047
1.283972, 5.750095
1.285672, 0.000000
1.287372, 2.875047
1.289072, 2.875047
1.290772, 2.875047
1.292472, 2.875047
1.294172, 2.875047
1.295872, 0.000000
1.297572, 5.750095
1.299272, 2.875047
1.300972, 0.000000
1.302672, 5.750095
1.304372, 0.000000
1.306072, 2.875047
1.307772, 2.875047
1.309472, 2.875047
1.311172, 2.875047
1.312872, 0.000000
1.314572, 0.000000
1.316272, 5.750095
1.317972, 0.000000
1.319672, 5.750095
1.321372, 2.875047
1.323072, 5.750095
1.324772, 5.750095
1.326472, 2.875047
1.328172, 2.875047
1.329872, 2.875047
1.331572, 0.000000
1.333280, 2.861581
1.334972, 2.888641
1.336672, 5.750095
1.338380, 2.861581
1.340072, -2.888641
1.341856, 2.739676
1.343560, 2.868299
1.345256, 2.881828
1.346956, 2.875047
1.348660, 5.736597
1.350356, 2.881828
1.352056, 2.875047
1.353760, 2.868299
1.355460, 2.875047
1.357156, 2.881828
1.358864, 5.723163
1.360556, 2.888641
1.362256, 5.750095
1.363956, 2.875047
1.365656, 2.875047
1.367356, 2.875047
1.369056, 2.875047
1.370760, 5.736597
1.372456, 2.881828
1.374156, 2.875047
1.375856, 2.875047
1.377556, 0.000000
1.379256, 5.750235
1.380960, 0.000000
1.382660, 5.750095
1.384360, 0.000000
1.386056, 5.763657
1.387760, 2.868299
1.389460, 2.875047
1.391156, 2.881828
1.392856, 2.875047
1.394556, 2.875047
1.396256, 2.875047
1.397960, 2.868299
1.399656, 5.763657
1.401356, 2.875047
1.403056, 5.750095
1.404756, 0.000000
1.406456, 5.750095
1.408160, 0.000000
1.409856, 2.881828
1.411560, 2.868299
1.413256, 2.881828
1.414956, 2.875047
1.416656, 2.875047
1.418356, 0.000000
1.420060, 5.736597
1.421756, 2.881828
1.423456, 5.750095
1.425156, 2.875047
1.426856, 2.875047
1.428556, 2.875047
1.430256, 5.750095
1.431956, 2.875047
1.433660, 5.736597
1.435360, 2.875047
1.437056, 2.881828
1.438756, 5.750095
1.440456, 2.875047
1.442156, 0.000000
1.443864, 2.861581
1.445560, 5.763657
1.447256, 2.881828
1.448956, 0.000000
1.450656, 5.750095
1.452356, 0.000000
1.454056, 5.750095
1.455760, 2.868299
1.457460, 2.875047
1.459156, 0.000000
1.460856, 2.875047
1.462560, 2.868299
1.464256, 2.881828
1.465956, 2.875047
1.467656, 2.875047
1.469360, 2.868299
1.471056, 2.881828
1.472760, 2.868299
1.474456, 2.881828
1.476156, 0.000000
1.477856, 2.875047
1.479556, 2.875047
1.481256, 2.875047
1.482956, 2.875328
1.484660, 2.868299
1.486356, 2.881828
1.488056, 5.750095
1.489756, 2.875047
1.491460, 5.736597
1.493156, 2.881828
1.494856, 2.875047
1.496556, 2.875047
1.498260, 2.868299
1.499956, 0.000000
1.501660, 2.868299
1.503356, 0.000000
1.505056, 2.875047
1.506756, 0.000000
1.508456, 2.875047
1.510156, 0.000000
1.511856, 2.875047
1.513556, 5.750095
1.515256, 5.750095
1.516956, 2.875047
1.518656, 5.750095
1.520356, 5.750095
1.522056, 5.750095
1.523756, 2.875047
1.525456, 2.875047
1.527156, 0.000000
1.528864, 2.861581
1.530556, 2.888641
1.532260, 2.868299
1.533964, 0.000000
1.535656, 2.888641
1.537356, 0.000000
1.539056, 2.875047
1.540760, 0.000000
1.542456, 0.000000
1.544156, 0.000000
1.545856, 5.750095
1.547556, 0.000000
1.549256, 5.750095
1.550956, 0.000000
1.552656, 5.750095
1.554356, 2.875047
1.556056, 5.750095
1.557756, 5.750095
1.559456, 5.750095
1.561160, 2.868299
1.562856, 2.881828
1.564560, 0.000000
1.566256, 5.763657
1.567960, 0.000000
1.569660, 2.875047
1.571360, 2.875047
1.573056, 0.000000
1.574756, 2.875047
1.576456, 5.750095
1.578156, 0.000000
1.579856, 5.750095
1.581560, 0.000000
1.583256, 2.881828
1.584956, 2.875047
1.586656, 2.875047
1.588360, 5.736597
1.590056, 2.881828
1.591760, 5.736597
1.593456, 5.763657
1.595160, 0.000000
1.596860, 5.750095
1.598556, 2.881828
1.600256, 8.625143
1.601956, 2.875047
1.603656, 2.875047
1.605360, 0.000000
1.607056, 5.763657
1.608760, 0.000000
1.610460, 2.875047
1.612156, 0.000000
1.613856, 2.875047
1.615556, 0.000000
1.617256, 2.875047
1.618964, 0.000000
1.620656, 2.888641
1.622356, 2.875047
1.624056, 5.750095
1.625756, 2.875047
1.627460, 0.000000
1.629156, 2.881828
1.630856, 2.875047
1.632556, 5.750095
1.634260, 5.736597
1.635956, 0.000000
1.637656, 5.750095
1.639356, 2.875047
1.641056, 2.875047
1.642760, 5.736597
1.644460, 2.875047
1.646156, 2.881828
1.647856, 2.875047
1.649556, 2.875047
1.651256, 5.750095
1.652956, 0.000000
1.654656, 2.875047
1.656356, 2.875047
1.658056, 2.875047
1.659760, 2.868299
1.661460, 2.875047
1.663160, 2.875047
1.664856, 2.881828
1.666560, 2.868299
1.668256, 5.763657
1.669956, 0.000000
1.671656, 2.875047
1.673356, 0.000000
1.675056, 5.750095
1.676756, 2.875047
1.678456, 2.875047
1.680160, 2.868299
1.681856, 2.881828
1.683556, 2.875047
1.685256, 8.625143
1.686956, 0.000000
1.688656, 5.750095
1.690356, 5.750376
1.692056, 2.875047
1.693760, 2.868299
1.695456, 0.000000
1.697160, 2.868299
1.698860, 2.875047
1.700556, 0.000000
1.702256, 5.750095
1.703964, 0.000000
1.705660, 2.881828
1.707360, 2.875047
1.709064, 0.000000
1.710756, 8.665924
1.712456, 0.000000
1.714156, 2.875047
1.715856, 2.875047
1.717556, 0.000000
1.719256, 2.875047
1.720960, 5.736597
1.722656, 5.763657
1.724356, 0.000000
1.726056, 8.625143
1.727756, -2.875047
1.729548, 5.454889
1.731244, 2.881828
1.732944, 0.000000
1.734644, 5.750095
1.736344, 5.750095
1.738044, 2.875047
1.739744, 2.875047
1.741444, 2.875047
1.743144, 0.000000
1.744844, 2.875047
1.746544, 0.000000
1.748244, 0.000000
1.749944, 0.000000
1.751644, 0.000000
1.753344, 0.000000
1.755044, 0.000000
1.756744, 0.000000
1.758444, 0.000000
1.760144, 0.000000
1.761844, 0.000000
1.763544, 0.000000
1.765244, 0.000000
1.766944, 0.000000
1.768644, 0.000000
1.770344, 0.000000
1.772044, 0.000000
1.773744, 0.000000
1.775444, 0.000000
1.777144, 0.000000
1.778844, 0.000000
1.780544, 0.000000
1.782244, 0.000000
1.783944, 0.000000
1.785644, 0.000000
1.787344, 0.000000
1.789044, 0.000000
1.790744, 0.000000
1.792444, 0.000000
1.794144, 0.000000
1.795844, 0.000000
1.797544, 0.000000
1.799244, 0.000000
1.800944, 0.000000
1.802644, 0.000000
1.804344, 0.000000
1.806044, 0.000000
1.807744, 0.000000
1.809444, 0.000000
1.811144, 0.000000
1.812844, 0.000000
1.814548, 0.000000
1.816244, 0.000000
1.817944, 0.000000
1.819644, 0.000000
1.821344, 0.000000
1.823044, 0.000000
1.824744, 0.000000
1.826444, 0.000000
1.828144, 0.000000
1.829844, 0.000000
1.831544, 0.000000
1.833244, 0.000000
1.834944, 0.000000
1.836644, 0.000000
1.838344, 0.000000
1.840044, 0.000000
1.841744, 0.000000
1.843444, 0.000000
1.845144, 0.000000
1.846844, 0.000000
1.848544, 0.000000
1.850244, 0.000000
1.851944, 0.000000
1.853644, 0.000000
1.855344, 0.000000
1.857044, 0.000000
1.858744, 0.000000
1.860444, 0.000000
1.862144, 0.000000
1.863844, 0.000000
1.865544, 0.000000
1.867244, 0.000000
1.868944, 0.000000
1.870644, 0.000000
1.872344, 0.000000
1.874044, 0.000000
1.875744, 0.000000
1.877444, 0.000000
1.879144, 0.000000
1.880844, 0.000000
1.882544, 0.000000
1.884244, 0.000000
1.885944, 0.000000
1.887644, 0.000000
1.889344, 0.000000
1.891044, 0.000000
1.892744, 0.000000
1.894444, 0.000000
1.896144, 0.000000
1.897844, 0.000000
1.899548, 0.000000
1.901244, 0.000000
1.902944, 0.000000
1.904648, 0.000000
1.906344, 0.000000
1.908044, 0.000000
1.909744, 0.000000
1.911444, 0.000000
1.913144, 0.000000
1.914844, 0.000000
1.916544, 0.000000
1.918244, 0.000000
1.919944, 0.000000
1.921644, 0.000000
1.923344, 0.000000
1.925044, 0.000000
1.926744, 0.000000
1.928444, 0.000000
1.930144, 0.000000
1.931844, 0.000000
1.933544, 0.000000
1.935244, 0.000000
1.936944, 0.000000
1.938644, -2.875047
1.940428, 0.000000
1.942128, 2.875047
1.943828, -2.875047
1.945620, 0.000000
1.947312, 2.888641
1.949012, -2.875047
1.950796, 2.739676
1.952500, 0.000000
1.954200, 0.000000
1.955900, 0.000000
1.957596, -2.881828
1.959384, 2.733546
1.961084, 0.000000
1.962784, 0.000000
1.964484, -2.875047
1.966268, 0.000000
1.967968, 2.875047
1.969668, -2.875047
1.971452, 0.000000
1.973152, 2.875047
1.974852, -2.875047
1.976640, 0.000000
1.978336, 2.881828
1.980040, -2.868299
1.981824, 0.000000
1.983524, 0.000000
1.985224, 0.000000
1.986924, 0.000000
1.988628, 0.000000
1.990324, 0.000000
1.992024, 0.000000
1.993724, 0.000000
1.995424, -1377.149200
1.997464, -1298.564300
1.999504, -2.395875
2.001288, 0.000000
2.002988, 0.000000
2.004688, 0.000000
2.006388, 0.000000
2.008096, 0.000000
2.009788, 0.000000
2.011488, 0.000000
2.013196, 0.000000
2.014888, 0.000000
2.016588, 0.000000
2.018288, 0.000000
2.019988, 0.000000
2.021688, 0.000000
2.023388, 0.000000
2.025088, 0.000000
2.026788, 0.000000
2.028488, 0.000000
2.030188, 0.000000
2.031888, 0.000000
2.033588, 0.000000
2.035288, 0.000000
2.036988, 0.000000
2.038688, 0.000000
2.040388, 0.000000
2.042088, 0.000000
2.043788, 0.000000
2.045488, 0.000000
2.047188, 0.000000
2.048888, 0.000000
2.050588, 0.000000
2.052288, 0.000000
2.053988, 0.000000
2.055688, 0.000000
2.057388, 0.000000
2.059088, 0.000000
2.060788, 0.000000
2.062488, 0.000000
2.064188, 0.000000
2.065888, 0.000000
2.067588, 0.000000
2.069288, 0.000000
2.070988, 0.000000
2.072688, 0.000000
2.074388, 0.000000
2.076088, 0.000000
2.077788, 0.000000
2.079488, 0.000000
2.081188, 0.000000
2.082888, 0.000000
2.084588, 0.000000
2.086288, 0.000000
2.087988, 0.000000
2.089688, 0.000000
2.091388, 0.000000
2.093088, 0.000000
2.094788, 0.000000
2.096488, 0.000000
2.098192, 0.000000
2.099888, 0.000000
2.101588, 0.000000
2.103288, 0.000000
2.104988, 0.000000
2.106688, 0.000000
2.108388, 0.000000
2.110088, 0.000000
2.111788, 0.000000
2.113488, 0.000000
2.115188, 0.000000
2.116888, 0.000000
2.118588, 0.000000
2.120288, 0.000000
2.121988, 0.000000
2.123688, 0.000000
2.125388, 0.000000
2.127088, 0.000000
2.128788, 0.000000
2.130488, 0.000000
2.132188, 0.000000
2.133888, 5.750101
2.135588, 2.875050
2.137288, 2.875050
2.138988, 5.750101
2.140688, 5.750101
2.142388, 2.875050
2.144088, 2.875050
2.145788, 2.875052
2.147488, 2.875050
2.149188, 2.875050
2.150888, 2.875052
2.152588, 0.000000
2.154288, 2.875047
2.155988, 2.875052
