Tempo, Referencia, Erro, Posicao
"0,316","0,316","-3,455328","3,768328"
"0,32","0,32","-3,452328","3,768328"
"0,323","0,323","-3,438553","3,758553"
"0,326","0,326","-3,430666","3,753666"
"0,331","0,331","-3,413003","3,739003"
"0,334","0,334","-3,388453","3,719453"
"0,338","0,338","-3,380565","3,714565"
"0,341","0,341","-3,36679","3,70479"
"0,344","0,344","-3,354015","3,695015"
"0,348","0,348","-3,346127","3,690127"
"0,351","0,351","-3,322577","3,670577"
"0,355","0,355","-3,324464","3,675464"
"0,358","0,358","-3,305802","3,660802"
"0,361","0,361","-3,293026","3,651026"
"0,365","0,365","-3,280251","3,641251"
"0,368","0,368","-3,256701","3,621701"
"0,373","0,373","-3,263476","3,631476"
"0,376","0,376","-3,248701","3,621701"
"0,38","0,38","-3,226151","3,602151"
"0,383","0,383","-3,217263","3,597263"
"0,386","0,386","-3,189825","3,572825"
"0,39","0,39","-3,1966","3,5826"
"0,393","0,393","-3,177938","3,567937"
"0,397","0,397","-3,17005","3,56305"
"0,4","0,4","-3,156275","3,553275"
"0,403","0,403","-3,114174","3,514174"
"0,407","0,407","-3,130724","3,533724"
"0,41","0,41","-3,116949","3,523949"
"0,415","0,415","-3,104174","3,514174"
"0,418","0,418","-3,084511","3,499511"
"0,421","0,421","-3,076624","3,494624"
"0,425","0,425","-3,063848","3,484848"
"0,428","0,428","-3,020748","3,445748"
"0,432","0,432","-3,047073","3,475073"
"0,435","0,435","-3,038186","3,470186"
"0,438","0,438","-3,025411","3,460411"
"0,442","0,442","-3,012635","3,450635"
"0,445","0,445","-2,993973","3,435973"
"0,449","0,449","-2,990973","3,435973"
"0,452","0,452","-2,982085","3,431085"
"0,456","0,456","-2,964422","3,416422"
"0,46","0,46","-2,950647","3,406647"
"0,463","0,463","-2,931984","3,391984"
"0,467","0,467","-2,924097","3,387097"
"0,47","0,47","-2,905434","3,372434"
"0,473","0,473","-2,897547","3,367547"
"0,477","0,477","-2,884771","3,357771"
"0,48","0,48","-2,866109","3,343109"
"0,484","0,484","-2,863109","3,343109"
"0,487","0,487","-2,844446","3,328446"
"0,49","0,49","-2,826783","3,313783"
"0,494","0,494","-2,818896","3,308896"
"0,498","0,498","-2,795345","3,289345"
"0,502","0,502","-2,791345","3,289345"
"0,505","0,505","-2,77757","3,27957"
"0,508","0,508","-2,769682","3,274682"
"0,512","0,512","-2,756907","3,264907"
"0,515","0,515","-2,723581","3,235581"
"0,519","0,519","-2,730357","3,245357"
"0,522","0,522","-2,721469","3,240469"
"0,525","0,525","-2,713581","3,235581"
"0,529","0,529","-2,705694","3,230694"
"0,532","0,532","-2,667481","3,196481"
"0,536","0,536","-2,684031","3,216031"
"0,539","0,539","-2,670256","3,206256"
"0,543","0,543","-2,657481","3,196481"
"0,547","0,547","-2,643706","3,186706"
"0,55","0,55","-2,600605","3,147605"
"0,554","0,554","-2,617155","3,167155"
"0,557","0,557","-2,569167","3,123167"
"0,56","0,56","-2,595493","3,152493"
"0,564","0,564","-2,582717","3,142717"
"0,567","0,567","-2,539617","3,103617"
"0,571","0,571","-2,565942","3,132942"
"0,574","0,574","-2,547279","3,118279"
"0,578","0,578","-2,549167","3,123167"
"0,581","0,581","-2,535392","3,113392"
"0,585","0,585","-2,498179","3,079179"
"0,589","0,589","-2,508842","3,093842"
"0,592","0,592","-2,490179","3,079179"
"0,596","0,596","-2,492066","3,084066"
"0,599","0,599","-2,483179","3,079179"
"0,602","0,602","-2,441078","3,040078"
"0,606","0,606","-2,467404","3,069404"
"0,609","0,609","-2,448741","3,054741"
"0,613","0,613","-2,445741","3,054741"
"0,616","0,616","-2,431966","3,044966"
"0,619","0,619","-2,39964","3,01564"
"0,623","0,623","-2,401528","3,020528"
"0,627","0,627","-2,382865","3,005865"
"0,631","0,631","-2,383753","3,010753"
"0,634","0,634","-2,369977","3,000978"
"0,637","0,637","-2,352315","2,986315"
"0,641","0,641","-2,344427","2,981427"
"0,644","0,644","-2,315989","2,956989"
"0,648","0,648","-2,322764","2,966764"
"0,651","0,651","-2,308989","2,956989"
"0,654","0,654","-2,301101","2,952101"
"0,658","0,658","-2,293214","2,947214"
"0,661","0,661","-2,264776","2,922776"
"0,665","0,665","-2,271551","2,932551"
"0,669","0,669","-2,257776","2,922776"
"0,672","0,672","-2,244001","2,913001"
"0,676","0,676","-2,236113","2,908113"
"0,679","0,679","-2,207675","2,883675"
"0,683","0,683","-2,21445","2,89345"
"0,686","0,686","-2,161575","2,844575"
"0,689","0,689","-2,1879","2,8739"
"0,693","0,693","-2,180013","2,869013"
"0,696","0,696","-2,151575","2,844575"
"0,7","0,7","-2,15835","2,85435"
"0,703","0,703","-2,129912","2,829912"
"0,706","0,706","-2,136687","2,839687"
"0,71","0,71","-2,128799","2,8348"
"0,714","0,714","-2,085699","2,795699"
"0,718","0,718","-2,101249","2,815249"
"0,721","0,721","-2,087474","2,805474"
"0,724","0,724","-2,074699","2,795699"
"0,728","0,728","-2,066811","2,790811"
"0,731","0,731","-2,023711","2,751711"
"0,735","0,735","-2,050036","2,781036"
"0,738","0,738","-2,031374","2,766373"
"0,741","0,741","-2,028373","2,766373"
"0,745","0,745","-2,020486","2,761486"
"0,748","0,748","-1,977385","2,722385"
"0,752","0,752","-1,998823","2,746823"
"0,756","0,756","-1,975273","2,727273"
"0,759","0,759","-1,97616","2,73216"
"0,763","0,763","-1,963385","2,722385"
"0,766","0,766","-1,925172","2,688172"
"0,77","0,77","-1,951498","2,717498"
"0,773","0,773","-1,927947","2,697947"
"0,776","0,776","-1,929835","2,702835"
"0,78","0,78","-1,921947","2,697947"
"0,783","0,783","-1,878847","2,658847"
"0,787","0,787","-1,905172","2,688172"
"0,79","0,79","-1,881622","2,668622"
"0,794","0,794","-1,883509","2,673509"
"0,798","0,798","-1,864847","2,658847"
"0,801","0,801","-1,831521","2,629521"
"0,805","0,805","-1,848071","2,649071"
"0,808","0,808","-1,824521","2,629521"
"0,812","0,812","-1,826408","2,634408"
"0,815","0,815","-1,77842","2,59042"
"0,818","0,818","-1,770533","2,585533"
"0,822","0,822","-1,79197","2,609971"
"0,825","0,825","-1,76842","2,59042"
"0,829","0,829","-1,770308","2,595308"
"0,832","0,832","-1,732095","2,561095"
"0,835","0,835","-1,73887","2,57087"
"0,84","0,84","-1,740757","2,575758"
"0,843","0,843","-1,716207","2,556207"
"0,847","0,847","-1,72787","2,57087"
"0,85","0,85","-1,70432","2,55132"
"0,853","0,853","-1,70132","2,55132"
"0,857","0,857","-1,693432","2,546432"
"0,86","0,86","-1,669882","2,526882"
"0,864","0,864","-1,681544","2,541544"
"0,867","0,867","-1,653106","2,517107"
"0,87","0,87","-1,654994","2,521994"
"0,874","0,874","-1,647107","2,517107"
"0,877","0,877","-1,623556","2,497556"
"0,882","0,882","-1,630331","2,507331"
"0,885","0,885","-1,615556","2,497556"
"0,888","0,888","-1,612556","2,497556"
"0,892","0,892","-1,604669","2,492669"
"0,895","0,895","-1,571343","2,463343"
"0,899","0,899","-1,578118","2,473118"
"0,902","0,902","-1,559456","2,458456"
"0,905","0,905","-1,551568","2,453568"
"0,909","0,909","-1,548568","2,453568"
"0,912","0,912","-1,525018","2,434018"
"0,916","0,916","-1,53668","2,44868"
"0,919","0,919","-1,527793","2,443793"
"0,922","0,922","-1,524793","2,443793"
"0,927","0,927","-1,516905","2,438905"
"0,93","0,93","-1,492355","2,419355"
"0,934","0,934","-1,504018","2,434018"
"0,937","0,937","-1,470692","2,404692"
"0,94","0,94","-1,482355","2,419355"
"0,944","0,944","-1,415816","2,355816"
"0,947","0,947","-1,426479","2,370479"
"0,951","0,951","-1,438142","2,385142"
"0,954","0,954","-1,424366","2,375366"
"0,957","0,957","-1,416479","2,370479"
"0,961","0,961","-1,369491","2,326491"
"0,964","0,964","-1,375266","2,336266"
"0,969","0,969","-1,386929","2,350929"
"0,972","0,972","-1,367266","2,336266"
"0,975","0,975","-1,369153","2,341153"
"0,979","0,979","-1,356378","2,331378"
"0,982","0,982","-1,32794","2,30694"
"0,986","0,986","-1,344491","2,326491"
"0,989","0,989","-1,325828","2,311828"
"0,992","0,992","-1,327715","2,316715"
"0,996","0,996","-1,319828","2,311828"
"0,999","0,999","-1,29139","2,28739"
"1,003","1,003","-1,303053","2,302053"
"1,006","1,006","-1,28439","2,28739"
"1,011","1,011","-1,28139","2,28739"
"1,014","1,014","-1,261727","2,272727"
"1,017","1,017","-1,229402","2,243402"
"1,021","1,021","-1,241065","2,258065"
"1,024","1,024","-1,217514","2,238514"
"1,028","1,028","-1,224289","2,248289"
"1,031","1,031","-1,215402","2,243402"
"1,034","1,034","-1,202627","2,233627"
"1,038","1,038","-1,214289","2,248289"
"1,041","1,041","-1,195627","2,233627"
"1,045","1,045","-1,202402","2,243402"
"1,048","1,048","-1,188627","2,233627"
"1,051","1,051","-1,180739","2,228739"
"1,056","1,056","-1,172851","2,223851"
"1,059","1,059","-1,158076","2,214076"
"1,063","1,063","-1,159964","2,218964"
"1,066","1,066","-1,151076","2,214076"
"1,069","1,069","-1,143189","2,209189"
"1,073","1,073","-1,066875","2,135875"
"1,076","1,076","-1,106863","2,179863"
"1,08","1,08","-1,108751","2,184751"
"1,083","1,083","-1,090088","2,170088"
"1,086","1,086","-1,087088","2,170088"
"1,09","1,09","-1,035212","2,121212"
"1,093","1,093","-1,065425","2,155425"
"1,098","1,098","-1,0722","2,1652"
"1,101","1,101","-1,057425","2,155425"
"1,104","1,104","-1,054425","2,155425"
"1,108","1,108","-1,04165","2,14565"
"1,111","1,111","-1,027875","2,135875"
"1,115","1,115","-1,024875","2,135875"
"1,118","1,118","-1,0111","2,1261"
"1,121","1,121","-1,0081","2,1261"
"1,125","1,125","-0,985549","2,106549"
"1,128","1,128","-0,981549","2,106549"
"1,132","1,132","-0,983437","2,111437"
"1,135","1,135","-0,969662","2,101662"
"1,139","1,139","-0,966662","2,101662"
"1,143","1,143","-0,952886","2,091887"
"1,146","1,146","-0,939111","2,082111"
"1,15","1,15","-0,936111","2,082111"
"1,153","1,153","-0,927224","2,077224"
"1,156","1,156","-0,924224","2,077224"
"1,16","1,16","-0,916336","2,072336"
"1,163","1,163","-0,902561","2,062561"
"1,167","1,167","-0,899561","2,062561"
"1,17","1,17","-0,885786","2,052786"
"1,173","1,173","-0,877898","2,047898"
"1,177","1,177","-0,870011","2,043011"
"1,181","1,181","-0,856236","2,033236"
"1,185","1,185","-0,857123","2,038123"
"1,188","1,188","-0,843348","2,028348"
"1,191","1,191","-0,840348","2,028348"
"1,195","1,195","-0,83246","2,02346"
"1,198","1,198","-0,818685","2,013685"
"1,202","1,202","-0,815685","2,013685"
"1,205","1,205","-0,80191","2,00391"
"1,209","1,209","-0,79891","2,00391"
"1,212","1,212","-0,790022","1,999022"
"1,215","1,215","-0,77236","1,98436"
"1,219","1,219","-0,725371","1,940371"
"1,222","1,222","-0,76536","1,98436"
"1,227","1,227","-0,757472","1,979472"
"1,23","1,23","-0,747585","1,974585"
"1,233","1,233","-0,739697","1,969697"
"1,237","1,237","-0,697596","1,930596"
"1,24","1,24","-0,722922","1,959922"
"1,244","1,244","-0,719922","1,959922"
"1,247","1,247","-0,711034","1,955034"
"1,25","1,25","-0,703147","1,950147"
"1,254","1,254","-0,690371","1,940371"
"1,257","1,257","-0,681484","1,935484"
"1,261","1,261","-0,683371","1,940371"
"1,264","1,264","-0,674484","1,935484"
"1,268","1,268","-0,671484","1,935484"
"1,272","1,272","-0,652821","1,920821"
"1,275","1,275","-0,658596","1,930596"
"1,279","1,279","-0,650709","1,925709"
"1,282","1,282","-0,641821","1,920821"
"1,285","1,285","-0,638821","1,920821"
"1,289","1,289","-0,626046","1,911046"
"1,292","1,292","-0,622046","1,911046"
"1,296","1,296","-0,614158","1,906158"
"1,299","1,299","-0,605271","1,901271"
"1,302","1,302","-0,597383","1,896383"
"1,306","1,306","-0,584608","1,886608"
"1,31","1,31","-0,57572","1,88172"
"1,314","1,314","-0,57172","1,88172"
"1,317","1,317","-0,557945","1,871945"
"1,32","1,32","-0,554945","1,871945"
"1,324","1,324","-0,547058","1,867058"
"1,327","1,327","-0,53817","1,86217"
"1,331","1,331","-0,53517","1,86217"
"1,334","1,334","-0,526283","1,857283"
"1,337","1,337","-0,513507","1,847507"
"1,341","1,341","-0,50562","1,84262"
"1,344","1,344","-0,496732","1,837732"
"1,348","1,348","-0,49862","1,84262"
"1,352","1,352","-0,484845","1,832845"
"1,355","1,355","-0,480845","1,832845"
"1,359","1,359","-0,468069","1,823069"
"1,362","1,362","-0,459182","1,818182"
"1,366","1,366","-0,407306","1,769306"
"1,369","1,369","-0,452182","1,818182"
"1,372","1,372","-0,444294","1,813294"
"1,376","1,376","-0,436407","1,808407"
"1,379","1,379","-0,427519","1,803519"
"1,383","1,383","-0,380531","1,759531"
"1,386","1,386","-0,415632","1,798632"
"1,389","1,389","-0,407744","1,793744"
"1,394","1,394","-0,399856","1,788856"
"1,397","1,397","-0,394856","1,788856"
"1,401","1,401","-0,352756","1,749756"
"1,404","1,404","-0,382969","1,783969"
"1,407","1,407","-0,375081","1,779081"
"1,411","1,411","-0,367194","1,774194"
"1,414","1,414","-0,358306","1,769306"
"1,418","1,418","-0,330868","1,744868"
"1,421","1,421","-0,346418","1,764418"
"1,425","1,425","-0,338531","1,759531"
"1,428","1,428","-0,329643","1,754643"
"1,431","1,431","-0,326643","1,754643"
"1,435","1,435","-0,30898","1,73998"
"1,439","1,439","-0,314756","1,749756"
"1,443","1,443","-0,310756","1,749756"
"1,446","1,446","-0,301868","1,744868"
"1,449","1,449","-0,298868","1,744868"
"1,453","1,453","-0,29098","1,73998"
"1,456","1,456","-0,282093","1,735093"
"1,46","1,46","-0,28398","1,73998"
"1,463","1,463","-0,270205","1,730205"
"1,466","1,466","-0,262318","1,725318"
"1,47","1,47","-0,25443","1,72043"
"1,473","1,473","-0,25043","1,72043"
"1,477","1,477","-0,24743","1,72043"
"1,481","1,481","-0,238543","1,715543"
"1,484","1,484","-0,229655","1,710655"
"1,488","1,488","-0,221767","1,705767"
"1,491","1,491","-0,217767","1,705767"
"1,495","1,495","-0,219655","1,710655"
"1,498","1,498","-0,20588","1,70088"
"1,501","1,501","-0,20288","1,70088"
"1,505","1,505","-0,190105","1,691105"
"1,508","1,508","-0,186105","1,691105"
"1,512","1,512","-0,119566","1,627566"
"1,515","1,515","-0,174217","1,686217"
"1,518","1,518","-0,171217","1,686217"
"1,523","1,523","-0,158442","1,676442"
"1,526","1,526","-0,153442","1,676442"
"1,53","1,53","-0,106453","1,632453"
"1,533","1,533","-0,141554","1,671554"
"1,536","1,536","-0,138554","1,671554"
"1,54","1,54","-0,130667","1,666667"
"1,543","1,543","-0,126667","1,666667"
"1,547","1,547","-0,079678","1,622678"
"1,55","1,55","-0,109892","1,656892"
"1,553","1,553","-0,106892","1,656892"
"1,557","1,557","-0,099004","1,652004"
"1,56","1,56","-0,095004","1,652004"
"1,565","1,565","-0,062678","1,622678"
"1,568","1,568","-0,082116","1,647116"
"1,571","1,571","-0,074229","1,642229"
"1,575","1,575","-0,071229","1,642229"
"1,578","1,578","-0,067229","1,642229"
"1,582","1,582","-0,044678","1,622678"
"1,585","1,585","-0,055341","1,637341"
"1,588","1,588","-0,052341","1,637341"
"1,592","1,592","-0,049341","1,637341"
"1,595","1,595","-0,040453","1,632453"
"1,599","1,599","-0,027678","1,622678"
"1,602","1,602","-0,033453","1,632453"
"1,605","1,605","-0,030453","1,632453"
"1,61","1,61","-0,022566","1,627566"
"1,613","1,613","-0,012678","1,622678"
"1,617","1,617","-0,004791","1,617791"
"1,62","1,62","-0,000791","1,617791"
"1,624","1,624","-0,002678","1,622678"
"1,627","1,627","0,011097","1,612903"
"1,63","1,63","0,009209","1,617791"
"1,634","1,634","0,095298","1,534702"
"1,637","1,637","0,03576","1,59824"
"1,64","1,64","0,019209","1,617791"
"1,644","1,644","0,022209","1,617791"
"1,647","1,647","0,040872","1,603128"
"1,651","1,651","0,034097","1,612903"
"1,655","1,655","0,042984","1,608016"
"1,658","1,658","0,05676","1,59824"
"1,661","1,661","0,049984","1,608016"
"1,665","1,665","0,052984","1,608016"
"1,668","1,668","0,076535","1,588465"
"1,671","1,671","0,059984","1,608016"
"1,674","1,674","0,062984","1,608016"
"1,678","1,678","0,100198","1,573802"
"1,681","1,681","0,069984","1,608016"
"1,684","1,684","0,072984","1,608016"
"1,688","1,688","0,119973","1,564027"
"1,691","1,691","0,079984","1,608016"
"1,695","1,695","0,082984","1,608016"
"1,699","1,699","0,13586","1,55914"
"1,702","1,702","0,090984","1,608016"
"1,705","1,705","0,093984","1,608016"
"1,709","1,709","0,155635","1,549365"
"1,712","1,712","0,100984","1,608016"
"1,715","1,715","0,103984","1,608016"
"1,719","1,719","0,102097","1,612903"
"1,722","1,722","0,110984","1,608016"
"1,725","1,725","0,113984","1,608016"
"1,729","1,729","0,112097","1,612903"
"1,732","1,732","0,120984","1,608016"
"1,736","1,736","0,123984","1,608016"
"1,74","1,74","0,127984","1,608016"
"1,743","1,743","0,136872","1,603128"
"1,746","1,746","0,134984","1,608016"
"1,75","1,75","0,137985","1,608016"
"1,753","1,753","0,15176","1,59824"
"1,756","1,756","0,144984","1,608016"
"1,759","1,759","0,147985","1,608016"
"1,763","1,763","0,175422","1,583578"
"1,766","1,766","0,154984","1,608016"
"1,769","1,769","0,157984","1,608016"
"1,773","1,773","0,195198","1,573802"
"1,776","1,776","0,164984","1,608016"
"1,78","1,78","0,172872","1,603128"
"1,784","1,784","0,22086","1,55914"
"1,787","1,787","0,175985","1,608016"
"1,79","1,79","0,183872","1,603128"
"1,794","1,794","0,240635","1,549365"
"1,797","1,797","0,185984","1,608016"
"1,8","1,8","0,188985","1,608016"
"1,804","1,804","0,187097","1,612903"
"1,807","1,807","0,195984","1,608016"
"1,81","1,81","0,198985","1,608016"
"1,814","1,814","0,192209","1,617791"
"1,817","1,817","0,205984","1,608016"
"1,821","1,821","0,204097","1,612903"
"1,825","1,825","0,208097","1,612903"
"1,828","1,828","0,212097","1,612903"
"1,831","1,831","0,215097","1,612903"
"1,835","1,835","0,218097","1,612903"
"1,838","1,838","0,226985","1,608016"
"1,841","1,841","0,220209","1,617791"
"1,844","1,844","0,223209","1,617791"
"1,848","1,848","0,250647","1,593353"
"1,851","1,851","0,230209","1,617791"
"1,854","1,854","0,233209","1,617791"
"1,858","1,858","0,270422","1,583578"
"1,861","1,861","0,240209","1,617791"
"1,865","1,865","0,243209","1,617791"
"1,869","1,869","0,291198","1,573802"
"1,872","1,872","0,246322","1,622678"
"1,875","1,875","0,244434","1,627566"
"1,879","1,879","0,306085","1,568915"
"1,882","1,882","0,251434","1,627566"
"1,885","1,885","0,254434","1,627566"
"1,889","1,889","0,247659","1,637341"
"1,892","1,892","0,256547","1,632453"
"1,895","1,895","0,259547","1,632453"
"1,899","1,899","0,257659","1,637341"
"1,902","1,902","0,266547","1,632453"
"1,906","1,906","0,264659","1,637341"
"1,91","1,91","0,268659","1,637341"
"1,913","1,913","0,272659","1,637341"
"1,916","1,916","0,270771","1,642229"
"1,92","1,92","0,278659","1,637341"
"1,923","1,923","0,287547","1,632453"
"1,926","1,926","0,280771","1,642229"
"1,929","1,929","0,278884","1,647116"
"1,933","1,933","0,306322","1,622678"
"1,936","1,936","0,285884","1,647116"
"1,939","1,939","0,288884","1,647116"
"1,943","1,943","0,326097","1,612903"
"1,946","1,946","0,290996","1,652004"
"1,95","1,95","0,293996","1,652004"
"1,954","1,954","0,346872","1,603128"
"1,957","1,957","0,297108","1,656892"
"1,96","1,96","0,300108","1,656892"
"1,964","1,964","0,36176","1,59824"
"1,967","1,967","0,302221","1,661779"
"1,97","1,97","0,300333","1,666667"
"1,974","1,974","0,298446","1,671554"
"1,977","1,977","0,307333","1,666667"
"1,98","1,98","0,310333","1,666667"
"1,984","1,984","0,303558","1,676442"
"1,987","1,987","0,312446","1,671554"
"1,99","1,99","0,315446","1,671554"
"1,995","1,995","0,313558","1,676442"
"1,998","1,998","0,318558","1,676442"
"2,001","2,001","0,321558","1,676442"
"2,005","2,005","0,324558","1,676442"
"2,008","2,008","0,333446","1,671554"
"2,011","2,011","0,32667","1,681329"
"2,015","2,015","0,32967","1,681329"
"2,018","2,018","0,358109","1,656892"
"2,021","2,021","0,331783","1,686217"
"2,024","2,024","0,334783","1,686217"
"2,028","2,028","0,376884","1,647116"
"2,031","2,031","0,336895","1,691105"
"2,035","2,035","0,339895","1,691105"
"2,039","2,039","0,392771","1,642229"
"2,042","2,042","0,343008","1,695992"
"2,045","2,045","0,346008","1,695992"
"2,049","2,049","0,402771","1,642229"
"2,052","2,052","0,34812","1,70088"
"2,055","2,055","0,35112","1,70088"
"2,059","2,059","0,344345","1,710655"
"2,062","2,062","0,353233","1,705767"
"2,065","2,065","0,356233","1,705767"
"2,069","2,069","0,349458","1,715543"
"2,072","2,072","0,358345","1,710655"
"2,075","2,075","0,361345","1,710655"
"2,08","2,08","0,364345","1,710655"
"2,083","2,083","0,364457","1,715543"
"2,086","2,086","0,367457","1,715543"
"2,09","2,09","0,36557","1,72043"
"2,093","2,093","0,379345","1,710655"
"2,096","2,096","0,37257","1,72043"
"2,1","2,1","0,370682","1,725318"
"2,103","2,103","0,394233","1,705767"
"2,106","2,106","0,377682","1,725318"
"2,109","2,109","0,375795","1,730205"
"2,113","2,113","0,417895","1,691105"
"2,116","2,116","0,377907","1,735093"
"2,12","2,12","0,380907","1,735093"
"2,124","2,124","0,428895","1,691105"
"2,127","2,127","0,379132","1,744868"
"2,13","2,13","0,382132","1,744868"
"2,134","2,134","0,438895","1,691105"
"2,137","2,137","0,384244","1,749756"
"2,14","2,14","0,382357","1,754643"
"2,144","2,144","0,380469","1,759531"
"2,147","2,147","0,389357","1,754643"
"2,15","2,15","0,392357","1,754643"
"2,154","2,154","0,385582","1,764418"
"2,157","2,157","0,394469","1,759531"
"2,16","2,16","0,397469","1,759531"
"2,165","2,165","0,400469","1,759531"
"2,168","2,168","0,405469","1,759531"
"2,171","2,171","0,403582","1,764418"
"2,175","2,175","0,401694","1,769306"
"2,178","2,178","0,405694","1,769306"
"2,181","2,181","0,403806","1,774194"
"2,185","2,185","0,406806","1,774194"
"2,188","2,188","0,430357","1,754643"
"2,191","2,191","0,404031","1,783969"
"2,194","2,194","0,402144","1,788856"
"2,198","2,198","0,444244","1,749756"
"2,201","2,201","0,409144","1,788856"
"2,205","2,205","0,407256","1,793744"
"2,209","2,209","0,455244","1,749756"
"2,212","2,212","0,410369","1,798632"
"2,215","2,215","0,408481","1,803519"
"2,219","2,219","0,465244","1,749756"
"2,222","2,222","0,410593","1,808407"
"2,225","2,225","0,408706","1,813294"
"2,229","2,229","0,406818","1,818182"
"2,232","2,232","0,415706","1,813294"
"2,235","2,235","0,418706","1,813294"
"2,239","2,239","0,41193","1,823069"
"2,242","2,242","0,425706","1,813294"
"2,245","2,245","0,423818","1,818182"
"2,25","2,25","0,426818","1,818182"
"2,253","2,253","0,436706","1,813294"
"2,256","2,256","0,434818","1,818182"
"2,26","2,26","0,437818","1,818182"
"2,263","2,263","0,441818","1,818182"
"2,266","2,266","0,439931","1,823069"
"2,27","2,27","0,442931","1,823069"
"2,273","2,273","0,466481","1,803519"
"2,276","2,276","0,445043","1,827957"
"2,279","2,279","0,443155","1,832845"
"2,283","2,283","0,480368","1,798632"
"2,286","2,286","0,445268","1,837732"
"2,29","2,29","0,448268","1,837732"
"2,294","2,294","0,496256","1,793744"
"2,297","2,297","0,45138","1,84262"
"2,3","2,3","0,449493","1,847507"
"2,304","2,304","0,511144","1,788856"
"2,307","2,307","0,451605","1,852395"
"2,31","2,31","0,454605","1,852395"
"2,314","2,314","0,44783","1,86217"
"2,317","2,317","0,456717","1,857283"
"2,32","2,32","0,459717","1,857283"
"2,324","2,324","0,452942","1,867058"
"2,327","2,327","0,456942","1,867058"
"2,33","2,33","0,459942","1,867058"
"2,335","2,335","0,458055","1,871945"
"2,338","2,338","0,458167","1,876833"
"2,341","2,341","0,45628","1,88172"
"2,345","2,345","0,454392","1,886608"
"2,348","2,348","0,458392","1,886608"
"2,351","2,351","0,451617","1,896383"
"2,355","2,355","0,449729","1,901271"
"2,358","2,358","0,463504","1,891496"
"2,361","2,361","0,451842","1,906158"
"2,364","2,364","0,449954","1,911046"
"2,368","2,368","0,48228","1,88172"
"2,371","2,371","0,452067","1,915933"
"2,374","2,374","0,450179","1,920821"
"2,379","2,379","0,497167","1,876833"
"2,382","2,382","0,458179","1,920821"
"2,385","2,385","0,461179","1,920821"
"2,389","2,389","0,513055","1,871945"
"2,392","2,392","0,463291","1,925709"
"2,395","2,395","0,466291","1,925709"
"2,399","2,399","0,464404","1,930596"
"2,402","2,402","0,468404","1,930596"
"2,405","2,405","0,471404","1,930596"
"2,409","2,409","0,464629","1,940371"
"2,412","2,412","0,473516","1,935484"
"2,415","2,415","0,476516","1,935484"
"2,42","2,42","0,479516","1,935484"
"2,423","2,423","0,484516","1,935484"
"2,426","2,426","0,487516","1,935484"
"2,43","2,43","0,485629","1,940371"
"2,433","2,433","0,494516","1,935484"
"2,436","2,436","0,492629","1,940371"
"2,44","2,44","0,495629","1,940371"
"2,443","2,443","0,514291","1,925709"
"2,446","2,446","0,497741","1,945259"
"2,45","2,45","0,495854","1,950147"
"2,453","2,453","0,529179","1,920821"
"2,456","2,456","0,497966","1,955034"
"2,459","2,459","0,500966","1,955034"
"2,464","2,464","0,543067","1,915933"
"2,467","2,467","0,504078","1,959922"
"2,47","2,47","0,502191","1,964809"
"2,474","2,474","0,558954","1,911046"
"2,477","2,477","0,499415","1,974585"
"2,48","2,48","0,502415","1,974585"
"2,484","2,484","0,49564","1,98436"
"2,487","2,487","0,504528","1,979472"
"2,49","2,49","0,50264","1,98436"
"2,494","2,494","0,500753","1,989247"
"2,497","2,497","0,504753","1,989247"
"2,5","2,5","0,507753","1,989247"
"2,505","2,505","0,500978","1,999022"
"2,508","2,508","0,505978","1,999022"
"2,511","2,511","0,508977","1,999022"
"2,515","2,515","0,50709","2,00391"
"2,518","2,518","0,51109","2,00391"
"2,521","2,521","0,509202","2,008798"
"2,525","2,525","0,512202","2,008798"
"2,528","2,528","0,525978","1,999022"
"2,531","2,531","0,514315","2,013685"
"2,535","2,535","0,512427","2,018573"
"2,538","2,538","0,540865","1,994135"
"2,541","2,541","0,509652","2,028348"
"2,544","2,544","0,507764","2,033236"
"2,549","2,549","0,549865","1,994135"
"2,552","2,552","0,510877","2,038123"
"2,555","2,555","0,508989","2,043011"
"2,559","2,559","0,565753","1,989247"
"2,562","2,562","0,511102","2,047898"
"2,565","2,565","0,514102","2,047898"
"2,569","2,569","0,512214","2,052786"
"2,572","2,572","0,516214","2,052786"
"2,575","2,575","0,519214","2,052786"
"2,579","2,579","0,512439","2,062561"
"2,582","2,582","0,531102","2,047898"
"2,585","2,585","0,524327","2,057673"
"2,59","2,59","0,522439","2,062561"
"2,593","2,593","0,527439","2,062561"
"2,596","2,596","0,525551","2,067449"
"2,6","2,6","0,523664","2,072336"
"2,603","2,603","0,527664","2,072336"
"2,606","2,606","0,530664","2,072336"
"2,61","2,61","0,528776","2,077224"
"2,613","2,613","0,537664","2,072336"
"2,616","2,616","0,530889","2,082111"
"2,62","2,62","0,529001","2,086999"
"2,623","2,623","0,557439","2,062561"
"2,626","2,626","0,536001","2,086999"
"2,629","2,629","0,534113","2,091887"
"2,634","2,634","0,571326","2,057673"
"2,637","2,637","0,527451","2,106549"
"2,64","2,64","0,525563","2,111437"
"2,644","2,644","0,582327","2,057673"
"2,647","2,647","0,527675","2,116325"
"2,65","2,65","0,530675","2,116325"
"2,654","2,654","0,528788","2,121212"
"2,657","2,657","0,537675","2,116325"
