Tempo,Saída,Erro,Esforço
0.0,-0.1477317811434453,105.14773178114343,12.101855278674565
0.039125042,0.0227279663297608,104.97727203367025,11.987053867810156
0.07889773700000002,0.0340919494946412,104.96590805050536,11.892186108311924
0.11880256600000005,2.193248750821919,102.80675124917808,11.559159489774029
0.15828057500000003,6.454742437652073,98.54525756234791,10.994822659509415
0.19769467800000007,11.284435282726246,93.71556471727376,10.37238596322718
0.23751528900000007,16.534595504900995,88.46540449509901,9.708730778474282
0.27690361100000005,21.53474809744837,83.46525190255163,9.079050005770975
0.316643337,27.09173586507489,77.9082641349251,8.392800940108877
0.3554543210000001,32.58053973371213,72.41946026628787,7.720211386708629
0.39396999600000004,37.88751987171128,67.11248012828872,7.07380277750505
0.4327215550000001,43.20586399287532,61.794136007124685,6.431700945910025
0.471094887,48.37647633289591,56.623523667104095,5.811585927463896
0.5095031670000001,53.581180622411125,51.41881937758888,5.192890765375603
0.5481506110000001,59.22908025535669,45.77091974464331,4.529796320773049
0.5871279500000001,65.04743963577546,39.95256036422454,3.853060130001316
0.6255450840000001,70.22941595896093,34.77058404103907,3.252918629877013
0.6644676310000001,75.21820456834342,29.781795431656573,2.679172327359599
0.7032097100000001,79.33196647403012,25.66803352596988,2.2077889212799224
0.741836843,83.57073219453054,21.429267805469472,1.7261321160197085
0.780376111,87.15038689146786,17.849613108532143,1.3218949188222162
0.81869309,90.66185768941592,14.338142310584097,0.9283779683282792
0.857664022,93.55967339646044,11.440326603539578,0.6064435989037383
0.8974077610000001,96.355213255021,8.644786744978997,0.298340079346557
0.935686042,98.15072259507212,6.849277404927894,0.1043015484409539
0.97431932,99.87804803613392,5.121951963866085,-0.0807428748682101
1.0132411380000002,100.94626245363268,4.053737546367313,-0.1908127009205854
1.05252087,101.9122010226475,3.087798977352505,-0.2887446072961344
1.09191456,102.51449213038616,2.48550786961383,-0.3454176435212464
1.131822361,102.65085992836472,2.3491400716352784,-0.3497158948525273
1.171133082,102.63949594519988,2.360504054800132,-0.3376117638661034
1.211014321,102.66222391152962,2.3377760884703718,-0.3295553771530799
1.25021572,102.60540399570522,2.3945960042947867,-0.3128079901024325
1.289588889,102.63949594519988,2.360504054800132,-0.3064899813309216
1.328662164,102.62813196203496,2.371868037965026,-0.2952731516392627
1.367696432,102.65085992836472,2.3491400716352784,-0.2880855032571505
1.406539868,102.62813196203496,2.371868037965026,-0.2760002123663201
1.445212836,102.65085992836472,2.3491400716352784,-0.2692157673574548
1.484165178,102.66222391152962,2.3377760884703718,-0.261336776985784
1.522598564,102.63949594519988,2.360504054800132,-0.24982810322003
1.561420542,102.66222391152962,2.3377760884703718,-0.2436082121025768
1.6003094990000002,102.63949594519988,2.360504054800132,-0.2324704323173673
1.638834343,102.66222391152962,2.3377760884703718,-0.2266136758189023
1.6778168930000001,102.62813196203496,2.371868037965026,-0.2145609228082063
1.716590746,102.67358789469448,2.326412105305504,-0.211602852349187
