Tempo,Saída,Erro,Esforço
0.0,0.056819915824402,59.9431800841756,6.654096253660208
0.039825512999999924,0.0454559326595216,59.95454406734048,6.605910102921984
0.07948195000000002,0.1022758484839236,59.89772415151607,6.551125990341516
0.11926900699999998,0.1363677979785649,59.86363220202144,6.499943946064233
0.15896127699999996,0.0681838989892824,59.93181610101072,6.46121621811578
0.1989340049999999,0.0795478821541628,59.92045211784584,6.414507215977085
0.23882006899999997,3.3637390168046006,56.6362609831954,6.002851269297404
0.27795667999999996,8.89799881810136,51.10200118189864,5.3433289601548895
0.317371355,14.011791242297546,45.98820875770245,4.736326886184515
0.35856362399999997,19.4892311277699,40.5107688722301,4.093710598276255
0.40009228799999996,24.69393541728513,35.30606458271487,3.4868292944519523
0.44064733899999997,29.330440548556336,30.669559451443664,2.9483770163961687
0.481329157,34.21695330945491,25.78304669054509,2.3862961552763573
0.5227399079999999,38.35344318147138,21.64655681852862,1.9125116579616288
0.563083249,41.5353584676379,18.464641532362094,1.5491684912075163
0.603921884,44.4899940905068,15.5100059094932,1.214072717846143
0.6446575539999999,46.70597080765848,13.29402919234152,0.9641466704367834
0.684830171,48.842399642656,11.157600357344002,0.7250248902502934
0.725069244,49.6492424473625,10.3507575526375,0.6363566394218357
0.7656010679999999,50.331081437255335,9.66891856274466,0.5623109402978119
0.806261949,50.46744923523389,9.53255076476611,0.549777944625475
0.847187717,50.49017720156365,9.509822798436344,0.5500080754410518
0.88818343,50.51290516789342,9.487094832106582,0.5501993616436769
0.929879276,50.51290516789342,9.487094832106582,0.5528936375182069
0.971714179,50.47881321839878,9.521186781601225,0.5593430796990503
1.013162376,50.51290516789342,9.487094832106582,0.5580855753251344
1.054403622,50.50154118472853,9.49845881527147,0.5618853769063166
1.095387031,50.51290516789342,9.487094832106582,0.5630816774092827
1.136878756,50.49017720156365,9.509822798436344,0.5680474678537
1.177868259,50.49017720156365,9.509822798436344,0.5704023789747829
1.218445744,50.50154118472853,9.49845881527147,0.5714375128934908
1.259330979,50.52426915105829,9.475730848941708,0.5711634652145896
1.300319908,50.51290516789342,9.487094832106582,0.5746726531321382
1.341401178,50.50154118472853,9.49845881527147,0.5781254414410127
1.385305218,50.46744923523389,9.53255076476611,0.5840640316888608
1.426440392,50.50154118472853,9.49845881527147,0.5823063627617877
1.46683429,50.49017720156365,9.509822798436344,0.5856164635821869
1.5074932300000001,50.50154118472853,9.49845881527147,0.5863333082068907
1.548933395,50.50154118472853,9.49845881527147,0.5882886516970743
1.592494269,50.49017720156365,9.509822798436344,0.5914735988476422
1.633302058,50.49017720156365,9.509822798436344,0.5933384189190355
1.67346336,50.50154118472853,9.49845881527147,0.5938937148356889
1.714531818,50.51290516789342,9.487094832106582,0.5944203785156269
1.7547246799999998,50.49017720156365,9.509822798436344,0.5987305414078423
1.79534581,50.49017720156365,9.509822798436344,0.600443541163803
1.8361599530000001,50.49017720156365,9.509822798436344,0.602120703766427
1.876316515,50.49017720156365,9.509822798436344,0.6037627789540343
1.916636509,50.47881321839878,9.521186781601225,0.6066410115940838
1.957186964,50.47881321839878,9.521186781601225,0.6082055338371004
1.9978600699999998,50.52426915105829,9.475730848941708,0.6046552819234728
2.037828987,50.51290516789342,9.487094832106582,0.6074637976040604
2.078015584,50.47881321839878,9.521186781601225,0.61277159385775
2.1180973929999998,50.47881321839878,9.521186781601225,0.6142078600307573
2.158650229,50.50154118472853,9.49845881527147,0.613073056882213
2.199015519,50.49017720156365,9.509822798436344,0.6157394969367411
2.239316591,50.49017720156365,9.509822798436344,0.6170966574432997
2.279948487,50.47881321839878,9.521186781601225,0.6196959360167588
2.320108314,50.49017720156365,9.509822798436344,0.6197168292932299
2.361166863,50.50154118472853,9.49845881527147,0.6197202704100969
2.401602098,50.47881321839878,9.521186781601225,0.6235181569213136
2.442341854,50.50154118472853,9.49845881527147,0.6221885758481861
2.483078434,50.50154118472853,9.49845881527147,0.6233938020543945
2.52336784,50.50154118472853,9.49845881527147,0.6245738140851737
2.5635554799999998,50.50154118472853,9.49845881527147,0.6257291394387136
2.603743431,50.46744923523389,9.53255076476611,0.6306718270201404
2.6442506949999998,50.47881321839878,9.521186781601225,0.6304801120355544
2.684826186,50.50154118472853,9.49845881527147,0.6290048819907418
2.725007836,50.47881321839878,9.521186781601225,0.6326085279320285
2.765929357,50.50154118472853,9.49845881527147,0.6310887699375877
2.80663198,50.52426915105829,9.475730848941708,0.6295667762283494
2.847378246,50.47881321839878,9.521186781601225,0.6356656584621658
2.887493492,50.47881321839878,9.521186781601225,0.6366229647865945
2.928081535,50.47881321839878,9.521186781601225,0.6375602435929694
2.968280267,50.49017720156365,9.509822798436344,0.6372074030567906
3.008511603,50.50154118472853,9.49845881527147,0.6368449291338384
3.048829408,50.47881321839878,9.521186781601225,0.640284555803869
3.0890395820000003,50.46744923523389,9.53255076476611,0.6424157423786445
3.1295601630000003,50.49017720156365,9.509822798436344,0.6407078256543385
3.169680965,50.47881321839878,9.521186781601225,0.6428131420700713
3.210364926,50.47881321839878,9.521186781601225,0.6436209180369287
3.250694628,50.50154118472853,9.49845881527147,0.641870773137049
3.291095577,50.47881321839878,9.521186781601225,0.6452052556343716
3.331879743,50.50154118472853,9.49845881527147,0.6434219652835254
3.372201112,50.456085252069016,9.543914747930984,0.6492650173842829
3.413280216,50.47881321839878,9.521186781601225,0.6474308240926409
3.45412761,50.49017720156365,9.509822798436344,0.6468714841067927
3.49461741,50.47881321839878,9.521186781601225,0.6488478524755061
3.534818939,50.47881321839878,9.521186781601225,0.6495293780787018
3.574841775,50.49017720156365,9.509822798436344,0.6489261348752834
3.615147936,50.43335728573925,9.566642714260752,0.6559415617692103
3.654175804,50.47881321839878,9.521186781601225,0.6514606989849269
3.692647283,50.44472126890413,9.555278731095871,0.655899094453724
3.731235947,50.47881321839878,9.521186781601225,0.6526726158719367
3.77001299,50.46744923523389,9.53255076476611,0.6545446355632031
3.809348504,50.47881321839878,9.521186781601225,0.6538534847220973
3.848774849,50.46744923523389,9.53255076476611,0.6557007998108635
3.888582797,50.456085252069016,9.543914747930984,0.6575264828332037
3.927899874,50.46744923523389,9.53255076476611,0.6567899647187064
3.967125444,50.49017720156365,9.509822798436344,0.6547813292066101
4.0065201759999995,50.47881321839878,9.521186781601225,0.6565922180819811
