Tempo,Saída,Erro,Esforço
0.016614312,0.000378799438829347,0.9996212005611707,6.090941243599171
0.057148695,0.10019245157036227,0.8998075484296377,5.442423330500029
0.086440796,0.13106460583495405,0.868935394165046,5.2198763973805145
0.114481035,0.13106460583495405,0.868935394165046,5.188280346485764
0.142276276,0.24299984000902608,0.7570001599909739,4.476097256653127
0.170033705,0.24299984000902608,0.7570001599909739,4.451873927905921
0.197922903,0.3865648273253486,0.6134351726746514,3.5539943797489846
0.225953976,0.3865648273253486,0.6134351726746514,3.5377532115461836
0.258030736,0.508159447189569,0.49184055281043104,2.7813573395129376
0.285865873,0.5657369618916297,0.4342630381083703,2.420656083111991
0.313603666,0.5657369618916297,0.4342630381083703,2.4135685191889658
0.342248065,0.6801343924180925,0.3198656075819075,1.7097568948282684
0.370014192,0.6801343924180925,0.3198656075819075,1.7079253894446034
0.397712872,0.7812738425855281,0.21872615741447188,1.089910755248879
0.425860557,0.7812738425855281,0.21872615741447188,1.0923251920894324
0.454081419,0.8752161034152061,0.12478389658479394,0.5222142685821438
0.481825983,0.8752161034152061,0.12478389658479394,0.5282003784660687
0.509768149,0.9532487878140516,0.046751212185948354,0.058436848539480835
0.537444016,0.9532487878140516,0.046751212185948354,0.06702983793352024
0.568408705,1.0098793039190392,-0.00987930391903924,-0.26983870973057716
0.596230091,1.0233266839974808,-0.023326683997480835,-0.3416762317774417
0.624551785,1.0233266839974808,-0.023326683997480835,-0.33150045443529125
0.65230713,1.0352588663206053,-0.035258866320605264,-0.3945013712393367
0.680047684,1.0352588663206053,-0.035258866320605264,-0.38476427427368665
0.708123547,1.0398044595865577,-0.03980445958655765,-0.40317524039539376
0.736279722,1.0398044595865577,-0.03980445958655765,-0.39413516189655806
0.764881622,1.0396150598671428,-0.039615059867142755,-0.38435939569543986
0.793467636,1.0396150598671428,-0.039615059867142755,-0.376144340194562
0.821560374,1.0396150598671428,-0.039615059867142755,-0.36830947490369326
0.849395927,1.0396150598671428,-0.039615059867142755,-0.3608372047383245
0.877772568,1.040183259025387,-0.040183259025387,-0.35717292806802814
0.906068793,1.040183259025387,-0.040183259025387,-0.35035335912548277
0.93441007,1.039993859305972,-0.0399938593059721,-0.3426953379899655
0.962483485,1.039993859305972,-0.0399938593059721,-0.33650001897262205
0.990261331,1.0407514581836308,-0.040751458183630795,-0.3352076562686075
1.018506671,1.0407514581836308,-0.040751458183630795,-0.32954193856761166
1.046196497,1.0407514581836308,-0.040751458183630795,-0.32413842851723546
1.077630555,1.0407514581836308,-0.040751458183630795,-0.3189849912290725
1.105597617,1.0411302576224604,-0.041130257622460364,-0.31637817285294006
1.133686136,1.0411302576224604,-0.041130257622460364,-0.3116754146491536
1.161745281,1.0411302576224604,-0.041130257622460364,-0.30719029863036873
1.189622656,1.0411302576224604,-0.041130257622460364,-0.302912752384048
1.217387585,1.0409408579030455,-0.04094085790304547,-0.2976791099260847
1.245456469,1.0409408579030455,-0.04094085790304547,-0.29379597009616865
1.273307647,1.0411302576224604,-0.041130257622460364,-0.2912466004878652
1.300991743,1.0411302576224604,-0.041130257622460364,-0.28770692362592953
1.328723651,1.0413196573418748,-0.041319657341874816,-0.2854851216264169
1.356400976,1.0413196573418748,-0.041319657341874816,-0.2822578526463605
1.387649099,1.0416984567807042,-0.04169845678070416,-0.28148806010893745
1.415702514,1.0413196573418748,-0.041319657341874816,-0.2762291913208198
1.443563692,1.0413196573418748,-0.041319657341874816,-0.2734302839125554
1.471477108,1.0415090570612895,-0.04150905706128949,-0.2719149687871115
1.499226933,1.0415090570612895,-0.04150905706128949,-0.26936149068862525
1.527163683,1.0416984567807042,-0.04169845678070416,-0.26808024648094164
1.556028965,1.0416984567807042,-0.04169845678070416,-0.26575000657104286
1.585452001,1.0416984567807042,-0.04169845678070416,-0.2635276094384231
1.614647436,1.0416984567807042,-0.04169845678070416,-0.2614080641529375
1.643390219,1.0418878565001188,-0.041887856500118836,-0.2605406704828169
1.671733059,1.0418878565001188,-0.041887856500118836,-0.25860512823649606
1.699626423,1.0416984567807042,-0.04169845678070416,-0.255605102562829
1.727497653,1.0416984567807042,-0.04169845678070416,-0.2538522084280884
1.755593099,1.0416984567807042,-0.04169845678070416,-0.2521804376879664
1.783505057,1.0416984567807042,-0.04169845678070416,-0.2505860359770258
1.811591441,1.0416984567807042,-0.04169845678070416,-0.24906542268069257
1.8393734,1.0416984567807042,-0.04169845678070416,-0.24761518289412013
1.867173953,1.0418878565001188,-0.041887856500118836,-0.2473861194728775
1.899539096,1.0418878565001188,-0.041887856500118836,-0.24605936575032397
1.929275411,1.0422666559389482,-0.04226665593894818,-0.24710213321620025
1.957069454,1.0422666559389482,-0.04226665593894818,-0.2458800591583158
1.985150056,1.0420772562195335,-0.04207725621953351,-0.2435604825875332
2.018083318,1.0420772562195335,-0.04207725621953351,-0.242456546583121
2.051105954,1.0422666559389482,-0.04226665593894818,-0.2425577601128563
2.08355146,1.0422666559389482,-1.0422666559389482,-6.334795361265391
