85.722584421,1.4212554944877098,0.012077838845623523,0.1698571054584487,1.6061096206364311,-0.022776287303097886,-0.3204161691683747
Tempo,Saída Pan,Erro Pan,Esforço Pan,Saída Tilt,Erro Tilt,Esforço Tilt
85.798660223,1.4203084958906365,0.01302483744269689,0.18329873176074113,1.6072460189529192,-0.023912685619585927,-0.336543932171316
85.87349994,1.4208766950488805,0.01245663828445287,0.17523373773290093,1.6053520217587725,-0.022018688425439192,-0.3096626078309792
85.950271882,1.4208766950488805,0.01245663828445287,0.17523486870836374,1.6066778197946754,-0.02334448646134213,-0.32848213437243906
86.026329038,1.4208766950488805,0.01245663828445287,0.17523595094281053,1.6066778197946754,-0.02334448646134213,-0.3284806505492828
86.10189203,1.4210660947682952,0.012267238565038197,0.17254929321395318,1.6061096206364311,-0.022776287303097886,-0.32041615070506163
86.178227674,1.4216342939265392,0.011699039406794176,0.16448819172417853,1.6064884200752603,-0.02315508674192701,-0.32579314121229347
86.252614269,1.4210660947682952,0.012267238565038197,0.17255612745173132,1.6059202209170167,-0.022586887583683435,-0.31772962095414764
86.324703432,1.4191720975741484,0.014161235759184931,0.1994347446277199,1.6070566192335045,-0.023723285900171254,-0.3338583221221826
86.397426134,1.418225098977075,0.015108234356258299,0.2128649474652889,1.6061096206364311,-0.022776287303097886,-0.32041636212962876
86.472892097,1.4204978956100511,0.012835437723282217,0.18059978237771443,1.6059202209170167,-0.022586887583683435,-0.31773026355666373
86.549005868,1.4220130933653685,0.011320239967964829,0.15909779434693455,1.6068672195140898,-0.02353388618075658,-0.3311712437079657
86.624105219,1.4208766950488805,0.01245663828445287,0.17523143198253693,1.6066778197946754,-0.02334448646134213,-0.32848101802165325
86.701284034,1.4201190961712218,0.013214237162111564,0.18598343561904107,1.6072460189529192,-0.023912685619585927,-0.33654266227779533
86.776150575,1.4210660947682952,0.012267238565038197,0.17254219626557366,1.6068672195140898,-0.02353388618075658,-0.3311629392481672
86.850481025,1.4210660947682952,0.012267238565038197,0.17254448059756508,1.6051626220393578,-0.02182928870602452,-0.30697152487168494
86.926259486,1.4208766950488805,0.01245663828445287,0.1752343598058326,1.6066778197946754,-0.02334448646134213,-0.328479878332462
87.001080714,1.4208766950488805,0.01245663828445287,0.17523546397216672,1.6053520217587725,-0.022018688425439192,-0.3096646384766271
87.077406984,1.419929696451807,0.013403636881526237,0.1886749871671246,1.6068672195140898,-0.02353388618075658,-0.33117177082733823
87.152190973,1.4208766950488805,0.01245663828445287,0.1752325940226839,1.6068672195140898,-0.02353388618075658,-0.33116921574690655
87.226983764,1.4201190961712218,0.013214237162111564,0.1859845475793947,1.6062990203558458,-0.02296568702251256,-0.32310369081278795
87.302014157,1.4214448942071245,0.01188843912620885,0.16716787365869012,1.6068672195140898,-0.02353388618075658,-0.33116739373070003
87.377703608,1.421823693645954,0.01150963968737928,0.1617967005190921,1.6051626220393578,-0.02182928870602452,-0.3069757873818792
