Tempo,Referencia,Saída,Erro
18.988182753,0.539933638,0.07879028327650417,0.4611433547234959
19.003779689,0.555530574,0.07879028327650417,0.4767402907234959
19.020085264,0.571836149,0.07822208411826015,0.49361406488173987
19.035873812,0.587624697,0.07822208411826015,0.5094026128817398
19.051811369,0.603562254,0.0778432846794308,0.5257189693205692
19.067803614,0.619554499,0.0778432846794308,0.5417112143205692
19.083530653,0.635281538,0.07689628608235743,0.5583852519176425
19.099474929,0.651225814,0.07689628608235743,0.5743295279176426
19.115491392,0.667242277,0.07632808692411341,0.5909141900758866
19.131405043,0.683155928,0.07632808692411341,0.6068278410758866
19.147163852,0.698914737,0.07613868720469874,0.6227760497953012
19.163162972,0.714913857,0.07613868720469874,0.6387751697953012
19.17923058,0.730981465,0.07557048804645472,0.6554109769535453
19.195114492,0.746865377,0.07557048804645472,0.6712948889535453
19.210939551,0.762690436,0.07462348944938135,0.6880669465506186
19.226836484,0.778587369,0.07462348944938135,0.7039638795506187
19.24276175,0.794512635,0.074244690010552,0.720267944989448
19.258540351,0.810291236,0.074244690010552,0.736046545989448
19.274634209,0.826385094,0.07367649085230799,0.7527086031476921
19.290365831,0.842116716,0.07367649085230799,0.7684402251476921
19.306239223,0.857990108,0.07310829169406396,0.784881816305936
19.322212145,0.87396303,0.07310829169406396,0.800854738305936
19.338151681,0.889902566,0.07272949225523462,0.8171730737447653
19.353873095,0.90562398,0.07272949225523462,0.8328944877447654
19.369951485,0.92170237,0.07197189337757592,0.8497304766224241
19.3857667,0.937517585,0.07197189337757592,0.8655456916224241
19.401725091,0.953475976,0.07159309393874658,0.8818828820612534
19.417820147,0.969571032,0.07159309393874658,0.8979779380612535
19.433607706,0.985358591,0.07102489478050257,0.9143336962194974
19.449557607,1.001308492,0.07102489478050257,0.9302835972194974
19.465479019,1.017229904,0.07064609534167321,0.9465838086583267
19.481397462,1.033148347,0.07064609534167321,0.9625022516583268
19.497175438,1.048926323,0.07026729590284386,0.9786590270971562
19.513071173,1.064822058,0.07026729590284386,0.9945547620971562
19.529137949,1.080888834,0.0693202973057705,1.0115685366942295
19.544971393,1.096722278,0.0693202973057705,1.0274019806942296
19.560727494,1.112478379,0.06894149786694115,1.0435368811330588
19.576692916,1.128443801,0.06894149786694115,1.0595023031330588
19.59266464,1.144415525,0.0685626984281118,1.0758528265718883
19.608499282,1.160250167,0.0685626984281118,1.0916874685718883
19.624589702,1.176340587,0.06799449926986778,1.1083460877301323
19.640490385,1.19224127,0.06799449926986778,1.1242467707301322
19.656331225,1.20808211,0.06761569983103845,1.1404664101689617
19.67230972,1.224060605,0.06761569983103845,1.1564449051689616
19.688296652,1.240047537,0.06742630011162376,1.1726212368883762
19.703989785,1.25574067,0.06742630011162376,1.1883143698883762
19.720072758,1.271823643,0.0685626984281118,1.2032609445718883
19.735993597,1.287744482,0.0685626984281118,1.2191817835718881
19.751924488,1.303675373,0.07045669562225854,1.2332186773777414
19.767602413,1.319353298,0.07045669562225854,1.2488966023777415
19.783654084,1.335404969,0.0721612930969906,1.2632436759030095
19.799596746,1.351347631,0.0721612930969906,1.2791863379030095
19.815597948,1.367348833,0.07405529029113733,1.2932935427088628
19.831576912,1.383327797,0.07405529029113733,1.3092725067088626
19.847334159,1.399085044,0.083525276261871,1.315559767738129
19.863128072,1.414878957,0.083525276261871,1.331353680738129
19.879291357,1.431042242,0.09735145577914218,1.3336907862208578
19.895119436,1.446870321,0.09735145577914218,1.3495188652208578
19.910854027,1.462604912,0.11818542491475625,1.3444194870852437
19.926683929,1.478434814,0.11818542491475625,1.3602493890852438
19.942493624,1.494244509,0.12954940807963666,1.3646951009203634
19.958144413,1.509895298,0.12954940807963666,1.3803458899203633
19.97384041,1.525591295,0.14886817945993336,1.3767231155400665
19.989870884,1.541621769,0.14886817945993336,1.3927535895400667
20.005623287,1.557374172,0.17784633653037843,1.3795278354696217
20.021474023,1.573224908,0.17784633653037843,1.3953785714696216
20.037381997,1.589132882,0.2121276857444343,1.3770051962555656
20.05312138,1.604872265,0.2121276857444343,1.3927445792555657
20.069012896,1.620763781,0.2280372621752669,1.392726518824733
20.084869673,1.636620558,0.2280372621752669,1.408583295824733
20.100848585,1.65259947,0.25834121728161463,1.3942582527183853
20.116400417,1.668151302,0.25834121728161463,1.4098100847183854
20.13243464,1.684185525,0.2903497698626945,1.3938357551373055
20.148268188,1.700019073,0.2903497698626945,1.4096693031373055
20.164145434,1.715896319,0.32065372496904226,1.3952425940309579
20.180170439,1.731921324,0.32065372496904226,1.4112675990309578
20.196042008,1.747792893,0.33182830841450794,1.415964584585492
20.211838369,1.763589254,0.33182830841450794,1.431760945585492
20.227591658,1.779342543,0.37614784275754154,1.4031947002424585
20.243669423,1.795420308,0.37614784275754154,1.4192724652424584
20.259543596,1.811294481,0.3966030124543263,1.4146914685456737
20.275417612,1.827168497,0.3966030124543263,1.4305654845456737
20.291379493,1.843130378,0.4305055622295529,1.412624815770447
20.307290332,1.859041217,0.4305055622295529,1.428535654770447
20.323072423,1.874823308,0.462892914249462,1.411930393750538
20.339161437,1.890912322,0.462892914249462,1.428019407750538
20.354959361,1.906710246,0.4854314808598082,1.421278765140192
20.370903377,1.922654262,0.4854314808598082,1.4372227811401919
20.386761977,1.938512862,0.5096746449448863,1.4288382170551137
20.402604067,1.954354952,0.5096746449448863,1.4446803070551137
20.418259909,1.970010794,0.5356224065046966,1.4343883874953034
20.434291685,1.98604257,0.5356224065046966,1.4504201634953033
20.449913204,2.001664089,0.5617595677839216,1.4399045212160786
