Tempo,Velocidade
5.677e-06,-0.00016896118307655047
0.040967603,0.16414529089020893
0.081779686,0.5175829423329232
0.123029528,2.7204759604482467
0.164088903,3.238493502425852
0.203840308,3.7119703319723083
0.243626192,2.941809912437187
0.283356608,3.566823788867375
0.324390409,3.9013362878944213
0.365387648,3.282882947210806
0.406641605,3.8318950271066567
0.447594052,3.4719365548256294
0.488490093,3.73109039856542
0.529888998,3.9702537798653084
0.570957539,3.2256606172922173
0.611883059,3.907459241766176
0.653061391,3.850820204285385
0.694050818,3.3456319074801986
0.735047431,3.869657932253393
0.776370607,3.863707396409603
0.817517742,4.147429158435518
0.858434147,3.9768902357152927
0.899826594,4.1663960751774916
0.940671644,4.488570915579468
0.98161956,3.9014582641745594
1.022836538,4.362476624013401
1.063698099,3.813174979679132
1.10472164,4.393349027165845
1.145966326,3.92607651932457
1.186898617,3.8383277436118877
1.227741376,4.084607199449857
1.268880593,4.419050742972666
1.30984429,3.856376592139405
1.350713195,1.5339993093878381
1.391797465,-0.42918458574164786
1.432683297,-3.010979904234436
1.473533035,-3.313873848872584
1.514814909,-3.951208063269369
1.555717408,-3.731083931499011
1.59662173,-3.598020065074404
1.637869697,-4.134488098564618
1.678732769,-4.50688405540302
1.71965058,-3.4215425136074225
1.760636933,-4.254958963151615
1.801909484,-3.9834655025504437
1.842872556,-4.273259842700806
1.883941148,-3.5695488462926153
1.925076616,-4.286055070595213
1.96594875,-4.179297185816821
2.007012029,-3.93282551719618
2.048234788,-3.8382079969269505
2.089177131,-3.8124997988382208
2.130078275,-3.8565840191098038
2.171188222,-3.945498827753346
2.21226421,-3.15011902258733
2.253346604,-4.084373307499544
2.294801811,-3.964512938016544
2.335893685,-3.3457830059348375
2.376877902,-3.743456847182
2.417887276,-3.5226024067741597
2.459166857,-4.033752024467343
2.500450085,-3.3519735789374168
2.541438365,-2.1523241215362616
2.582785916,-2.3669623481801794
2.623815706,-1.8747936262214209
2.665027892,-1.281313397372728
2.706298672,-1.565486953206398
2.747295597,-1.0099302547994007
2.78822169,-1.1930629352870339
2.829669865,-0.7384781754917445
2.870648457,-0.5427819240882585
2.911545122,-0.17041360514938425
2.952828298,0.0063115380256115435
2.993756734,0.03155566377598256
3.034796732,0.03155560909857745
3.076105168,0.025246064607517386
3.117069281,0.012624763504612443
3.157946987,0.006312009399331549
3.199308913,0.0
3.240203859,0.0
3.281212712,0.0
3.322586043,-0.006312359872724556
3.362369219,-0.012624478654729395
3.402164946,-0.012625399308986575
3.442035934,-0.012626144598680231
3.481866558,0.006312228177677471
3.521681087,-0.01262662649571319
3.561547179,-0.0063130722993401155
3.601375511,-0.018937210896118693
3.641213634,-0.006312458542422025
3.68104457,-0.018936652346311967
3.720858267,0.006312392692153933
3.760657484,-0.012624325085162562
3.800554045,-0.012625903032699302
3.840390605,-0.006312250477091313
3.880161176,-0.012626517066083722
3.91990331,0.006313039262417455
3.95966711,-0.01893760600322401
3.999424921,0.0
