Tempo,Saída,Erro,Esforço
0.017782048,1.5494791045314438,-0.049479104531443774,-0.7021375706408383
0.071451368,1.5496685042508587,-0.04966850425085867,-0.7045672838143916
0.101039174,1.549289704812029,-0.0492897048120291,-0.6989440475301694
0.134734055,1.549289704812029,-0.0492897048120291,-0.6987088543590992
0.164612902,1.5494791045314438,-0.049479104531443774,-0.701171490499234
0.195141851,1.5494791045314438,-0.049479104531443774,-0.7009551449646544
0.225764342,1.549289704812029,-0.0492897048120291,-0.6980604298295424
0.257740686,1.549289704812029,-0.0492897048120291,-0.6978633174355665
0.287588285,1.5496685042508587,-0.04966850425085867,-0.703050086529731
0.317905674,1.5496685042508587,-0.04966850425085867,-0.7028676226927508
0.348540876,1.5494791045314438,-0.049479104531443774,-0.7000053290746922
0.379452275,1.5494791045314438,-0.049479104531443774,-0.6998392409458124
0.408885187,1.5498579039702733,-0.04985790397027334,-0.7050556972696983
0.438171745,1.5498579039702733,-0.04985790397027334,-0.7049016412485293
0.467882365,1.5494791045314438,-0.049479104531443774,-0.6993788378477038
0.498146734,1.5494791045314438,-0.049479104531443774,-0.699239749260311
0.528824019,1.5498579039702733,-0.04985790397027334,-0.7044820415415677
0.560491562,1.5496685042508587,-0.04966850425085867,-0.701665014717134
0.59063015,1.549289704812029,-0.0492897048120291,-0.6961668558985195
0.622909462,1.549289704812029,-0.0492897048120291,-0.6960513497995823
0.655480858,1.5498579039702733,-0.04985790397027334,-0.7040039015708516
0.691498653,1.549289704812029,-0.0492897048120291,-0.6958320942312027
0.729529882,1.5496685042508587,-0.04966850425085867,-0.7011064018140364
0.765013356,1.5498579039702733,-0.04985790397027334,-0.7036953971913653
0.801318338,1.5498579039702733,-0.04985790397027334,-0.7035999652607138
0.830485417,1.5494791045314438,-0.049479104531443774,-0.6981332594608146
0.859805204,1.5494791045314438,-0.049479104531443774,-0.6980478508674633
0.892040559,1.5496685042508587,-0.04966850425085867,-0.7006538164032742
0.923228207,1.549289704812029,-0.0492897048120291,-0.6951992366319795
0.954898199,1.5494791045314438,-0.049479104531443774,-0.6978131248014224
0.987977666,1.5498579039702733,-0.04985790397027334,-0.7031168995178744
1.018396462,1.549289704812029,-0.0492897048120291,-0.6949833188088573
1.04855557,1.549289704812029,-0.0492897048120291,-0.6949188189449268
1.082825036,1.5496685042508587,-0.04966850425085867,-0.7002324854412111
1.112541801,1.5494791045314438,-0.049479104531443774,-0.6974837568572363
1.144684187,1.5494791045314438,-0.049479104531443774,-0.6974263395137789
1.177922613,1.5498579039702733,-0.04985790397027334,-0.7027467832991187
1.208043284,1.5496685042508587,-0.04966850425085867,-0.7000045399271723
1.239971764,1.5496685042508587,-0.04966850425085867,-0.6999533283061901
1.272075871,1.5496685042508587,-0.04966850425085867,-0.6999043237237517
1.303028783,1.5498579039702733,-0.04985790397027334,-0.7025451243872056
1.33558992,1.5494791045314438,-0.049479104531443774,-0.6971238784735735
1.36611804,1.5498579039702733,-0.04985790397027334,-0.7024573572529426
1.40134985,1.5498579039702733,-0.04985790397027334,-0.7024152804360416
1.441551858,1.5498579039702733,-0.04985790397027334,-0.7023750169801498
1.476905595,1.5494791045314438,-0.049479104531443774,-0.6969611020901555
1.507327257,1.5496685042508587,-0.04966850425085867,-0.6996139026292906
1.550474469,1.5496685042508587,-0.04966850425085867,-0.6995795260851236
1.592446161,1.5500473036896878,-0.050047303689687794,-0.7049220176933266
1.63197713,1.5500473036896878,-0.050047303689687794,-0.7048885652844299
1.671829035,1.5498579039702733,-0.04985790397027334,-0.702168861232412
1.715742182,1.5498579039702733,-0.04985790397027334,-0.7021392175669098
1.756143045,1.5498579039702733,-0.04985790397027334,-0.702110851437855
1.802214521,1.5496685042508587,-0.04966850425085867,-0.6993960144651227
1.8494986,1.5498579039702733,-0.04985790397027334,-0.7020587214479714
1.890649565,1.5500473036896878,-0.050047303689687794,-0.7047215177379146
1.938847132,1.5498579039702733,-0.04985790397027334,-0.7020090128404388
1.980093045,1.5496685042508587,-0.04966850425085867,-0.6992985647486957
2.025784314,1.5500473036896878,-1.5500473036896878,-21.990534668404532
2.067432414,1.555539895552713,-1.555539895552713,-22.06063502724534
2.109053066,1.5491003050926146,-1.5491003050926146,-21.961720063302522
2.14719138,1.4850831999304548,-1.4850831999304548,-21.046104567060134
2.259501693,1.3953077329278996,-1.3953077329278996,-19.76560578260286
2.386563289,1.1263601313590632,-1.1263601313590632,-15.943298709317737
2.427692902,0.7901756293980178,-0.7901756293980178,-11.168511985533145
2.531407977,0.674641800555067,-0.674641800555067,-9.526818857011003
2.660523058,0.40588359870564533,-0.40588359870564533,-5.711479035429521
2.787021477,0.021023368855028757,-0.021023368855028757,-0.25004926480707557
2.828880047,0.0,0.0,0.04631340980452367
2.891548841,0.0,0.0,0.04431746672417042
2.931490072,0.0018939971941467348,-0.0018939971941467348,0.015530608456220063
2.976173169,0.012310981761953776,-0.012310981761953776,-0.13411026321847036
3.01711622,0.014962577833759207,-0.014962577833759207,-0.17342305724416676
3.067883994,0.01799297334439398,-0.01799297334439398,-0.21802479143039274
3.112008758,0.020265769977370063,-0.020265769977370063,-0.25179105634538024
3.150061399,0.022538566610346145,-0.022538566610346145,-0.28548022543654666
3.201745316,0.02443256380449288,-0.02443256380449288,-0.31372023461372195
3.239952956,0.02727355959571298,-0.02727355959571298,-0.35533009153249623
3.281609915,0.02935695650927439,-0.02935695650927439,-0.38611857594030846
3.32167094,0.031819152861665145,-0.031819152861665145,-0.4222188404100993
3.361421236,0.0342813492140559,-0.0342813492140559,-0.458256264483071
3.399819971,0.035607147249958615,-0.035607147249958615,-0.4781073964194914
3.440114589,0.03769054416352002,-0.03769054416352002,-0.5086576860228115
3.48214134,0.03977394107708143,-0.03977394107708143,-0.5391546343904722
