Tempo,Referencia,Saída,Erro
0.018300969,0.017747276,0.07443408972996668,-0.05668681372996668
0.03363082,0.033077127,0.07443408972996668,-0.04135696272996668
0.048246616,0.047692923,0.07519168860762539,-0.02749876560762539
0.062870276,0.062316583,0.07519168860762539,-0.012875105607625385
0.07756029,0.077006597,0.07519168860762539,0.001814908392374609
0.092169471,0.091615778,0.07557048804645472,0.016045289953545275
0.1066498,0.106096107,0.07557048804645472,0.030525618953545275
0.121299814,0.120746121,0.07557048804645472,0.04517563295354528
0.136028161,0.135474468,0.07538108832704005,0.06009337967295994
0.150562916,0.150009223,0.07538108832704005,0.07462813467295995
0.165151212,0.164597519,0.07538108832704005,0.08921643067295995
0.179922319,0.179368626,0.07538108832704005,0.10398753767295996
0.19455775,0.194004057,0.07538108832704005,0.11862296867295996
0.209025579,0.208471886,0.07538108832704005,0.13309079767295995
0.223654604,0.223100911,0.07519168860762539,0.14790922239237464
0.238376701,0.237823008,0.07519168860762539,0.16263131939237463
0.25291005,0.252356357,0.07519168860762539,0.1771646683923746
0.267524804,0.266971111,0.07462348944938135,0.19234762155061863
0.282197943,0.28164425,0.07462348944938135,0.20702076055061863
0.29685978,0.296306087,0.07462348944938135,0.22168259755061864
0.311375473,0.31082178,0.07405529029113733,0.23676648970886266
0.326002571,0.325448878,0.07405529029113733,0.25139358770886266
0.340742168,0.340188475,0.07405529029113733,0.26613318470886266
0.355252861,0.354699168,0.07329769141347865,0.28140147658652137
0.369846157,0.369292464,0.07329769141347865,0.29599477258652135
0.3845244,0.383970707,0.07329769141347865,0.3106730155865214
0.399196914,0.398643221,0.0729188919746493,0.3257243290253507
0.413715055,0.413161362,0.0729188919746493,0.3402424700253507
0.428301841,0.427748148,0.0729188919746493,0.3548292560253507
0.443043886,0.442490193,0.07178249365816125,0.3707076993418387
0.45760963,0.457055937,0.07178249365816125,0.3852734433418388
0.472155948,0.471602255,0.07178249365816125,0.3998197613418388
0.486858826,0.486305133,0.07102489478050257,0.41528023821949744
0.501527903,0.50097421,0.07102489478050257,0.4299493152194974
0.516055731,0.515502038,0.07102489478050257,0.4444771432194975
0.530809598,0.530255905,0.07045669562225854,0.45979920937774144
0.545470863,0.54491717,0.07045669562225854,0.4744604743777414
0.560121867,0.559568174,0.07045669562225854,0.4891114783777415
0.574672247,0.574118554,0.06969909674459984,0.5044194572554002
0.589430437,0.588876744,0.06969909674459984,0.5191776472554002
0.604022848,0.603469155,0.06969909674459984,0.5337700582554001
0.618534114,0.617980421,0.06875209814752647,0.5492283228524735
0.633271159,0.632717466,0.06875209814752647,0.5639653678524735
0.647928621,0.647374928,0.06875209814752647,0.5786228298524735
0.662572073,0.66201838,0.06799449926986778,0.5940238807301322
0.677029224,0.676475531,0.06799449926986778,0.6084810317301322
0.692014548,0.691460855,0.06799449926986778,0.6234663557301322
0.706985653,0.70643196,0.06685810095337974,0.6395738590466202
0.72184228,0.721288587,0.06685810095337974,0.6544304860466202
0.736971196,0.736417503,0.06685810095337974,0.6695594020466202
0.751973655,0.751419962,0.06610050207572105,0.685319459924279
0.766971531,0.766417838,0.06610050207572105,0.7003173359242789
0.781839981,0.781286288,0.06610050207572105,0.715185785924279
0.797080927,0.796527234,0.06534290319806237,0.7311843308019377
0.812290102,0.811736409,0.06534290319806237,0.7463935058019376
0.827420998,0.826867305,0.06534290319806237,0.7615244018019377
0.842755693,0.842202,0.064964103759233,0.777237896240767
0.85801216,0.857458467,0.064964103759233,0.7924943632407669
0.873151596,0.872597903,0.064964103759233,0.807633799240767
0.888435042,0.887881349,0.06401710516215964,0.8238642438378404
0.903521875,0.902968182,0.06401710516215964,0.8389510768378403
0.918772717,0.918219024,0.06401710516215964,0.8542019188378404
0.933996997,0.933443304,0.06307010656508627,0.8703731974349137
0.949265755,0.948712062,0.06307010656508627,0.8856419554349138
0.964324099,0.963770406,0.06307010656508627,0.9007002994349137
0.979523067,0.978969374,0.06250190740684225,0.9164674665931577
0.994816096,0.994262403,0.06250190740684225,0.9317604955931578
1.010059386,1.009505693,0.06250190740684225,0.9470037855931577
1.025113615,1.024559922,0.06155490880976889,0.963005013190231
1.040429977,1.039876284,0.06155490880976889,0.9783213751902311
1.055774516,1.055220823,0.06155490880976889,0.9936659141902311
1.070932702,1.070379009,0.060797309932110195,1.0095816990678899
1.086370782,1.085817089,0.060797309932110195,1.0250197790678899
1.101649228,1.101095535,0.060797309932110195,1.0402982250678898
1.11673179,1.116178097,0.060607910212695515,1.0555701867873044
1.131736853,1.13118316,0.060607910212695515,1.0705752497873045
1.14687353,1.146319837,0.060607910212695515,1.0857119267873045
1.16199229,1.161438597,0.059660911615622154,1.101777685384378
1.177056675,1.176502982,0.059660911615622154,1.1168420703843778
1.192296111,1.191742418,0.059660911615622154,1.1320815063843779
1.207502943,1.20694925,0.05890331273796346,1.1480459372620366
1.222816337,1.222262644,0.05890331273796346,1.1633593312620365
1.238242125,1.237688432,0.05890331273796346,1.1787851192620364
1.25360432,1.253050627,0.05909271245737813,1.1939579145426218
1.268937245,1.268383552,0.05909271245737813,1.2092908395426218
1.284291471,1.283737778,0.061176109370939535,1.2225616686290606
1.29957924,1.299025547,0.061176109370939535,1.2378494376290605
1.314541179,1.313987486,0.061176109370939535,1.2528113766290605
1.329684522,1.329130829,0.06401710516215964,1.2651137238378403
1.34480724,1.344253547,0.06401710516215964,1.2802364418378405
1.359928605,1.359374912,0.06401710516215964,1.2953578068378404
1.374833877,1.374280184,0.07462348944938135,1.2996566945506187
