Tempo,Saída,Erro,Esforço
0.004958632,3.750114444410535,71.24988555558946,6.52606664008407
0.043692587,3.7614784275754154,71.23852157242459,6.474382865478008
0.082137427,5.636535649780683,69.36346435021932,6.258688422874297
0.120560705,9.773025521797152,65.22697447820285,5.844940950594814
0.158801797,15.307285323093911,59.69271467690609,5.311056809086831
0.197443564,20.648357410587703,54.35164258941229,4.7987811168898995
0.235851061,26.85309221861241,48.1469077813876,4.214287239220426
0.274066214,31.785060912170504,43.21493908782949,3.7472749793206304
0.31243392,36.55793384142028,38.44206615857972,3.298179751456408
0.351165687,41.80809406359502,33.19190593640498,2.8104528274150935
0.389909849,46.740062757153126,28.259937242846878,2.3547854540825424
0.429472708,50.95610051132375,24.043899488676253,1.966119451529249
0.468793119,55.09259038334022,19.907409616659777,1.587549931885603
0.507934155,58.74042897926684,16.25957102073316,1.2551971668279824
0.547289514,61.967800198092874,13.03219980190713,0.9626440375470613
0.586403571,64.55878835968561,10.441211640314396,0.7286888946295516
0.626050075,67.33160025191643,7.668399748083576,0.4804020885802949
0.666079026,69.29756933944074,5.702430660559266,0.3054332769111164
0.70515626,70.50215155491806,4.497848445081942,0.19919458526235617
0.744392818,71.57036597241682,3.429634027583184,0.10580596239403975
0.784211144,72.2749329286394,2.7250670713605984,0.04529365631756384
0.824162126,72.41130072661797,2.5886992733820335,0.035525641892691924
0.863506964,72.4453926761126,2.5546073238873923,0.0348568289784047
0.902801958,72.42266470978285,2.577335290217153,0.03919391591684495
0.941865964,72.43402869294772,2.5659713070522727,0.04044832861624357
0.981577311,72.43402869294772,2.5659713070522727,0.04266962841422662
1.02066866,72.43402869294772,2.5659713070522727,0.0448447351953898
1.059996884,72.42266470978285,2.577335290217153,0.047981145509279635
1.098959067,72.41130072661797,2.5886992733820335,0.05106589535347751
1.137988385,72.42266470978285,2.577335290217153,0.052086987146450506
1.176647704,72.45675665927749,2.543243340722512,0.05106021023104933
1.215366033,72.45675665927749,2.543243340722512,0.053033705318741034
1.254142696,72.43402869294772,2.5659713070522727,0.05697923249617798
1.292999202,72.4453926761126,2.5546073238873923,0.05785022811150615
1.331554979,72.43402869294772,2.5659713070522727,0.06070262011454448
1.370354923,72.45675665927749,2.543243340722512,0.06048965011827812
1.409334241,72.41130072661797,2.5886992733820335,0.06629319915956314
1.447978404,72.45675665927749,2.543243340722512,0.0639780238853509
1.486473765,72.41130072661797,2.5886992733820335,0.06970903048628514
1.525127928,72.4453926761126,2.5546073238873923,0.06832935727043132
1.564077142,72.45675665927749,2.543243340722512,0.06895075876586573
1.602987502,72.43402869294772,2.5659713070522727,0.07256528302407789
1.641334739,72.43402869294772,2.5659713070522727,0.07411869503108773
1.68026088,72.4453926761126,2.5546073238873923,0.07463326713173431
1.71898749,72.46812064244237,2.5318793575576315,0.07411703979214065
1.757686184,72.4453926761126,2.5546073238873923,0.07761056598873141
1.797101699,72.45675665927749,2.543243340722512,0.07803896020490415
1.837139712,72.47948462560726,2.520515374392751,0.0774383470921359
1.876541737,72.47948462560726,2.520515374392751,0.078836170472727
1.915954752,72.4453926761126,2.5546073238873923,0.08322453326120043
1.955174799,72.45675665927749,2.543243340722512,0.08353618227941348
1.99438172,72.46812064244237,2.5318793575576315,0.08382778768538035
2.033941245,72.43402869294772,2.5659713070522727,0.08812591006841579
2.073911967,72.4453926761126,2.5546073238873923,0.08834919527460249
2.113266232,72.45675665927749,2.543243340722512,0.08855427443727591
2.152888882,72.45675665927749,2.543243340722512,0.08974806210317063
2.192244449,72.45675665927749,2.543243340722512,0.09091702437008943
2.232022983,72.46812064244237,2.5318793575576315,0.09105514155121201
2.271557091,72.46812064244237,2.5318793575576315,0.09218335974274601
2.310852867,72.45675665927749,2.543243340722512,0.09429465202777167
2.350228434,72.4453926761126,2.5546073238873923,0.09637560167440062
2.389481189,72.45675665927749,2.543243340722512,0.09641376778636129
2.428786756,72.47948462560726,2.520515374392751,0.09543104155385888
2.467910865,72.45675665927749,2.543243340722512,0.09846776993041102
2.506885756,72.47948462560726,2.520515374392751,0.09744232971770914
2.546315125,72.42266470978285,2.577335290217153,0.103456840201631
2.585798557,72.46812064244237,2.5318793575576315,0.10035526609875858
2.625026311,72.49084860877213,2.5091513912278707,0.0992770117608083
2.664467503,72.47948462560726,2.520515374392751,0.10121366264248847
2.703754737,72.4453926761126,2.5546073238873923,0.10513667452554927
2.742089213,72.47948462560726,2.520515374392751,0.10297957795196527
2.780427648,72.49084860877213,2.5091513912278707,0.10283972298901033
2.818768009,72.46812064244237,2.5318793575576315,0.10570882148958709
2.857613473,72.5135765751019,2.48642342489811,0.10250616545995776
2.896791228,72.47948462560726,2.520515374392751,0.10636161095913714
2.935177788,72.4453926761126,2.5546073238873923,0.11017756873658162
2.97411695,72.5135765751019,2.48642342489811,0.10489603647048124
3.013501683,72.49084860877213,2.5091513912278707,0.10769524748879936
